         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57441.518643 17.751519      NaN   120.0    56.0   o  0.0   0.86 210.92212 54.30498  8139.63  1795.92 3.98 3.40  15.2 -0.533    18.23 18.89 02a57441o0557o   0x0000    57.049587
57441.526896 18.292405      NaN    13.0    54.0   o  0.0   0.93 210.92212 54.30498  8424.68  2370.58 3.78 3.38  25.2 -0.522    18.25 18.92 02a57441o0573o   0x0000    55.087706
57441.531928 18.273950      NaN    46.0    44.0   o  0.0   1.13 210.92212 54.30498  7300.08  2989.98 3.56 3.39  13.3 -0.491    18.26 18.93 02a57441o0583o   0x0000    45.328306
57441.552276 18.550302      NaN   -66.0    46.0   o  0.0   1.12 210.92212 54.30498  7301.90  2880.88 3.65 3.40  16.1 -0.483    18.27 18.94 02a57441o0622o   0x0000    47.272141
57466.479054 18.566153      NaN    13.0    41.0   o  0.0   0.93 210.92212 54.30498  8213.33  1481.34 4.58 3.60  16.5 -0.539    18.73 19.97 02a57466o0545o  0x80000    42.422345
57466.500550 18.711133      NaN    20.0    33.0   o  0.0   1.17 210.92212 54.30498  8512.16  2055.46 4.14 3.61  26.5 -0.544    18.77 20.03 02a57466o0585o  0x80000    34.751336
57466.521973 18.738855      NaN    26.0    30.0   o  0.0   1.06 210.92212 54.30498  7397.20  2681.86 3.84 3.39  12.0 -0.514    18.81 20.05 02a57466o0625o   0x0000    31.916380
57466.532670 19.089302      NaN   -25.0    28.0   o  0.0   1.08 210.92212 54.30498  7302.81  2879.73 3.84 3.43  10.1 -0.514    18.82 20.07 02a57466o0647o  0x80000    30.044223
57470.480982 16.030037      NaN   470.0   312.0   o  0.0   1.42 210.92212 54.30498  7292.37  2873.69 3.94 3.64  11.0 -0.489    16.46 16.46 02a57470o0553o 0x400802   312.190095
57474.485989 18.163834      NaN    71.0    42.0   o  0.0   0.98 210.92212 54.30498  8167.75  1707.91 4.24 3.41  13.6 -0.525    18.71 19.95 02a57474o0492o  0x80000    43.389576
57474.506959 18.878500      NaN     0.0    34.0   o  0.0   1.12 210.92212 54.30498  2179.80  8408.81 4.03 3.43 -65.5 -0.490    18.70 19.95 02a57474o0529o   0x0000    35.702315
57474.528572 18.396507      NaN    63.0    32.0   o  0.0   1.07 210.92212 54.30498  3294.71  7787.97 3.70 3.23 -71.1 -0.491    18.72 19.91 02a57474o0566o  0x80000    33.803185
57474.543901 18.878500      NaN   -45.0    34.0   o  0.0   0.98 210.92212 54.30498  3318.97  7812.77 3.81 3.26 -69.9 -0.508    18.69 19.92 02a57474o0592o   0x0000    35.702315
57492.402356 19.089302      NaN    -4.0    28.0   o  0.0   1.26 210.92212 54.30498  8228.16  1768.49 4.08 3.65  24.8 -0.505    19.02 20.45 02a57492o0382o   0x0000    30.044223
57492.415099 19.212347      NaN   -38.0    25.0   o  0.0   1.00 210.92212 54.30498  8513.35  2337.07 3.81 3.54  36.3 -0.501    19.10 20.55 02a57492o0405o  0x80000    27.270044
57492.430506 18.967180      NaN    28.0    22.0   o  0.0   1.22 210.92212 54.30498  7375.08  2965.54 3.67 3.53  31.9 -0.475    19.11 20.59 02a57492o0433o   0x0000    24.549039
57492.449596 19.302877      NaN   -21.0    23.0   o  0.0   0.85 210.92212 54.30498  7297.12  2870.49 3.74 3.58  20.3 -0.458    19.13 20.66 02a57492o0472o  0x80000    25.449073
57523.355574 18.684100      NaN    26.0    32.0   o  0.0   0.99 210.92212 54.30498  6181.39  1399.25 4.31 3.45   1.8 -0.534    18.86 20.17 02a57523o0219o  0x80000    33.803185
57523.364398 19.128787      NaN   -24.0    27.0   o  0.0   1.28 210.92212 54.30498  4298.79  9099.60 3.88 3.60 -78.5 -0.470    18.84 20.22 02a57523o0237o  0x80000    29.114521
57523.381095 19.128787      NaN   -39.0    27.0   o  0.0   1.26 210.92212 54.30498  4361.97  9181.68 3.84 3.59 -75.6 -0.463    18.84 20.19 02a57523o0271o   0x0000    29.114521
57523.387699 19.128787      NaN   -29.0    27.0   o  0.0   1.25 210.92212 54.30498  4386.47  9066.89 3.94 3.65 -75.3 -0.455    18.81 20.18 02a57523o0284o   0x0000    29.114521
57523.409491 18.978793      NaN   -24.0    31.0   o  0.0   1.04 210.92212 54.30498  4343.62  9127.14 3.83 3.53 -77.6 -0.473    18.80 20.13 02a57523o0325o   0x0000    32.858109
57527.358027 18.702047      NaN   -18.0    40.0   o  0.0   1.10 210.92212 54.30498  2649.79  9374.26 4.15 3.76 -55.3 -0.470    18.46 19.51 02a57527o0104o  0x80000    41.456668
57527.369297 18.094452      NaN    69.0    47.0   o  0.0   0.97 210.92212 54.30498  2635.47  9338.66 4.31 3.88 -46.8 -0.459    18.41 19.50 02a57527o0126o   0x0000    48.245780
57527.371716 18.711133      NaN     8.0    37.0   o  0.0   1.34 210.92212 54.30498  2694.16  9417.72 4.06 3.66 -57.0 -0.480    18.46 19.48 02a57527o0131o  0x80000    38.570135
57527.394983 18.574166      NaN   -64.0    45.0   o  0.0   1.04 210.92212 54.30498  2715.29  9302.65 4.33 3.86 -63.3 -0.462    18.38 19.45 02a57527o0177o  0x80000    46.299626
57527.405379 18.649074      NaN   -33.0    42.0   o  0.0   1.25 210.92212 54.30498  2684.65  9362.09 4.33 3.85 -61.3 -0.456    18.37 19.43 02a57527o0198o  0x80000    43.389576
57535.336981 15.358815      NaN  1001.0   536.0   o  0.0   1.42 210.92212 54.30498  2439.21  8194.61 3.91 3.44 -66.3 -0.480    15.47 16.84 02a57535o0225o 0x400802   536.110675
57535.346198 17.075064      NaN   180.0   119.0   o  0.0   1.23 210.92212 54.30498  2427.53  8153.68 3.83 3.37 -66.0 -0.485    17.61 19.09 02a57535o0244o  0x80000   119.497512
57535.363162 18.158337      NaN    33.0    55.0   o  0.0   0.97 210.92212 54.30498  2487.01  8228.91 3.85 3.45 -67.2 -0.476    18.26 19.82 02a57535o0278o 0x400600    56.068309
57535.369944 18.776955      NaN    22.0    30.0   o  0.0   1.23 210.92212 54.30498  2501.05  8112.00 3.85 3.44 -65.9 -0.460    18.86 20.44 02a57535o0292o  0x80000    31.916380
57535.380630 19.351140      NaN   -34.0    22.0   o  0.0   1.19 210.92212 54.30498  2466.70  8178.82 3.85 3.47 -62.5 -0.454    19.07 20.70 02a57535o0313o  0x80000    24.549039
57568.311481 19.351140      NaN   -22.0    22.0   o  0.0   1.04 210.92212 54.30498  2664.42  7869.73 3.89 3.50 -65.8 -0.470    19.04 20.65 02a57568o0155o   0x0000    24.549039
57568.321807 19.038793      NaN    16.0    24.0   o  0.0   1.02 210.92212 54.30498  2652.66  7827.53 3.77 3.41 -65.6 -0.475    19.08 20.69 02a57568o0176o   0x0000    26.356315
57568.337986 18.684100      NaN    47.0    25.0   o  0.0   1.00 210.92212 54.30498  2708.59  7901.89 3.85 3.46 -62.6 -0.469    19.09 20.74 02a57568o0209o  0x80000    27.270044
57568.343307 19.155932      NaN     7.0    24.0   o  0.0   1.17 210.92212 54.30498  2720.20  7783.90 3.78 3.38 -66.9 -0.460    19.12 20.79 02a57568o0220o   0x0000    26.356315
57568.356106 19.351140      NaN   -35.0    22.0   o  0.0   1.11 210.92212 54.30498  2687.09  7843.68 3.76 3.39 -64.3 -0.463    19.13 20.81 02a57568o0246o   0x0000    24.549039
57589.280444 17.862567      NaN    83.0    59.0   o  0.0   1.41 210.92212 54.30498  2866.55  9825.35 3.78 3.57 -44.0 -0.496    18.28 19.15 02a57589o0116o   0x0000    59.997128
57589.288075       NaN      NaN     NaN     NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN 0x400803          NaN
57589.293601 18.110074      NaN   -17.0    69.0   o  0.0   1.20 210.92212 54.30498  2842.43  9785.50 3.80 3.56 -48.2 -0.507    18.19 19.03 02a57589o0142o   0x0000    69.854530
57598.263361 18.955691      NaN    26.0    23.0   o  0.0   1.21 210.92212 54.30498  3922.78  8862.05 4.11 3.89 -68.6 -0.436    19.08 20.79 02a57598o0056o  0x80000    25.449073
57598.273753 18.933071      NaN    28.0    23.0   o  0.0   1.29 210.92212 54.30498  3898.70  8822.38 4.32 3.97 -67.5 -0.422    19.06 20.87 02a57598o0077o  0x80000    25.449073
57598.286435 19.302877      NaN   -53.0    23.0   o  0.0   1.08 210.92212 54.30498  3953.47  8898.55 4.27 3.91 -69.0 -0.436    19.06 20.87 02a57598o0103o  0x80000    25.449073
57598.302465 19.014394      NaN    -4.0    30.0   o  0.0   0.86 210.92212 54.30498  3976.42  8776.67 4.60 4.18 -71.4 -0.416    18.98 20.86 02a57598o0136o  0x80000    31.916380
57598.311407 18.867907      NaN    19.0    28.0   o  0.0   0.81 210.92212 54.30498  3943.42  8836.95 4.57 4.14 -69.5 -0.450    18.96 20.84 02a57598o0154o  0x80000    30.044223
57613.253769 18.757738      NaN   -20.0    38.0   o  0.0   0.87 210.92212 54.30498  2754.18  8658.91 3.66 3.62  55.3 -0.444    18.68 20.28 02a57613o0050o   0x0000    39.530435
57613.267021 18.816441      NaN     6.0    34.0   o  0.0   1.29 210.92212 54.30498  1637.18  8663.54 3.77 3.73 -76.2 -0.456    18.65 20.29 02a57613o0075o   0x0000    35.702315
57613.286519 18.757738      NaN   -28.0    38.0   o  0.0   1.17 210.92212 54.30498  1688.85  8736.09 3.80 3.67 -56.1 -0.451    18.59 20.15 02a57613o0111o  0x80000    39.530435
57613.295862 18.729535      NaN   -25.0    39.0   o  0.0   1.04 210.92212 54.30498  1710.95  8615.35 3.71 3.55 -53.2 -0.467    18.58 20.10 02a57613o0129o  0x80000    40.492658
57613.300693 18.623526      NaN   -39.0    43.0   o  0.0   0.91 210.92212 54.30498  1674.89  8675.07 3.62 3.45 -57.6 -0.469    18.58 20.04 02a57613o0138o  0x80000    44.358261
57617.259169 17.751519      NaN   -54.0    96.0   o  0.0   1.03 210.92212 54.30498 10255.78  8518.43 4.92 3.21  87.7 -0.484    18.31 19.62 02a57617o0071o  0x80000    96.616020
57617.268637 17.620292      NaN    37.0    96.0   o  0.0   1.14 210.92212 54.30498 10230.16  8476.65 4.95 3.22  87.5 -0.493    18.29 19.58 02a57617o0089o   0x0000    96.616020
57617.277966 17.892199      NaN     7.0    82.0   o  0.0   1.04 210.92212 54.30498  1050.29  8425.69 4.05 3.29 -57.3 -0.518    18.16 19.35 02a57617o0107o   0x0000    82.720344
57617.285399 17.444842      NaN    52.0   110.0   o  0.0   0.96 210.92212 54.30498 10285.45  8557.00 5.17 3.22  87.8 -0.478    18.23 19.49 02a57617o0121o   0x0000   110.538027
57617.296271 17.405762      NaN    69.0   109.0   o  0.0   1.19 210.92212 54.30498 10306.34  8439.98 5.22 3.26  86.9 -0.447    18.20 19.42 02a57617o0142o  0x80000   109.542938
57617.300548 17.613631      NaN   -23.0   109.0   o  0.0   1.07 210.92212 54.30498 10259.88  8494.67 5.27 3.27  89.7 -0.511    18.18 19.42 02a57617o0150o   0x0000   109.542938
57620.277061 17.590634      NaN    34.0   100.0   o  0.0   0.42 210.92212 54.30498 10449.79  9000.14 4.76 3.42  85.9 -0.512    18.50 19.93 02a57620o0085o  0x80000   100.591527
57620.286887 18.125925      NaN   -49.0    68.0   o  0.0   0.85 210.92212 54.30498 10422.98  8960.31 4.91 3.51  85.3 -0.518    18.39 19.81 02a57620o0103o  0x80000    68.866939
57620.299398 16.080619      NaN   202.0   380.0   o  0.0   0.14 210.92212 54.30498 10477.88  9042.60 5.15 3.64  87.0 -0.503    18.30 19.68 02a57620o0127o 0x400802   380.156093
57762.575567 18.857417      NaN    29.0    25.0   o  0.0   0.99 210.92212 54.30498  6061.81  2454.56 3.59 3.51 -76.1 -0.429    18.96 20.19 02a57762o0748o   0x0000    27.270044
57762.587569 19.302877      NaN   -19.0    23.0   o  0.0   0.93 210.92212 54.30498  6082.54  2496.20 3.55 3.41 -81.8 -0.435    19.22 20.65 02a57762o0770o   0x0000    25.449073
57762.598663 19.142275      NaN    20.0    20.0   o  0.0   0.83 210.92212 54.30498  6027.34  2420.56 3.56 3.44 -76.3 -0.433    19.50 21.20 02a57762o0791o   0x0000    22.774006
57762.609868 19.401649      NaN     9.0    18.0   o  0.0   0.99 210.92212 54.30498  6002.82  2538.02 3.53 3.41 -84.0 -0.431    19.58 21.35 02a57762o0812o  0x80000    21.039376
57762.621499 19.401649      NaN    12.0    17.0   o  0.0   1.30 210.92212 54.30498  6047.04  2480.26 3.59 3.46 -83.1 -0.429    19.55 21.33 02a57762o0834o  0x80000    20.190476
57766.588053 18.757738      NaN   -26.0    38.0   o  0.0   1.23 210.92212 54.30498  8281.35  2325.40 3.54 3.20  87.7 -0.478    18.50 19.21 02a57766o0718o   0x0000    39.530435
57766.600816 18.649074      NaN  -136.0    42.0   o  0.0   1.00 210.92212 54.30498  8292.61  2367.32 3.55 3.16  89.2 -0.478    18.53 19.25 02a57766o0741o   0x0000    43.389576
57766.614587 18.467034      NaN    20.0    43.0   o  0.0   0.79 210.92212 54.30498  8237.55  2293.43 3.55 3.25  85.3 -0.471    18.54 19.28 02a57766o0765o   0x0000    44.358261
57766.628115 18.582238      NaN    26.0    36.0   o  0.0   1.11 210.92212 54.30498  8222.89  2412.59 3.61 3.29  86.6 -0.468    18.55 19.32 02a57766o0789o   0x0000    37.611904
57766.640067 18.330283      NaN    52.0    39.0   o  0.0   1.01 210.92212 54.30498  8258.03  2354.68 3.59 3.26  86.5 -0.476    18.57 19.35 02a57766o0811o   0x0000    40.492658
57774.572690 18.933071      NaN    34.0    21.0   o  0.0   0.98 210.92212 54.30498  7916.10  3275.29 3.68 3.41  87.3 -0.423    19.28 20.84 02a57774o0747o   0x0000    23.657035
57774.585373 19.076453      NaN    28.0    19.0   o  0.0   1.02 210.92212 54.30498  7938.49  3314.68 3.62 3.31  87.5 -0.432    19.32 20.87 02a57774o0771o   0x0000    21.901035
57774.598083 19.089302      NaN    24.0    20.0   o  0.0   1.09 210.92212 54.30498  7883.22  3240.96 3.58 3.29  88.6 -0.439    19.33 20.88 02a57774o0795o   0x0000    22.774006
57774.610853 19.038793      NaN    31.0    19.0   o  0.0   1.31 210.92212 54.30498  7862.79  3362.08 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o   0x0000    21.901035
57774.623493 19.051202      NaN    27.0    20.0   o  0.0   1.18 210.92212 54.30498  7906.66  3303.00 3.56 3.26  86.5 -0.443    19.35 20.90 02a57774o0843o   0x0000    22.774006
