         MJD         m       dm  uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57515.372987 19.183773      NaN    2    25 c    0   1.10 210.90448 54.32038  7377.15   251.51 5.30 3.91  10.2 -0.491    19.61 21.70 02a57515o0323c  0x80000  26.388307
57515.374441 19.454622      NaN    3    19 c    0   1.12 210.90448 54.32038  8546.89 10084.84 4.30 3.85  75.6 -0.415    19.60 21.66 02a57515o0326c  0x80000  20.792853
57515.383262 19.454622      NaN   -6    20 c    0   0.87 210.90448 54.32038  3113.83 10276.26 4.24 3.95 -48.3 -0.399    19.61 21.73 02a57515o0344c  0x80000  21.710429
57515.385734 19.569016      NaN  -21    18 c    0   1.13 210.90448 54.32038  8475.33 10005.31 4.16 3.76  74.6 -0.422    19.61 21.65 02a57515o0348c  0x80000  19.883228
57515.386824 19.302877      NaN   15    18 c    0   0.99 210.90448 54.32038  3165.89 10360.75 4.28 3.97 -54.1 -0.401    19.61 21.70 02a57515o0350c  0x80000  19.883228
57515.400161 19.169763      NaN   21    19 c    0   1.04 210.90448 54.32038  3200.38 10240.52 4.17 3.92 -48.2 -0.390    19.61 21.69 02a57515o0376c  0x80000  20.792853
57515.402098 19.241693      NaN    4    23 c    0   0.96 210.90448 54.32038  2049.73   441.26 5.16 3.65 -16.0 -0.485    19.58 21.64 02a57515o0380c  0x80000  24.501893
57515.409082 19.256669      NaN   -2    24 c    0   0.77 210.90448 54.32038  2001.00   503.91 5.24 3.65 -15.0 -0.479    19.58 21.61 02a57515o0393c   0x0000  25.442931
57515.410533 19.226921      NaN   17    19 c    0   0.93 210.90448 54.32038  3159.45 10304.21 4.12 3.91 -42.3 -0.391    19.61 21.65 02a57515o0396c   0x0000  20.792853
57545.329395 19.454622      NaN  -10    20 c    0   0.95 210.90448 54.32038  1128.81  8167.86 4.40 3.95 -56.1 -0.415    19.59 21.73 02a57545o0190c  0x80000  21.710429
57545.338129 19.401649      NaN  -11    21 c    0   0.96 210.90448 54.32038  1115.92  8130.53 4.40 3.93 -61.1 -0.432    19.58 21.75 02a57545o0208c   0x0000  22.634989
57545.345896 19.569016      NaN  -14    18 c    0   0.87 210.90448 54.32038 10326.62  8250.77 4.55 3.64  80.2 -0.430    19.64 21.77 02a57545o0224c  0x80000  19.883228
57545.355107 19.256669      NaN   24    16 c    0   1.45 210.90448 54.32038  1174.35  8206.33 4.15 3.77 -57.0 -0.430    19.62 21.73 02a57545o0243c   0x0000  18.092616
57545.356559 19.454622      NaN  -19    20 c    0   0.80 210.90448 54.32038 10314.74  8213.09 4.65 3.62  82.6 -0.425    19.64 21.79 02a57545o0246c   0x0000  21.710429
57545.358980 19.510313      NaN  -19    19 c    0   0.83 210.90448 54.32038 10371.79  8295.13 4.64 3.65  81.3 -0.434    19.64 21.79 02a57545o0251c  0x80000  20.792853
57545.361400 19.401649      NaN  -11    21 c    0   0.94 210.90448 54.32038  1187.27  8089.04 4.39 3.92 -58.1 -0.425    19.56 21.74 02a57545o0256c  0x80000  22.634989
57545.371093 19.454622      NaN   -1    20 c    0   1.19 210.90448 54.32038  1154.62  8149.72 4.36 3.89 -56.8 -0.427    19.46 21.59 02a57545o0276c   0x0000  21.710429
57545.380784 19.038793      NaN   22    22 c    0   1.11 210.90448 54.32038 10384.44  8182.45 4.68 3.68  80.3 -0.420    19.41 21.51 02a57545o0296c  0x80000  23.565711
57545.390661 19.510313      NaN  -36    19 c    0   1.10 210.90448 54.32038 10346.89  8242.29 4.89 3.82  79.3 -0.420    19.52 21.66 02a57545o0315c  0x80000  20.792853
57549.332077 19.076453      NaN   22    21 c    0   1.07 210.90448 54.32038  2416.60  9693.45 4.08 3.84 -55.0 -0.424    19.44 21.31 02a57549o0078c   0x0000  22.634989
57549.342782 19.302877      NaN  -20    23 c    0   0.92 210.90448 54.32038  2406.44  9653.66 4.17 3.87 -53.6 -0.416    19.44 21.33 02a57549o0100c   0x0000  24.501893
57549.359807 19.436675      NaN    4    19 c    0   1.06 210.90448 54.32038  2462.77  9729.08 4.12 3.83 -48.2 -0.419    19.46 21.36 02a57549o0135c   0x0000  20.792853
57549.367069 19.089302      NaN  -28    28 c    0   0.62 210.90448 54.32038  2475.43  9612.27 4.12 3.84 -53.5 -0.423    19.47 21.39 02a57549o0150c 0x400200  29.246243
57549.375839 19.401649      NaN   -4    21 c    0   1.01 210.90448 54.32038  2443.98  9675.99 4.25 3.90 -49.1 -0.415    19.49 21.47 02a57549o0168c   0x0000  22.634989
57581.293250 18.921935      NaN   20    26 c    0   1.05 210.90448 54.32038  3746.65  6930.34 4.17 3.83 -77.0 -0.443    19.01 20.64 02a57581o0088c   0x0000  27.337570
