         MJD         m  dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57512.407432 19.569016 NaN  -18.0  18.0   c  0.0   0.92 210.89922 54.31833 10220.50  7853.14 4.61 3.71  81.1 -0.426    19.54 21.62 02a57512o0395c   0x0000  19.883228
57512.416849 19.454622 NaN  -28.0  20.0   c  0.0   0.84 210.89922 54.31833  3631.23  8659.06 4.14 3.80 -61.9 -0.410    19.52 21.58 02a57512o0414c  0x80000  21.710429
57515.371866 19.256669 NaN    0.0  24.0   c  0.0   0.78 210.89922 54.31833  1973.86   511.22 5.35 3.74 -16.1 -0.483    19.58 21.68 02a57515o0321c  0x80000  25.442931
57515.372987 19.102305 NaN    2.0  27.0   c  0.0   0.95 210.89922 54.31833  7371.25   255.71 5.30 3.91  10.2 -0.491    19.61 21.70 02a57515o0323c  0x80000  28.290329
57515.374441 18.990530 NaN   32.0  20.0   c  0.0   1.05 210.89922 54.31833  8541.07 10089.06 4.30 3.86  75.5 -0.415    19.60 21.66 02a57515o0326c  0x80000  21.710429
57515.383262 19.510313 NaN   -4.0  19.0   c  0.0   0.94 210.89922 54.31833  3119.72 10272.05 4.24 3.95 -48.3 -0.399    19.61 21.73 02a57515o0344c  0x80000  20.792853
57515.385734 19.510313 NaN   -2.0  19.0   c  0.0   1.03 210.89922 54.31833  8469.51 10009.53 4.16 3.76  74.6 -0.422    19.61 21.65 02a57515o0348c  0x80000  20.792853
57515.386824 19.212347 NaN   18.0  19.0   c  0.0   0.95 210.89922 54.31833  3171.79 10356.54 4.28 3.97 -54.2 -0.401    19.61 21.70 02a57515o0350c  0x80000  20.792853
57515.400161 19.510313 NaN  -14.0  19.0   c  0.0   1.02 210.89922 54.31833  3206.28 10236.32 4.17 3.92 -48.3 -0.390    19.61 21.69 02a57515o0376c  0x80000  20.792853
57515.402098 19.302877 NaN  -15.0  23.0   c  0.0   0.96 210.89922 54.31833  2055.54   437.03 5.16 3.65 -15.9 -0.485    19.58 21.64 02a57515o0380c  0x80000  24.501893
57515.409082 19.256669 NaN  -10.0  24.0   c  0.0   0.79 210.89922 54.31833  2006.81   499.68 5.24 3.65 -14.9 -0.479    19.58 21.61 02a57515o0393c   0x0000  25.442931
57515.410533 19.226921 NaN   20.0  18.0   c  0.0   1.09 210.89922 54.31833  3165.35 10300.00 4.12 3.91 -42.4 -0.391    19.61 21.65 02a57515o0396c   0x0000  19.883228
57545.329395 19.026525 NaN   32.0  19.0   c  0.0   1.08 210.89922 54.31833  1134.63  8163.54 4.40 3.94 -56.1 -0.415    19.59 21.73 02a57545o0190c  0x80000  20.792853
57545.338129 18.757738 NaN   51.0  21.0   c  0.0   1.00 210.89922 54.31833  1121.74  8126.20 4.40 3.93 -61.1 -0.432    19.58 21.75 02a57545o0208c   0x0000  22.634989
57545.345896 19.510313 NaN  -13.0  19.0   c  0.0   0.97 210.89922 54.31833 10332.88  8247.19 4.55 3.64  80.2 -0.430    19.64 21.77 02a57545o0224c  0x80000  20.792853
57545.355107 19.367717 NaN   17.0  16.0   c  0.0   1.38 210.89922 54.31833  1180.17  8202.01 4.15 3.77 -57.0 -0.430    19.62 21.73 02a57545o0243c   0x0000  18.092616
57545.356559 19.491430 NaN    4.0  18.0   c  0.0   1.04 210.89922 54.31833 10321.00  8209.51 4.65 3.62  82.6 -0.426    19.64 21.79 02a57545o0246c   0x0000  19.883228
57545.358980 19.183773 NaN   20.0  19.0   c  0.0   0.89 210.89922 54.31833 10378.05  8291.55 4.64 3.65  81.3 -0.434    19.64 21.79 02a57545o0251c  0x80000  20.792853
57545.361400 18.878500 NaN   42.0  20.0   c  0.0   0.94 210.89922 54.31833  1193.09  8084.73 4.39 3.92 -58.1 -0.425    19.56 21.74 02a57545o0256c  0x80000  21.710429
57545.371093 19.419021 NaN    2.0  20.0   c  0.0   1.08 210.89922 54.31833  1160.45  8145.40 4.36 3.89 -56.8 -0.427    19.46 21.59 02a57545o0276c   0x0000  21.710429
57545.380784 18.729535 NaN   57.0  20.0   c  0.0   1.19 210.89922 54.31833 10390.71  8178.88 4.68 3.68  80.3 -0.420    19.41 21.51 02a57545o0296c  0x80000  21.710429
57545.390661 19.454622 NaN   -7.0  20.0   c  0.0   1.11 210.89922 54.31833 10353.16  8238.71 4.89 3.82  79.3 -0.420    19.52 21.66 02a57545o0315c  0x80000  21.710429
57549.332077 19.510313 NaN   -7.0  19.0   c  0.0   1.25 210.89922 54.31833  2422.48  9689.19 4.08 3.84 -55.0 -0.424    19.44 21.31 02a57549o0078c   0x0000  20.792853
57549.342782 19.226921 NaN   14.0  20.0   c  0.0   1.26 210.89922 54.31833  2412.31  9649.41 4.17 3.87 -53.7 -0.416    19.44 21.33 02a57549o0100c   0x0000  21.710429
57549.359807 18.978793 NaN   30.0  21.0   c  0.0   0.86 210.89922 54.31833  2468.65  9724.83 4.12 3.83 -48.3 -0.419    19.46 21.36 02a57549o0135c   0x0000  22.634989
57549.367069 19.256669 NaN   -5.0  24.0   c  0.0   0.84 210.89922 54.31833  2481.30  9608.02 4.12 3.84 -53.6 -0.423    19.47 21.39 02a57549o0150c 0x400200  25.442931
57549.375839 18.878500 NaN   42.0  20.0   c  0.0   1.13 210.89922 54.31833  2449.85  9671.74 4.25 3.90 -49.2 -0.416    19.49 21.47 02a57549o0168c   0x0000  21.710429
57581.293250 19.302877 NaN  -25.0  23.0   c  0.0   1.31 210.89922 54.31833  3752.52  6926.25 4.17 3.83 -77.1 -0.443    19.01 20.64 02a57581o0088c   0x0000  24.501893
57581.304631 18.889197 NaN   17.0  28.0   c  0.0   0.91 210.89922 54.31833  3739.93  6884.89 4.12 3.85 -62.2 -0.443    19.01 20.65 02a57581o0111c   0x0000  29.246243
57581.321240 18.826541 NaN   32.0  25.0   c  0.0   1.05 210.89922 54.31833  3795.34  6959.40 3.97 3.69 -62.9 -0.451    19.00 20.58 02a57581o0145c   0x0000  26.388307
57581.328019 18.847027 NaN   24.0  27.0   c  0.0   0.97 210.89922 54.31833  3807.71  6842.02 3.92 3.63 -72.2 -0.454    19.00 20.57 02a57581o0159c   0x0000  28.290329
57581.338880 18.738855 NaN   38.0  26.0   c  0.0   0.97 210.89922 54.31833  3774.96  6901.00 3.99 3.68 -66.0 -0.453    18.93 20.48 02a57581o0181c   0x0000  27.337570
57605.257770 18.847027 NaN  -73.0  35.0   c  0.0   1.23 210.89922 54.31833  4015.80  7001.04 4.26 3.91  41.4 -0.371    18.85 21.71 02a57605o0052c 0x400400  36.004760
57605.266058 18.757738 NaN  -50.0  38.0   c  0.0   0.91 210.89922 54.31833  3992.87  6960.46 4.44 4.23  41.7 -0.399    18.84 21.70 02a57605o0066c  0x80000  38.927403
