         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57549.375839 19.367717      NaN    8.0  19.0   c  0.0   1.11 210.89448 54.31166  2454.89  9658.46 4.24 3.90 -49.3 -0.416    19.49 21.47 02a57549o0168c   0x0000  20.792853
57581.293250 19.169763      NaN  -27.0  26.0   c  0.0   1.02 210.89448 54.31166  3757.67  6913.23 4.16 3.83 -77.1 -0.443    19.01 20.64 02a57581o0088c   0x0000  27.337570
57581.304631 19.212347      NaN   -7.0  25.0   c  0.0   1.03 210.89448 54.31166  3745.07  6871.87 4.12 3.85 -62.2 -0.443    19.01 20.65 02a57581o0111c   0x0000  26.388307
57581.321240 19.212347      NaN  -16.0  25.0   c  0.0   1.11 210.89448 54.31166  3800.49  6946.38 3.97 3.69 -62.9 -0.452    19.00 20.58 02a57581o0145c   0x0000  26.388307
57581.328019 19.169763      NaN  -22.0  26.0   c  0.0   1.26 210.89448 54.31166  3812.86  6829.00 3.92 3.63 -72.3 -0.454    19.00 20.57 02a57581o0159c   0x0000  27.337570
57581.338880 19.128787      NaN  -28.0  27.0   c  0.0   0.87 210.89448 54.31166  3780.11  6887.98 3.99 3.68 -66.0 -0.453    18.93 20.48 02a57581o0181c   0x0000  28.290329
57605.257770 18.816441      NaN  -35.0  36.0   c  0.0   1.30 210.89448 54.31166  4020.99  6988.03 4.26 3.91  41.5 -0.372    18.85 21.71 02a57605o0052c 0x400400  36.977598
57605.266058 18.847027      NaN  -30.0  35.0   c  0.0   1.21 210.89448 54.31166  3998.06  6947.46 4.44 4.23  41.8 -0.399    18.84 21.70 02a57605o0066c  0x80000  36.004760
57605.277177 18.623526      NaN  -91.0  43.0   c  0.0   0.91 210.89448 54.31166  4054.27  7020.94 5.25 5.14  64.4 -0.324    18.70 21.72 02a57605o0085c 0x400500  43.821715
57605.290850 19.351140      NaN  -46.0  22.0   c  0.0   1.06 210.89448 54.31166  4077.93  6904.87 4.91 4.71 -64.7 -0.355    19.19 21.41 02a57605o0109c  0x80000  23.565711
57605.303123 19.569016      NaN  -45.0  18.0   c  0.0   1.24 210.89448 54.31166  4032.62  6960.68 4.12 3.93 -60.2 -0.388    19.35 21.41 02a57605o0133c  0x80000  19.883228
57609.251150 18.847027      NaN   18.0  29.0   c  0.0   0.87 210.89448 54.31166  1315.45 10120.83 4.18 3.78 -54.7 -0.424    19.04 20.57 02a57609o0045c   0x0000  30.205012
57609.257024       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN  0x80003        NaN
57609.260345 19.089302      NaN  -22.0  28.0   c  0.0   0.75 210.89448 54.31166  1291.65 10079.29 4.24 3.89 -54.1 -0.430    19.15 20.84 02a57609o0061c   0x0000  29.246243
57609.274446 18.944322      NaN   18.0  26.0   c  0.0   1.07 210.89448 54.31166  1346.79 10155.10 4.24 4.00 -55.1 -0.431    19.15 20.86 02a57609o0086c  0x80000  27.337570
57609.275582 15.256052      NaN 1254.0 538.0   c  0.0   0.18 210.89448 54.31166 10526.27 10203.58 5.08 4.03  81.4 -0.382    19.23 20.97 02a57609o0088c 0x400102 538.066300
57609.283416 19.169763      NaN  -55.0  26.0   c  0.0   1.09 210.89448 54.31166  1358.68 10032.25 4.35 3.86 -54.8 -0.414    19.11 20.83 02a57609o0102c  0x80000  27.337570
57609.293767 18.910912      NaN   21.0  26.0   c  0.0   1.04 210.89448 54.31166  1322.44 10096.51 4.49 3.94 -54.1 -0.405    19.06 20.79 02a57609o0120c   0x0000  27.337570
57746.613969 19.631075      NaN  -24.0  17.0   c  0.0   1.09 210.89448 54.31166  9597.18  2379.73 4.06 3.82  81.9 -0.422    19.61 21.65 02a57746o0819c  0x80000  18.982696
57746.625461 19.491430      NaN    4.0  18.0   c  0.0   1.15 210.89448 54.31166  9607.56  2419.35 4.08 3.83  80.9 -0.420    19.61 21.63 02a57746o0841c  0x80000  19.883228
57746.627011 19.351140      NaN   12.0  18.0   c  0.0   1.13 210.89448 54.31166   399.92  2308.11 4.23 4.16 -88.6 -0.368    19.54 21.57 02a57746o0844c   0x0000  19.883228
57746.636855 19.454622      NaN   -1.0  20.0   c  0.0   0.83 210.89448 54.31166  9552.03  2346.44 4.24 4.02  81.1 -0.403    19.60 21.66 02a57746o0863c   0x0000  21.710429
57746.638445 19.472870      NaN    8.0  17.0   c  0.0   1.10 210.89448 54.31166   412.54  2348.31 4.28 4.21  85.9 -0.364    19.56 21.60 02a57746o0866c   0x0000  18.982696
57746.648259 19.510313      NaN  -15.0  19.0   c  0.0   1.05 210.89448 54.31166  9538.02  2464.60 4.17 3.92  78.9 -0.407    19.60 21.66 02a57746o0885c   0x0000  20.792853
57746.650355 19.384550      NaN   13.0  17.0   c  0.0   1.28 210.89448 54.31166   353.77  2265.92 4.15 4.02  85.7 -0.380    19.60 21.59 02a57746o0889c   0x0000  18.982696
57746.659628 19.510313      NaN  -30.0  19.0   c  0.0   0.96 210.89448 54.31166  9574.16  2406.34 4.06 3.80  79.7 -0.417    19.52 21.38 02a57746o0907c  0x80000  20.792853
57746.661195 19.384550      NaN    4.0  20.0   c  0.0   1.00 210.89448 54.31166   342.77  2402.44 4.09 3.96  84.2 -0.380    19.40 21.16 02a57746o0910c   0x0000  21.710429
57746.669931 18.330283      NaN   46.0  41.0   c  0.0   1.05 210.89448 54.31166   376.07  2326.84 4.32 4.15  80.1 -0.358    18.45 19.40 02a57746o0927c   0x0000  41.860993
57778.570698 19.454622      NaN   -6.0  20.0   c  0.0   1.03 210.89448 54.31166  9088.18 10203.50 4.12 3.71 -88.1 -0.431    19.77 21.82 02a57778o0568c  0x80000  21.710429
57778.576629 19.142275      NaN   20.0  20.0   c  0.0   1.08 210.89448 54.31166  7863.50   402.27 4.00 3.78  15.0 -0.454    19.75 21.80 02a57778o0578c  0x80000  21.710429
57778.584061 19.038793      NaN   34.0  18.0   c  0.0   1.13 210.89448 54.31166  9101.54 10244.97 4.08 3.68 -88.1 -0.432    19.77 21.81 02a57778o0592c  0x80000  19.883228
57778.589437 19.569016      NaN  -45.0  18.0   c  0.0   1.13 210.89448 54.31166  7875.77   443.17 3.94 3.77  17.9 -0.452    19.77 21.82 02a57778o0602c  0x80000  19.883228
57778.596885 19.631075      NaN  -25.0  17.0   c  0.0   1.11 210.89448 54.31166  9044.18 10170.92 4.09 3.73  89.5 -0.433    19.78 21.83 02a57778o0616c 0x400400  18.982696
57778.602290 19.051202      NaN   24.0  21.0   c  0.0   0.82 210.89448 54.31166  7833.25   367.80 3.95 3.73  14.9 -0.453    19.79 21.85 02a57778o0626c  0x80000  22.634989
57778.609876 19.334813      NaN   10.0  19.0   c  0.0   0.84 210.89448 54.31166  9022.06 10292.09 4.04 3.68 -88.5 -0.432    19.80 21.86 02a57778o0640c  0x80000  20.792853
57778.615190 19.454622      NaN    9.0  17.0   c  0.0   1.26 210.89448 54.31166  7812.67   491.46 3.84 3.67  17.5 -0.453    19.81 21.88 02a57778o0650c  0x80000  18.982696
57778.622705 19.569016      NaN  -25.0  18.0   c  0.0   1.05 210.89448 54.31166  9067.54 10232.59 3.98 3.63 -89.0 -0.436    19.82 21.89 02a57778o0664c  0x80000  19.883228
57778.628048 19.169763      NaN   18.0  20.0   c  0.0   1.12 210.89448 54.31166  7846.78   432.38 3.99 3.81  15.2 -0.447    19.77 21.86 02a57778o0674c  0x80000  21.710429
57782.565439 19.472870      NaN    8.0  17.0   c  0.0   0.85 210.89448 54.31166  8299.40  1402.19 3.86 3.75  84.3 -0.416    19.82 21.96 02a57782o0717c  0x80000  18.982696
57782.579866 19.841877      NaN   -2.0  14.0   c  0.0   1.34 210.89448 54.31166  8321.34  1442.12 3.89 3.75 -88.4 -0.409    19.84 21.99 02a57782o0743c  0x80000  16.350619
57782.593858 19.549093      NaN    7.0  16.0   c  0.0   1.03 210.89448 54.31166  8265.03  1369.05 3.81 3.67  86.8 -0.414    19.88 22.03 02a57782o0769c  0x80000  18.092616
57782.607900 19.569016      NaN  -17.0  18.0   c  0.0   1.01 210.89448 54.31166  8242.07  1492.63 3.93 3.77  83.5 -0.404    19.81 21.96 02a57782o0795c  0x80000  19.883228
57782.621826 19.696897      NaN   -1.0  16.0   c  0.0   0.99 210.89448 54.31166  8290.59  1434.52 3.86 3.71  85.7 -0.415    19.84 21.99 02a57782o0821c  0x80000  18.092616
57786.563706 19.549093      NaN    1.0  18.0   c  0.0   0.91 210.89448 54.31166  9315.34  9923.21 3.91 3.51 -86.0 -0.427    19.80 21.89 02a57786o0507c   0x0000  19.883228
57786.566299 19.454622      NaN  -18.0  20.0   c  0.0   1.00 210.89448 54.31166  8072.38   123.27 3.89 3.68  12.6 -0.447    19.82 21.92 02a57786o0512c   0x0000  21.710429
57786.576403 19.226921      NaN   26.0  16.0   c  0.0   1.32 210.89448 54.31166  9326.51  9963.51 3.97 3.59 -88.6 -0.419    19.82 21.94 02a57786o0531c  0x80000  18.092616
57786.579012 19.454622      NaN  -36.0  20.0   c  0.0   1.23 210.89448 54.31166  8084.65   163.82 3.88 3.68  17.0 -0.448    19.85 21.96 02a57786o0536c   0x0000  21.710429
57786.589214 19.241693      NaN   19.0  18.0   c  0.0   0.91 210.89448 54.31166  9268.34  9888.05 3.94 3.57 -90.0 -0.429    19.83 21.94 02a57786o0555c   0x0000  19.883228
57786.591848 18.889197      NaN   38.0  21.0   c  0.0   0.97 210.89448 54.31166  8028.92    88.11 3.90 3.71  15.3 -0.450    19.68 21.79 02a57786o0560c  0x80000  22.634989
57786.602149 18.574166      NaN   57.0  26.0   c  0.0   1.05 210.89448 54.31166  9245.59 10009.75 3.98 3.64  85.5 -0.434    19.48 21.55 02a57786o0579c   0x0000  27.337570
57786.604786 19.115465      NaN   19.0  21.0   c  0.0   1.11 210.89448 54.31166  8017.59   209.25 3.88 3.76  18.7 -0.442    19.84 21.98 02a57786o0584c  0x80000  22.634989
57786.615038 19.569016      NaN  -26.0  18.0   c  0.0   1.06 210.89448 54.31166  9290.55  9951.03 3.95 3.59  86.1 -0.426    19.78 21.88 02a57786o0603c   0x0000  19.883228
57786.617646 19.169763      NaN   15.0  21.0   c  0.0   0.90 210.89448 54.31166  8051.96   152.70 3.90 3.74  24.4 -0.449    19.84 21.99 02a57786o0608c  0x80000  22.634989
57806.543426 19.569016      NaN   -9.0  18.0   c  0.0   1.13 210.89448 54.31166  9175.04  1305.84 3.85 3.71  60.0 -0.446    19.76 21.82 02a57806o0606c  0x80000  19.883228
57806.546470 19.454622      NaN  -17.0  20.0   c  0.0   0.88 210.89448 54.31166  9201.30  1343.00 3.98 3.84  55.2 -0.429    19.74 21.83 02a57806o0612c  0x80000  21.710429
57806.563479 19.472870      NaN    2.0  19.0   c  0.0   1.00 210.89448 54.31166  9143.85  1270.26 4.05 3.88  52.2 -0.427    19.76 21.89 02a57806o0643c  0x80000  20.792853
57806.577726 19.401649      NaN   -7.0  21.0   c  0.0   0.83 210.89448 54.31166  9123.48  1389.40 3.91 3.72  65.0 -0.440    19.76 21.84 02a57806o0669c  0x80000  22.634989
57806.591596 19.155932      NaN   22.0  19.0   c  0.0   0.83 210.89448 54.31166  9173.55  1328.71 3.91 3.71  60.8 -0.439    19.72 21.75 02a57806o0695c   0x0000  20.792853
57834.492888 19.226921      NaN   17.0  19.0   c  0.0   0.91 210.89448 54.31166  8075.70  3373.83 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c  0x80000  20.792853
57834.503330 19.351140      NaN   -9.0  22.0   c  0.0   1.04 210.89448 54.31166  2406.83  7037.41 3.82 3.69  44.8 -0.427    19.11 21.19 02a57834o0463c   0x0000  23.565711
57834.527024 18.967180      NaN   28.0  22.0   c  0.0   1.24 210.89448 54.31166  2454.16  7113.42 3.82 3.67  46.3 -0.423    19.04 21.02 02a57834o0506c   0x0000  23.565711
57834.542612 19.401649      NaN  -73.0  21.0   c  0.0   1.22 210.89448 54.31166  2473.35  6998.28 4.01 3.88  52.0 -0.407    18.92 20.83 02a57834o0535c  0x80000  22.634989
57834.554663 19.256669      NaN   -3.0  24.0   c  0.0   0.84 210.89448 54.31166  2428.26  7059.67 4.05 3.88  49.6 -0.393    18.86 20.73 02a57834o0557c   0x0000  25.442931
57838.492206 19.401649      NaN  -39.0  21.0   c  0.0   0.90 210.89448 54.31166   147.49   587.04 4.43 4.38 -72.9 -0.376    19.01 21.19 02a57838o0454c  0x80000  22.634989
57838.492735 19.351140      NaN  -13.0  22.0   c  0.0   1.21 210.89448 54.31166  1509.80 10395.96 4.33 4.18  26.1 -0.383    19.04 21.20 02a57838o0455c   0x0000  23.565711
57838.494486 19.212347      NaN   12.0  21.0   c  0.0   0.94 210.89448 54.31166  9001.37    92.83 4.02 3.88  39.4 -0.447    19.06 21.21 02a57838o0458c  0x80000  22.634989
57838.495005 18.900000      NaN   34.0  22.0   c  0.0   1.14 210.89448 54.31166 10365.53  9905.09 4.46 4.09  80.9 -0.413    19.01 21.18 02a57838o0459c  0x80000  23.565711
57838.505700 19.351140      NaN  -23.0  22.0   c  0.0   1.05 210.89448 54.31166 10294.05  9829.89 4.42 4.10  81.9 -0.402    19.02 21.17 02a57838o0479c  0x80000  23.565711
57838.524714 19.510313      NaN  -10.0  19.0   c  0.0   0.95 210.89448 54.31166   206.06   503.86 4.25 4.18 -14.6 -0.374    19.03 21.14 02a57838o0515c  0x80000  20.792853
57838.528687 19.197966      NaN    4.0  24.0   c  0.0   0.87 210.89448 54.31166  1558.74 10310.99 4.13 3.95  18.5 -0.401    19.04 21.15 02a57838o0522c  0x80000  25.442931
57838.541835 19.401649      NaN  -14.0  21.0   c  0.0   1.03 210.89448 54.31166  1530.94 10373.50 4.23 3.75   9.1 -0.384    19.03 21.12 02a57838o0547c  0x80000  22.634989
57838.542881 19.197966      NaN   13.0  21.0   c  0.0   1.05 210.89448 54.31166   172.60   559.41 4.09 3.98 -87.7 -0.398    19.06 21.09 02a57838o0549c  0x80000  22.634989
57842.515338 19.351140      NaN  -47.0  22.0   c  0.0   1.06 210.89448 54.31166  3853.97  6724.95 4.04 3.91  55.4 -0.397    18.98 21.04 02a57842o0427c  0x80000  23.565711
57842.526432 19.256669      NaN  -39.0  24.0   c  0.0   0.83 210.89448 54.31166  3897.13  6800.63 4.26 4.09  67.2 -0.387    18.93 21.04 02a57842o0448c   0x0000  25.442931
57842.544005 19.334813      NaN    4.0  21.0   c  0.0   1.03 210.89448 54.31166  3918.21  6680.41 4.12 3.96  75.7 -0.378    18.94 20.97 02a57842o0481c  0x80000  22.634989
57862.478560 19.454622      NaN  -10.0  20.0   c  0.0   0.92 210.89448 54.31166  3546.29  6956.64 3.82 3.70  86.0 -0.396    18.84 20.47 02a57862o0525c  0x80000  21.710429
57862.500554 19.454622      NaN  -29.0  20.0   c  0.0   1.39 210.89448 54.31166  3523.39  6916.68 3.78 3.66  86.7 -0.403    18.76 20.25 02a57862o0570c  0x80000  21.710429
57862.510937 19.014394      NaN   24.0  22.0   c  0.0   1.06 210.89448 54.31166  3580.25  6992.38 3.72 3.61  84.9 -0.412    18.74 20.17 02a57862o0591c  0x80000  23.565711
57862.522570 19.256669      NaN  -13.0  24.0   c  0.0   0.89 210.89448 54.31166  3604.21  6873.94 3.74 3.65  72.2 -0.401    18.68 20.07 02a57862o0615c  0x80000  25.442931
57862.530436 19.256669      NaN    6.0  22.0   c  0.0   1.25 210.89448 54.31166  3571.12  6932.84 3.69 3.59  76.4 -0.414    18.67 20.02 02a57862o0631c  0x80000  23.565711
57870.492158 19.922338      NaN    3.0  12.0   c  0.0   1.47 210.89448 54.31166  1918.59  8600.15 2.43 2.27   7.6 -0.466    19.53 20.68 02a57870o0440c   0x0000  14.674561
57870.509600 20.103715      NaN  -18.0  11.0   c  0.0   1.53 210.89448 54.31166  1895.41  8562.20 2.44 2.28   5.8 -0.462    19.48 20.63 02a57870o0473c  0x80000  13.868769
57870.517991 20.207197      NaN   -7.0  10.0   c  0.0   1.48 210.89448 54.31166  1950.68  8634.20 2.46 2.31   7.1 -0.468    19.46 20.60 02a57870o0489c   0x0000  13.089795
57870.530201 20.103715      NaN  -18.0  11.0   c  0.0   1.28 210.89448 54.31166  1976.35  8516.69 2.48 2.35   1.4 -0.461    19.42 20.58 02a57870o0512c  0x80000  13.868769
