         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57441.518643 18.438271      NaN    -43.0    51.0   o  0.0   1.10 210.89571 54.30804  8109.45  1791.08 3.98 3.40  14.9 -0.533    18.23 18.89 02a57441o0557o   0x0000    52.150315
57441.526896 18.174913      NaN     51.0    48.0   o  0.0   1.07 210.89571 54.30804  8394.47  2365.84 3.78 3.38  24.6 -0.522    18.25 18.92 02a57441o0573o   0x0000    49.220477
57441.531928 18.675237      NaN    -48.0    41.0   o  0.0   1.33 210.89571 54.30804  7270.07  2984.78 3.57 3.38  12.4 -0.491    18.26 18.93 02a57441o0583o   0x0000    42.422345
57441.552276 18.311179      NaN     43.0    43.0   o  0.0   1.09 210.89571 54.30804  7271.89  2875.69 3.65 3.39  15.5 -0.483    18.27 18.94 02a57441o0622o   0x0000    44.358261
57466.479054 18.757738      NaN     -5.0    38.0   o  0.0   1.06 210.89571 54.30804  8183.12  1476.53 4.58 3.60  16.2 -0.539    18.73 19.97 02a57466o0545o  0x80000    39.530435
57466.500550 18.847027      NaN    -34.0    35.0   o  0.0   1.09 210.89571 54.30804  8481.92  2050.75 4.14 3.60  25.9 -0.544    18.77 20.03 02a57466o0585o  0x80000    36.655904
57466.521973 18.693037      NaN     31.0    30.0   o  0.0   1.17 210.89571 54.30804  7367.17  2676.69 3.84 3.39  11.6 -0.514    18.81 20.05 02a57466o0625o   0x0000    31.916380
57466.532670 18.978793      NaN     -5.0    31.0   o  0.0   1.13 210.89571 54.30804  7272.80  2874.52 3.85 3.43   9.7 -0.514    18.82 20.07 02a57466o0647o  0x80000    32.858109
57470.480982 16.514394      NaN   -406.0   300.0   o  0.0   1.28 210.89571 54.30804  7262.35  2868.49 3.95 3.64  10.5 -0.488    16.46 16.46 02a57470o0553o 0x400802   300.197694
57474.485989 18.675237      NaN    -33.0    41.0   o  0.0   0.99 210.89571 54.30804  8137.56  1703.07 4.24 3.41  13.3 -0.525    18.71 19.95 02a57474o0492o  0x80000    42.422345
57474.506959 18.389700      NaN     46.0    38.0   o  0.0   1.03 210.89571 54.30804  2210.01  8413.52 4.02 3.43 -65.6 -0.490    18.70 19.95 02a57474o0529o   0x0000    39.530435
57474.528572 18.978793      NaN     -5.0    31.0   o  0.0   0.91 210.89571 54.30804  3324.73  7793.14 3.70 3.22 -71.3 -0.492    18.72 19.91 02a57474o0566o  0x80000    32.858109
57474.543901 18.738855      NaN     26.0    30.0   o  0.0   1.27 210.89571 54.30804  3348.99  7817.96 3.81 3.25 -70.1 -0.508    18.69 19.92 02a57474o0592o   0x0000    31.916380
57492.402356 19.102305      NaN      5.0    26.0   o  0.0   1.39 210.89571 54.30804  8197.96  1763.69 4.08 3.65  24.3 -0.504    19.02 20.45 02a57492o0382o   0x0000    28.189632
57492.415099 19.014394      NaN     15.0    25.0   o  0.0   1.12 210.89571 54.30804  8483.13  2332.37 3.81 3.54  35.5 -0.501    19.10 20.55 02a57492o0405o  0x80000    27.270044
57492.430506 19.241693      NaN     10.0    21.0   o  0.0   1.31 210.89571 54.30804  7345.05  2960.37 3.67 3.53  30.6 -0.475    19.11 20.59 02a57492o0433o   0x0000    23.657035
57492.449596 18.921935      NaN     32.0    22.0   o  0.0   1.07 210.89571 54.30804  7267.10  2865.28 3.74 3.58  19.3 -0.458    19.13 20.66 02a57492o0472o  0x80000    24.549039
57523.355574 18.910912      NaN    -23.0    33.0   o  0.0   0.88 210.89571 54.30804  6151.45  1393.59 4.31 3.45   1.6 -0.534    18.86 20.17 02a57523o0219o  0x80000    34.751336
57523.364398 19.089302      NaN    -10.0    28.0   o  0.0   1.17 210.89571 54.30804  4328.75  9105.19 3.88 3.60 -78.7 -0.470    18.84 20.22 02a57523o0237o  0x80000    30.044223
57523.381095 19.051202      NaN    -35.0    29.0   o  0.0   1.13 210.89571 54.30804  4391.93  9187.30 3.84 3.59 -75.9 -0.464    18.84 20.19 02a57523o0271o   0x0000    30.978304
57523.387699 18.445391      NaN     65.0    29.0   o  0.0   1.00 210.89571 54.30804  4416.43  9072.53 3.94 3.65 -75.6 -0.455    18.81 20.18 02a57523o0284o   0x0000    30.978304
57523.409491 18.978793      NaN     -9.0    31.0   o  0.0   0.96 210.89571 54.30804  4373.58  9132.77 3.83 3.53 -77.9 -0.473    18.80 20.13 02a57523o0325o   0x0000    32.858109
57527.358027 18.431198      NaN     34.0    40.0   o  0.0   1.10 210.89571 54.30804  2679.98  9379.17 4.15 3.76 -55.3 -0.471    18.46 19.51 02a57527o0104o  0x80000    41.456668
57527.369297 18.550302      NaN    -26.0    46.0   o  0.0   1.25 210.89571 54.30804  2665.65  9343.56 4.31 3.88 -46.7 -0.459    18.41 19.50 02a57527o0126o   0x0000    47.272141
57527.371716 18.623526      NaN      3.0    42.0   o  0.0   1.19 210.89571 54.30804  2724.34  9422.65 4.05 3.66 -57.0 -0.481    18.46 19.48 02a57527o0131o  0x80000    43.389576
57527.394983 18.526952      NaN    -31.0    47.0   o  0.0   0.91 210.89571 54.30804  2745.46  9307.59 4.32 3.86 -63.4 -0.461    18.38 19.45 02a57527o0177o  0x80000    48.245780
57527.405379 18.623526      NaN    -35.0    43.0   o  0.0   1.11 210.89571 54.30804  2714.82  9367.02 4.33 3.86 -61.3 -0.456    18.37 19.43 02a57527o0198o  0x80000    44.358261
57535.336981 15.927679      NaN   -252.0   515.0   o  0.0   1.33 210.89571 54.30804  2469.37  8199.44 3.91 3.44 -66.4 -0.479    15.47 16.84 02a57535o0225o 0x400802   515.115186
57535.346198 17.089310      NaN    149.0   127.0   o  0.0   0.95 210.89571 54.30804  2457.69  8158.50 3.83 3.37 -66.2 -0.485    17.61 19.09 02a57535o0244o  0x80000   127.466291
57535.363162 17.725445      NaN    127.0    56.0   o  0.0   1.09 210.89571 54.30804  2517.16  8233.76 3.85 3.45 -67.3 -0.476    18.26 19.82 02a57535o0278o 0x400600    57.049587
57535.369944 18.711133      NaN     23.0    32.0   o  0.0   0.98 210.89571 54.30804  2531.20  8116.86 3.84 3.44 -66.1 -0.459    18.86 20.44 02a57535o0292o  0x80000    33.803185
57535.380630 18.889197      NaN     23.0    26.0   o  0.0   0.97 210.89571 54.30804  2496.86  8183.67 3.84 3.47 -62.6 -0.454    19.07 20.70 02a57535o0313o  0x80000    28.189632
57568.311481 18.889197      NaN     26.0    25.0   o  0.0   1.40 210.89571 54.30804  2694.54  7874.67 3.89 3.50 -66.0 -0.471    19.04 20.65 02a57568o0155o   0x0000    27.270044
57568.321807 19.256669      NaN    -20.0    24.0   o  0.0   1.09 210.89571 54.30804  2682.78  7832.47 3.77 3.41 -65.8 -0.475    19.08 20.69 02a57568o0176o   0x0000    26.356315
