         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57470.480982 15.990606      NaN   483.0   325.0   o  0.0   1.09 210.92563 54.31527  7295.92  2853.62 3.95 3.64  10.9 -0.489    16.46 16.46 02a57470o0553o 0x400802   325.182495
57474.485989 18.657725 0.304006   125.0    35.0   o  0.0   1.81 210.92563 54.31527  8171.15  1687.69 4.25 3.41  13.6 -0.526    18.71 19.95 02a57474o0492o  0x80000    36.655904
57474.506959 18.847027      NaN   -11.0    35.0   o  0.0   1.28 210.92563 54.31527  2176.48  8429.02 4.03 3.43 -65.4 -0.490    18.70 19.95 02a57474o0529o   0x0000    36.655904
57474.528572 18.526952      NaN    51.0    30.0   o  0.0   1.67 210.92563 54.31527  3291.17  7808.06 3.70 3.23 -71.1 -0.491    18.72 19.91 02a57474o0566o  0x80000    31.916380
57474.543901 18.978793      NaN   -19.0    31.0   o  0.0   1.55 210.92563 54.31527  3315.42  7832.86 3.82 3.26 -69.9 -0.508    18.69 19.92 02a57474o0592o   0x0000    32.858109
57492.402356 19.128787      NaN   -55.0    27.0   o  0.0   1.26 210.92563 54.31527  8231.54  1748.27 4.08 3.65  24.6 -0.505    19.02 20.45 02a57492o0382o   0x0000    29.114521
57492.415099 19.169763      NaN   -38.0    26.0   o  0.0   1.56 210.92563 54.31527  8516.65  2316.88 3.81 3.54  35.8 -0.502    19.10 20.55 02a57492o0405o  0x80000    28.189632
57492.430506 19.401649      NaN   -24.0    21.0   o  0.0   2.01 210.92563 54.31527  7378.61  2945.47 3.68 3.53  31.1 -0.475    19.11 20.59 02a57492o0433o   0x0000    23.657035
57492.449596 19.115465      NaN    10.0    24.0   o  0.0   1.23 210.92563 54.31527  7300.67  2850.42 3.74 3.58  19.9 -0.459    19.13 20.66 02a57492o0472o  0x80000    26.356315
57523.355574 18.921935      NaN    14.0    28.0   o  0.0   1.83 210.92563 54.31527  6185.21  1379.13 4.31 3.45   1.8 -0.534    18.86 20.17 02a57523o0219o  0x80000    30.044223
57523.364398 18.910912      NaN   -50.0    33.0   o  0.0   1.25 210.92563 54.31527  4295.01  9119.73 3.89 3.60 -78.3 -0.470    18.84 20.22 02a57523o0237o  0x80000    34.751336
57523.381095 19.089302      NaN   -20.0    28.0   o  0.0   2.16 210.92563 54.31527  4358.18  9201.82 3.84 3.59 -75.4 -0.464    18.84 20.19 02a57523o0271o   0x0000    30.044223
57523.387699 18.921935      NaN    14.0    28.0   o  0.0   1.82 210.92563 54.31527  4382.67  9087.02 3.94 3.65 -75.2 -0.455    18.81 20.18 02a57523o0284o   0x0000    30.044223
57523.409491 18.944322      NaN    12.0    28.0   o  0.0   1.76 210.92563 54.31527  4339.82  9147.27 3.83 3.53 -77.5 -0.474    18.80 20.13 02a57523o0325o   0x0000    30.044223
57527.358027 18.702047      NaN   -30.0    40.0   o  0.0   1.64 210.92563 54.31527  2646.34  9394.54 4.16 3.76 -55.0 -0.470    18.46 19.51 02a57527o0104o  0x80000    41.456668
57527.369297 18.267867      NaN    38.0    47.0   o  0.0   1.28 210.92563 54.31527  2632.02  9358.93 4.32 3.88 -46.6 -0.458    18.41 19.50 02a57527o0126o   0x0000    48.245780
57527.371716 18.702047      NaN   -32.0    40.0   o  0.0   1.68 210.92563 54.31527  2690.70  9438.00 4.06 3.66 -56.7 -0.479    18.46 19.48 02a57527o0131o  0x80000    41.456668
57527.394983 18.220396      NaN    40.0    49.0   o  0.0   1.17 210.92563 54.31527  2711.82  9322.91 4.33 3.87 -63.2 -0.461    18.38 19.45 02a57527o0177o  0x80000    50.196168
57527.405379 18.431198      NaN    28.0    42.0   o  0.0   1.49 210.92563 54.31527  2681.18  9382.36 4.34 3.86 -61.1 -0.456    18.37 19.43 02a57527o0198o  0x80000    43.389576
57535.336981 15.491910 0.266730  2308.0   567.0   o  0.0   1.71 210.92563 54.31527  2435.84  8214.79 3.91 3.44 -66.2 -0.480    15.47 16.84 02a57535o0225o 0x400802   567.104625
57535.346198 17.444842 0.332542   382.0   117.0   o  0.0   1.97 210.92563 54.31527  2424.16  8173.85 3.84 3.38 -66.0 -0.484    17.61 19.09 02a57535o0244o  0x80000   117.505980
57535.363162 17.918258 0.312094   247.0    71.0   o  0.0   5.14 210.92563 54.31527  2483.63  8249.08 3.86 3.45 -67.1 -0.475    18.26 19.82 02a57535o0278o 0x400600    71.830741
57535.369944 18.944322      NaN     0.0    32.0   o  0.0   1.72 210.92563 54.31527  2497.67  8132.16 3.85 3.44 -65.8 -0.459    18.86 20.44 02a57535o0292o  0x80000    33.803185
57535.380630 19.271854      NaN     2.0    23.0   o  0.0   1.84 210.92563 54.31527  2463.32  8198.99 3.85 3.47 -62.4 -0.454    19.07 20.70 02a57535o0313o  0x80000    25.449073
57568.311481 18.796518      NaN    47.0    21.0   o  0.0   2.08 210.92563 54.31527  2661.01  7889.86 3.89 3.50 -65.8 -0.470    19.04 20.65 02a57568o0155o   0x0000    23.657035
57568.321807 19.212347      NaN   -22.0    25.0   o  0.0   1.73 210.92563 54.31527  2649.25  7847.66 3.78 3.41 -65.6 -0.475    19.08 20.69 02a57568o0176o   0x0000    27.270044
57568.337986 19.128787      NaN   -68.0    27.0   o  0.0   2.14 210.92563 54.31527  2705.15  7922.02 3.85 3.46 -62.5 -0.469    19.09 20.74 02a57568o0209o  0x80000    29.114521
57568.343307 19.212347      NaN    -8.0    25.0   o  0.0   1.10 210.92563 54.31527  2716.77  7804.02 3.78 3.38 -66.9 -0.460    19.12 20.79 02a57568o0220o   0x0000    27.270044
57568.356106 19.302877      NaN   -46.0    23.0   o  0.0   1.71 210.92563 54.31527  2683.66  7863.81 3.76 3.40 -64.3 -0.463    19.13 20.81 02a57568o0246o   0x0000    25.449073
57589.280444 18.356290      NaN   -17.0    55.0   o  0.0   1.72 210.92563 54.31527  2863.02  9845.67 3.78 3.57 -43.3 -0.495    18.28 19.15 02a57589o0116o   0x0000    56.068309
57589.288075 13.970303      NaN  2998.0  2125.0   o  0.0   0.30 210.92563 54.31527  1679.34    39.69 5.07 3.14  -8.5 -0.495    18.20 19.05 02a57589o0131o 0x400802  2125.027919
57589.293601 18.019544      NaN   -79.0    75.0   o  0.0   1.25 210.92563 54.31527  2838.90  9805.81 3.81 3.56 -47.6 -0.507    18.19 19.03 02a57589o0142o   0x0000    75.786907
57598.263361 19.089302      NaN    12.0    24.0   o  0.0   2.12 210.92563 54.31527  3919.07  8882.19 4.11 3.89 -68.4 -0.436    19.08 20.79 02a57598o0056o  0x80000    26.356315
57598.273753 19.169763      NaN     9.0    23.0   o  0.0   1.92 210.92563 54.31527  3894.99  8842.51 4.32 3.97 -67.4 -0.422    19.06 20.87 02a57598o0077o  0x80000    25.449073
57598.286435 19.155932      NaN    10.0    23.0   o  0.0   2.26 210.92563 54.31527  3949.74  8918.69 4.27 3.92 -68.9 -0.436    19.06 20.87 02a57598o0103o  0x80000    25.449073
57598.302465 18.796518      NaN    29.0    27.0   o  0.0   2.70 210.92563 54.31527  3972.69  8796.79 4.60 4.18 -71.3 -0.416    18.98 20.86 02a57598o0136o  0x80000    29.114521
57598.311407 18.598565      NaN    51.0    27.0   o  0.0   1.71 210.92563 54.31527  3939.69  8857.08 4.57 4.15 -69.4 -0.450    18.96 20.84 02a57598o0154o  0x80000    29.114521
57613.253769 18.847027      NaN   -12.0    35.0   o  0.0   1.68 210.92563 54.31527  2750.71  8679.10 3.66 3.62  53.6 -0.444    18.68 20.28 02a57613o0050o   0x0000    36.655904
57613.267021 18.702047      NaN   -54.0    40.0   o  0.0   1.45 210.92563 54.31527  1633.93  8683.82 3.77 3.73 -76.1 -0.456    18.65 20.29 02a57613o0075o   0x0000    41.456668
57613.286519 18.504094      NaN    24.0    40.0   o  0.0   1.51 210.92563 54.31527  1685.59  8756.37 3.80 3.68 -55.6 -0.451    18.59 20.15 02a57613o0111o  0x80000    41.456668
57613.295862 18.702047      NaN   -17.0    40.0   o  0.0   1.44 210.92563 54.31527  1707.69  8635.61 3.71 3.55 -52.8 -0.468    18.58 20.10 02a57613o0129o  0x80000    41.456668
57613.300693 18.550302      NaN   -11.0    46.0   o  0.0   1.30 210.92563 54.31527  1671.63  8695.34 3.62 3.46 -57.3 -0.469    18.58 20.04 02a57613o0138o  0x80000    47.272141
57617.259169 17.664614      NaN    -8.0   104.0   o  0.0   1.04 210.92563 54.31527 10250.61  8538.25 4.92 3.22  87.7 -0.485    18.31 19.62 02a57617o0071o  0x80000   104.568902
57617.268637 17.696393      NaN   -25.0   101.0   o  0.0   1.37 210.92563 54.31527 10224.99  8496.47 4.95 3.23  87.6 -0.494    18.29 19.58 02a57617o0089o   0x0000   101.585704
57617.277966 17.422338      NaN   123.0    89.0   o  0.0   1.41 210.92563 54.31527  1047.17  8445.99 4.05 3.29 -57.1 -0.519    18.16 19.35 02a57617o0107o   0x0000    89.664125
57617.285399 17.512264      NaN    41.0   106.0   o  0.0   1.38 210.92563 54.31527 10280.27  8576.82 5.17 3.22  87.8 -0.478    18.23 19.49 02a57617o0121o   0x0000   106.558225
57617.296271 17.476565      NaN    14.0   119.0   o  0.0   1.23 210.92563 54.31527 10301.15  8459.79 5.22 3.26  86.9 -0.449    18.20 19.42 02a57617o0142o  0x80000   119.497512
57617.300548 17.326476      NaN    66.0   120.0   o  0.0   1.12 210.92563 54.31527 10254.70  8514.49 5.27 3.28  89.7 -0.513    18.18 19.42 02a57617o0150o   0x0000   120.493383
57620.277061 17.725445      NaN    40.0    85.0   o  0.0   0.74 210.92563 54.31527 10444.59  9019.99 4.76 3.43  86.0 -0.511    18.50 19.93 02a57620o0085o  0x80000    85.695130
57620.286887 18.125925      NaN   -36.0    68.0   o  0.0   1.66 210.92563 54.31527 10417.78  8980.16 4.91 3.51  85.3 -0.518    18.39 19.81 02a57620o0103o  0x80000    68.866939
57620.299398 15.934022      NaN   399.0   379.0   o  0.0   0.21 210.92563 54.31527 10472.67  9062.46 5.15 3.64  87.0 -0.503    18.30 19.68 02a57620o0127o 0x400802   379.156505
57762.575567 19.256669      NaN   -27.0    24.0   o  0.0   1.27 210.92563 54.31527  6065.59  2434.53 3.59 3.51 -75.8 -0.429    18.96 20.19 02a57762o0748o   0x0000    26.356315
57762.587569 19.401649      NaN   -45.0    21.0   o  0.0   1.37 210.92563 54.31527  6086.32  2476.17 3.55 3.41 -81.7 -0.435    19.22 20.65 02a57762o0770o   0x0000    23.657035
57762.598663 19.631075      NaN   -22.0    17.0   o  0.0   2.11 210.92563 54.31527  6031.14  2400.53 3.56 3.44 -76.2 -0.433    19.50 21.20 02a57762o0791o   0x0000    20.190476
57762.609868 19.569016      NaN    -6.0    18.0   o  0.0   1.80 210.92563 54.31527  6006.62  2518.00 3.53 3.41 -83.9 -0.432    19.58 21.35 02a57762o0812o  0x80000    21.039376
57762.621499 19.454622      NaN     0.0    20.0   o  0.0   1.57 210.92563 54.31527  6050.84  2460.23 3.59 3.46 -83.0 -0.430    19.55 21.33 02a57762o0834o  0x80000    22.774006
57766.588053 18.623526      NaN   -51.0    43.0   o  0.0   1.26 210.92563 54.31527  8284.66  2305.22 3.54 3.20  87.6 -0.479    18.50 19.21 02a57766o0718o   0x0000    44.358261
57766.600816 18.702047      NaN   -56.0    40.0   o  0.0   1.12 210.92563 54.31527  8295.92  2347.14 3.55 3.16  89.2 -0.479    18.53 19.25 02a57766o0741o   0x0000    41.456668
57766.614587 18.623526      NaN   -80.0    43.0   o  0.0   1.02 210.92563 54.31527  8240.87  2273.25 3.55 3.25  85.2 -0.471    18.54 19.28 02a57766o0765o   0x0000    44.358261
57766.628115 18.816441      NaN   -38.0    36.0   o  0.0   1.41 210.92563 54.31527  8226.22  2392.42 3.61 3.29  86.6 -0.469    18.55 19.32 02a57766o0789o   0x0000    37.611904
57766.640067 18.757738      NaN   -88.0    38.0   o  0.0   1.18 210.92563 54.31527  8261.36  2334.50 3.59 3.27  86.5 -0.476    18.57 19.35 02a57766o0811o   0x0000    39.530435
57774.572690 19.454622      NaN   -29.0    20.0   o  0.0   1.40 210.92563 54.31527  7919.46  3255.20 3.68 3.41  87.3 -0.423    19.28 20.84 02a57774o0747o   0x0000    22.774006
57774.585373 19.510313      NaN   -16.0    19.0   o  0.0   2.16 210.92563 54.31527  7941.86  3294.59 3.62 3.31  87.5 -0.433    19.32 20.87 02a57774o0771o   0x0000    21.901035
57774.598083 19.454622      NaN   -26.0    20.0   o  0.0   1.88 210.92563 54.31527  7886.60  3220.87 3.58 3.29  88.5 -0.439    19.33 20.88 02a57774o0795o   0x0000    22.774006
57774.610853 19.510313      NaN    -9.0    19.0   o  0.0   1.39 210.92563 54.31527  7866.17  3342.00 3.55 3.24  89.8 -0.440    19.34 20.89 02a57774o0819o   0x0000    21.901035
57774.623493 19.241693      NaN     7.0    22.0   o  0.0   1.36 210.92563 54.31527  7910.04  3282.91 3.56 3.26  86.5 -0.443    19.35 20.90 02a57774o0843o   0x0000    24.549039
57794.512274 18.445391      NaN     2.0    50.0   o  0.0   1.13 210.92563 54.31527  9424.26  1042.37 3.62 3.24  83.3 -0.482    18.37 19.00 02a57794o0591o   0x0000    51.172799
57794.523666 18.452558      NaN     4.0    49.0   o  0.0   1.26 210.92563 54.31527   205.27   961.35 3.98 3.73 -89.2 -0.429    18.35 19.00 02a57794o0611o   0x0000    50.196168
57794.525313 18.438271      NaN    -3.0    51.0   o  0.0   0.92 210.92563 54.31527  9434.68  1082.41 3.68 3.32  82.1 -0.491    18.34 19.00 02a57794o0614o   0x0000    52.150315
57794.536683 18.243872      NaN   -48.0    61.0   o  0.0   1.07 210.92563 54.31527   227.44  1002.91 3.94 3.66  88.3 -0.443    18.20 18.84 02a57794o0634o   0x0000    61.964952
57794.538476 16.796601      NaN    52.0   214.0   o  0.0   0.97 210.92563 54.31527  9375.71  1009.06 3.60 3.24  85.7 -0.547    16.86 16.79 02a57794o0637o 0x400802   214.277053
57794.542087 17.696393      NaN    78.0    75.0   o  0.0   1.06 210.92563 54.31527  2481.41   514.51 3.93 3.81 -70.5 -0.669    18.26 19.26 01a57794o0644o   0x0000    75.786907
57794.544733 17.751519      NaN    57.0    77.0   o  0.0   1.08 210.92563 54.31527  3670.75 10306.73 3.45 3.37  -2.8 -0.707    18.31 19.30 01a57794o0649o  0x80000    77.766672
57794.549409 18.376212      NaN   -73.0    54.0   o  0.0   1.32 210.92563 54.31527   165.70   919.48 3.95 3.63  89.9 -0.405    18.14 18.77 02a57794o0657o   0x0000    55.087706
57794.551239 17.685696      NaN   -28.0   102.0   o  0.0   1.09 210.92563 54.31527  9363.42  1129.98 3.66 3.25  85.7 -0.479    17.67 18.01 02a57794o0660o   0x0000   102.579995
57794.554417 17.922662      NaN   -64.0    82.0   o  0.0   0.91 210.92563 54.31527  2454.14   476.01 3.90 3.75 -67.8 -0.672    18.30 19.28 01a57794o0667o   0x0000    82.720344
57794.557073 17.922662      NaN   -75.0    82.0   o  0.0   1.03 210.92563 54.31527  3648.85 10267.03 3.32 3.25  10.6 -0.719    18.36 19.33 01a57794o0672o   0x0000    82.720344
57794.561701 18.005163      NaN   -37.0    76.0   o  0.0   1.08 210.92563 54.31527   142.79  1037.63 3.90 3.63  89.9 -0.428    17.83 18.24 02a57794o0680o   0x0000    76.776659
57794.563362 17.623637      NaN    96.0    76.0   o  0.0   1.03 210.92563 54.31527  9399.38  1071.96 3.63 3.21  86.2 -0.498    17.97 18.32 02a57794o0683o   0x0000    76.776659
57794.566749 17.935984      NaN    27.0    72.0   o  0.0   1.30 210.92563 54.31527  2520.86   550.87 3.81 3.64 -68.8 -0.652    18.33 19.30 01a57794o0690o  0x80000    72.819333
57794.569493 17.963129      NaN   -21.0    79.0   o  0.0   1.21 210.92563 54.31527  3707.70 10342.21 3.33 3.25   7.7 -0.697    18.38 19.36 01a57794o0695o   0x0000    79.747447
57794.573926 16.426375      NaN    76.0   300.0   o  0.0   1.17 210.92563 54.31527   176.78   982.34 3.85 3.57  86.1 -0.449    16.48 16.20 02a57794o0703o 0x400802   300.197694
57794.579025 17.793801      NaN    43.0    78.0   o  0.0   0.94 210.92563 54.31527  2538.26   430.80 3.83 3.68 -69.5 -0.653    18.33 19.32 01a57794o0713o   0x0000    78.756938
57794.581760 17.703584      NaN    49.0    84.0   o  0.0   1.09 210.92563 54.31527  3730.80 10221.62 3.36 3.26   2.2 -0.683    18.38 19.38 01a57794o0718o   0x0000    84.703337
57794.591341 18.029238      NaN     7.0    72.0   o  0.0   1.18 210.92563 54.31527  2492.51   489.93 3.83 3.69 -66.5 -0.667    18.36 19.34 01a57794o0736o  0x80000    72.819333
57794.594018 17.751519      NaN    51.0    79.0   o  0.0   1.03 210.92563 54.31527  3697.96 10279.42 3.44 3.29  -2.9 -0.686    18.38 19.40 01a57794o0741o   0x0000    79.747447
57798.520921 18.878500      NaN   -56.0    34.0   o  0.0   0.97 210.92563 54.31527  7025.69   885.71 3.53 3.38 -77.9 -0.473    18.81 19.80 02a57798o0629o  0x80000    35.702315
57798.542136 19.014394      NaN   -61.0    30.0   o  0.0   1.29 210.92563 54.31527  7049.60   927.42 3.56 3.41 -79.2 -0.457    18.83 19.81 02a57798o0668o   0x0000    31.916380
57798.555288 19.002397      NaN     1.0    30.0   o  0.0   1.39 210.92563 54.31527  6993.91   852.71 3.58 3.44 -77.2 -0.466    18.84 19.86 02a57798o0692o   0x0000    31.916380
57798.561715 18.005163      NaN   -28.0    76.0   o  0.0   1.77 210.92563 54.31527  3350.94  8188.49 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  0x80000    76.776659
57798.568326 19.089302      NaN  -165.0    28.0   o  0.0   1.72 210.92563 54.31527  6972.25   974.22 3.57 3.44 -76.6 -0.461    18.86 19.91 02a57798o0716o  0x80000    30.044223
57798.574354 17.821591      NaN    42.0    76.0   o  0.0   1.53 210.92563 54.31527  3338.08  8147.61 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  0x80000    76.776659
57798.581167 18.978793      NaN   -20.0    31.0   o  0.0   1.14 210.92563 54.31527  7015.75   915.54 3.58 3.48 -82.6 -0.458    18.87 19.91 02a57798o0740o   0x0000    32.858109
57798.589598 17.654224      NaN    57.0    86.0   o  0.0   1.22 210.92563 54.31527  3392.86  8220.98 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o  0x80000    86.687112
57798.604751 18.063866      NaN   -49.0    72.0   o  0.0   2.09 210.92563 54.31527  3401.04  8100.73 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o  0x80000    72.819333
57798.618994 17.524429      NaN   133.0    74.0   o  0.0   2.22 210.92563 54.31527  3358.51  8157.28 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o  0x80000    74.797429
57801.672938 16.057406      NaN  -220.0   457.0   o  0.0   1.15 210.92563 54.31527  6388.46  3034.19 3.60 3.56   5.9 -0.803    16.85 18.00 01a57801o0797o 0x400802   457.129801
57802.557770 19.197966      NaN     4.0    24.0   o  0.0   1.61 210.92563 54.31527  7861.76  9750.07 3.27 2.97 -41.3 -0.448    19.13 20.45 02a57802o0613o   0x0000    26.356315
57802.572754 19.014394      NaN     9.0    27.0   o  0.0   1.59 210.92563 54.31527  7884.13  9788.68 3.75 3.71 -65.4 -0.455    19.06 20.48 02a57802o0641o  0x80000    29.114521
57802.586150 19.089302      NaN   -43.0    28.0   o  0.0   1.27 210.92563 54.31527  7827.37  9711.59 3.68 3.62 -64.2 -0.465    19.04 20.45 02a57802o0665o   0x0000    30.044223
57802.599681 19.302877      NaN   -29.0    23.0   o  0.0   1.76 210.92563 54.31527  2676.84   624.75 3.66 3.51 -79.0 -0.453    19.13 20.43 02a57802o0689o  0x80000    25.449073
