         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57549.375839 19.128787      NaN    12    23 c    0   0.87 210.91067 54.3211  2436.97  9677.68 4.25 3.90 -49.1 -0.415    19.49 21.47 02a57549o0168c   0x0000  24.501893
57581.293250 18.889197      NaN    20    27 c    0   0.98 210.91067 54.3211  3739.68  6931.86 4.17 3.83 -77.0 -0.443    19.01 20.64 02a57581o0088c   0x0000  28.290329
57581.304631 19.014394      NaN    -7    30 c    0   0.69 210.91067 54.3211  3727.08  6890.50 4.12 3.85 -62.1 -0.443    19.01 20.65 02a57581o0111c   0x0000  31.166372
57581.321240 19.302877      NaN   -25    23 c    0   1.22 210.91067 54.3211  3782.49  6964.99 3.97 3.69 -62.8 -0.451    19.00 20.58 02a57581o0145c   0x0000  24.501893
57581.328019 19.169763      NaN   -43    26 c    0   0.90 210.91067 54.3211  3794.86  6847.61 3.92 3.63 -72.1 -0.454    19.00 20.57 02a57581o0159c   0x0000  27.337570
57581.338880 19.089302      NaN    -9    28 c    0   0.93 210.91067 54.3211  3762.11  6906.60 3.99 3.68 -66.0 -0.453    18.93 20.48 02a57581o0181c   0x0000  29.246243
57605.257770 18.847027      NaN  -126    35 c    0   1.47 210.91067 54.3211  4002.94  7006.59 4.26 3.91  41.4 -0.371    18.85 21.71 02a57605o0052c 0x400400  36.004760
57605.266058 18.550302      NaN     3    45 c    0   0.75 210.91067 54.3211  3980.01  6966.02 4.44 4.23  41.7 -0.398    18.84 21.70 02a57605o0066c  0x80000  45.785836
57605.277177 18.623526      NaN  -106    43 c    0   0.93 210.91067 54.3211  4036.21  7039.49 5.25 5.14  64.5 -0.323    18.70 21.72 02a57605o0085c 0x400500  43.821715
57605.290850 19.351140      NaN   -19    22 c    0   1.30 210.91067 54.3211  4059.88  6923.40 4.92 4.71 -64.6 -0.356    19.19 21.41 02a57605o0109c  0x80000  23.565711
57605.303123 19.436675      NaN     1    20 c    0   0.85 210.91067 54.3211  4014.57  6979.23 4.12 3.93 -60.1 -0.388    19.35 21.41 02a57605o0133c  0x80000  21.710429
57609.251150 18.847027      NaN    27    26 c    0   1.31 210.91067 54.3211  1297.62 10140.45 4.18 3.79 -54.7 -0.423    19.04 20.57 02a57609o0045c   0x0000  27.337570
57609.257024 15.694011      NaN   287   543 c    0   0.01 210.91067 54.3211 10520.67 10263.32 4.94 3.91  81.8 -0.425    19.23 20.92 02a57609o0055c  0x80002 543.065689
57609.260345 19.169763      NaN   -11    26 c    0   1.21 210.91067 54.3211  1273.82 10098.91 4.25 3.89 -54.1 -0.429    19.15 20.84 02a57609o0061c   0x0000  27.337570
57609.274446 19.002397      NaN    16    25 c    0   1.07 210.91067 54.3211  1328.95 10174.71 4.24 4.00 -55.1 -0.431    19.15 20.86 02a57609o0086c  0x80000  26.388307
57609.275582 18.675237      NaN   -75    41 c    0   0.94 210.91067 54.3211 10506.57 10220.75 5.08 4.04  81.4 -0.384    19.23 20.97 02a57609o0088c 0x400100  41.860993
57609.283416 19.128787      NaN   -15    27 c    0   1.01 210.91067 54.3211  1340.85 10051.83 4.35 3.86 -54.8 -0.412    19.11 20.83 02a57609o0102c  0x80000  28.290329
57609.293767 18.796518      NaN    32    26 c    0   1.04 210.91067 54.3211  1304.61 10116.11 4.49 3.95 -54.1 -0.403    19.06 20.79 02a57609o0120c   0x0000  27.337570
57746.613969 19.510313      NaN    -1    19 c    0   0.87 210.91067 54.3211  9614.77  2360.25 4.06 3.82  81.8 -0.423    19.61 21.65 02a57746o0819c  0x80000  20.792853
57746.625461 19.454622      NaN     0    20 c    0   0.98 210.91067 54.3211  9625.15  2399.88 4.08 3.83  80.8 -0.421    19.61 21.63 02a57746o0841c  0x80000  21.710429
57746.627011 19.334813      NaN    10    19 c    0   0.89 210.91067 54.3211   419.46  2290.92 4.23 4.16 -88.1 -0.369    19.54 21.57 02a57746o0844c   0x0000  20.792853
57746.636855 19.510313      NaN   -18    19 c    0   1.09 210.91067 54.3211  9569.63  2326.99 4.24 4.02  81.0 -0.404    19.60 21.66 02a57746o0863c   0x0000  20.792853
