         MJD         m       dm  uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57396.587948 19.454622      NaN  -19    20 c    0   0.75 210.92563 54.30804  7767.48  2263.17 3.99 3.60   8.0 -0.427    19.59 21.57 02a57396o0607c  0x80000  21.710429
57396.598947 19.419021      NaN    8    18 c    0   1.22 210.92563 54.30804  7481.10  1690.27 4.10 3.60   5.2 -0.444    19.60 21.58 02a57396o0625c  0x80000  19.883228
57396.614233 18.816441      NaN    0    36 c    0   1.22 210.92563 54.30804  8294.78  2834.07 3.80 3.60  20.6 -0.418    19.60 21.56 02a57396o0650c  0x80000  36.977598
57396.627717 18.063866      NaN   87    43 c    0   1.13 210.92563 54.30804  8557.29  1072.70 4.33 3.66  11.2 -0.431    19.59 21.57 02a57396o0672c  0x80000  43.821715
57424.598946 19.472870      NaN    5    18 c    0   1.06 210.92563 54.30804  8266.09  1588.94 4.32 3.76  10.4 -0.440    19.70 21.79 02a57424o0633c  0x80000  19.883228
57424.604067 19.569016      NaN  -10    18 c    0   1.03 210.92563 54.30804  8530.08  2158.94 4.25 3.83  15.4 -0.423    19.68 21.79 02a57424o0641c  0x80000  19.883228
57424.621336 19.766969      NaN   -8    15 c    0   1.25 210.92563 54.30804  7374.63  2776.80 4.01 3.71  10.0 -0.415    19.70 21.79 02a57424o0667c  0x80000  17.214608
57424.633626 19.569016      NaN    3    17 c    0   0.91 210.92563 54.30804  7297.56  2870.66 3.96 3.67  11.6 -0.418    19.70 21.79 02a57424o0685c   0x0000  18.982696
57448.521048 18.955691      NaN   29    22 c    0   1.04 210.92563 54.30804  7932.67  1779.91 4.00 3.65  15.2 -0.449    19.26 20.81 02a57448o0458c  0x80000  23.565711
57448.543577 19.401649      NaN  -15    21 c    0   0.96 210.92563 54.30804  8224.66  2360.14 3.94 3.73  23.5 -0.440    19.21 20.77 02a57448o0497c   0x0000  22.634989
57448.565924 19.351140      NaN   -2    22 c    0   1.13 210.92563 54.30804  7083.76  2982.58 4.37 3.91  -1.1 -0.388    19.09 20.75 02a57448o0536c  0x80000  23.565711
57448.596475 19.051202      NaN   27    20 c    0   1.18 210.92563 54.30804  3344.36  7815.56 3.87 3.61 -70.2 -0.421    19.20 20.80 02a57448o0592c  0x80000  21.710429
57449.515332 19.212347      NaN  -10    25 c    0   0.65 210.92563 54.30804  8169.44  1730.49 4.04 3.63  15.7 -0.462    19.45 21.19 02a57449o0610c  0x80000  26.388307
57449.538360 19.569016      NaN  -29    18 c    0   1.10 210.92563 54.30804  8467.83  2308.26 3.82 3.59  31.0 -0.456    19.42 21.11 02a57449o0650c  0x80000  19.883228
57449.558557 18.806434      NaN   52    19 c    0   0.93 210.92563 54.30804  7327.18  2936.11 3.78 3.62  15.4 -0.427    19.39 21.07 02a57449o0688c  0x80000  20.792853
57449.570520 19.318728      NaN    8    20 c    0   0.95 210.92563 54.30804  7309.05  2875.46 3.75 3.57  18.6 -0.439    19.39 21.06 02a57449o0709c   0x0000  21.710429
57458.509881 19.142275      NaN   20    20 c    0   0.78 210.92563 54.30804  8251.97  1583.01 4.31 3.77  15.5 -0.446    19.65 21.70 02a57458o0606c  0x80000  21.710429
57458.513259 19.089302      NaN   24    20 c    0   0.87 210.92563 54.30804  8537.84  2151.69 4.20 3.90  24.0 -0.426    19.61 21.68 02a57458o0613c  0x80000  21.710429
