         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57441.531928 18.649074      NaN    -24    42 o    0   1.23 210.91067 54.3211  7286.46  2959.03 3.57 3.38  12.4 -0.492    18.26 18.93 02a57441o0583o   0x0000    43.389576
57441.552276 18.526952      NaN    -42    47 o    0   0.95 210.91067 54.3211  7288.28  2849.92 3.66 3.39  15.4 -0.484    18.27 18.94 02a57441o0622o   0x0000    48.245780
57466.479054 18.729535      NaN    -31    39 o    0   1.07 210.91067 54.3211  8199.38  1450.37 4.59 3.60  16.3 -0.540    18.73 19.97 02a57466o0545o  0x80000    40.492658
57466.500550 18.286218      NaN     62    38 o    0   0.93 210.91067 54.3211  8498.09  2024.60 4.15 3.61  25.7 -0.544    18.77 20.03 02a57466o0585o  0x80000    39.530435
57466.521973 19.089302      NaN    -19    28 o    0   1.34 210.91067 54.3211  7383.56  2650.89 3.85 3.39  11.6 -0.515    18.81 20.05 02a57466o0625o   0x0000    30.044223
57466.532670 19.089302      NaN    -13    28 o    0   1.32 210.91067 54.3211  7289.21  2848.77 3.85 3.42   9.8 -0.514    18.82 20.07 02a57466o0647o  0x80000    30.044223
57470.480982 16.395666      NaN     20   328 o    0   1.09 210.91067 54.3211  7278.75  2842.72 3.96 3.64  10.5 -0.488    16.46 16.46 02a57470o0553o 0x400802   328.180827
57474.485989 18.623526      NaN    -28    43 o    0   0.93 210.91067 54.3211  8153.82  1676.96 4.26 3.41  13.3 -0.526    18.71 19.95 02a57474o0492o  0x80000    44.358261
57474.506959 18.816441      NaN    -40    36 o    0   0.89 210.91067 54.3211  2193.86  8439.67 4.03 3.43 -65.4 -0.490    18.70 19.95 02a57474o0529o   0x0000    37.611904
57474.528572 18.944322      NaN    -20    32 o    0   0.90 210.91067 54.3211  3308.34  7818.94 3.70 3.23 -71.2 -0.491    18.72 19.91 02a57474o0566o  0x80000    33.803185
57474.543901 18.944322      NaN    -33    32 o    0   1.08 210.91067 54.3211  3332.59  7843.75 3.81 3.26 -70.0 -0.508    18.69 19.92 02a57474o0592o   0x0000    33.803185
57492.402356 19.089302      NaN    -25    28 o    0   1.07 210.91067 54.3211  8214.19  1737.57 4.09 3.65  24.2 -0.505    19.02 20.45 02a57492o0382o   0x0000    30.044223
57492.415099 18.857417      NaN     14    30 o    0   0.86 210.91067 54.3211  8499.26  2306.25 3.81 3.54  35.1 -0.502    19.10 20.55 02a57492o0405o  0x80000    31.916380
57492.430506 19.287255      NaN      7    21 o    0   1.40 210.91067 54.3211  7361.43  2934.59 3.68 3.53  30.0 -0.475    19.11 20.59 02a57492o0433o   0x0000    23.657035
57492.449596 19.256669      NaN    -33    24 o    0   0.99 210.91067 54.3211  7283.51  2839.52 3.75 3.58  19.1 -0.459    19.13 20.66 02a57492o0472o  0x80000    26.356315
57523.355574 18.878500      NaN    -55    34 o    0   1.05 210.91067 54.3211  6168.20  1367.94 4.32 3.45   1.7 -0.534    18.86 20.17 02a57523o0219o  0x80000    35.702315
57523.364398 18.847027      NaN     18    29 o    0   1.18 210.91067 54.3211  4312.06  9130.90 3.89 3.60 -78.5 -0.470    18.84 20.22 02a57523o0237o  0x80000    30.978304
57523.381095 19.089302      NaN     -6    28 o    0   1.29 210.91067 54.3211  4375.21  9213.00 3.84 3.59 -75.6 -0.464    18.84 20.19 02a57523o0271o   0x0000    30.044223
57523.387699 18.978793      NaN    -51    31 o    0   0.76 210.91067 54.3211  4399.70  9098.21 3.94 3.65 -75.4 -0.455    18.81 20.18 02a57523o0284o   0x0000    32.858109
57523.409491 18.826541      NaN     14    31 o    0   1.05 210.91067 54.3211  4356.86  9158.46 3.83 3.53 -77.7 -0.474    18.80 20.13 02a57523o0325o   0x0000    32.858109
57527.358027 18.489118      NaN     20    42 o    0   1.06 210.91067 54.3211  2663.65  9405.33 4.15 3.76 -55.0 -0.471    18.46 19.51 02a57527o0104o  0x80000    43.389576
57527.369297 18.598565      NaN     -3    44 o    0   1.08 210.91067 54.3211  2649.33  9369.72 4.32 3.88 -46.4 -0.459    18.41 19.50 02a57527o0126o   0x0000    45.328306
57527.371716 18.550302      NaN    -63    46 o    0   0.72 210.91067 54.3211  2708.00  9448.81 4.06 3.66 -56.6 -0.479    18.46 19.48 02a57527o0131o  0x80000    47.272141
