         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57545.329395 19.529530      NaN    5.0  17.0   c  0.0   1.32 210.89571 54.30804  1137.73  8143.27 4.40 3.94 -56.1 -0.416    19.59 21.73 02a57545o0190c  0x80000  18.982696
57545.338129 19.287255      NaN    7.0  21.0   c  0.0   1.01 210.89571 54.30804  1124.84  8105.93 4.40 3.93 -61.1 -0.432    19.58 21.75 02a57545o0208c   0x0000  22.634989
57545.345896 19.569016      NaN  -22.0  18.0   c  0.0   0.95 210.89571 54.30804 10338.06  8227.39 4.55 3.63  80.2 -0.430    19.64 21.77 02a57545o0224c  0x80000  19.883228
57545.355107 19.631075      NaN  -26.0  17.0   c  0.0   1.18 210.89571 54.30804  1183.29  8181.74 4.15 3.77 -57.1 -0.430    19.62 21.73 02a57545o0243c   0x0000  18.982696
57545.356559 19.569016      NaN  -34.0  18.0   c  0.0   1.07 210.89571 54.30804 10326.18  8189.71 4.65 3.62  82.6 -0.426    19.64 21.79 02a57545o0246c   0x0000  19.883228
57545.358980 19.569016      NaN  -16.0  18.0   c  0.0   0.88 210.89571 54.30804 10383.25  8271.75 4.64 3.65  81.3 -0.435    19.64 21.79 02a57545o0251c  0x80000  19.883228
57545.361400 19.454622      NaN  -35.0  20.0   c  0.0   0.90 210.89571 54.30804  1196.21  8064.47 4.39 3.92 -58.1 -0.425    19.56 21.74 02a57545o0256c  0x80000  21.710429
57545.371093 19.436675      NaN    4.0  19.0   c  0.0   1.37 210.89571 54.30804  1163.56  8125.14 4.36 3.89 -56.8 -0.427    19.46 21.59 02a57545o0276c   0x0000  20.792853
57545.380784 19.212347      NaN   12.0  21.0   c  0.0   1.22 210.89571 54.30804 10395.91  8159.09 4.68 3.68  80.2 -0.420    19.41 21.51 02a57545o0296c  0x80000  22.634989
57545.390661 19.454622      NaN  -22.0  20.0   c  0.0   0.86 210.89571 54.30804 10358.35  8218.91 4.89 3.82  79.3 -0.420    19.52 21.66 02a57545o0315c  0x80000  21.710429
