         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57387.605357 18.526952      NaN     24.0    39.0   o  0.0   0.71 210.91687 54.30293  8161.14  2828.36 3.58 3.45  29.8 -0.475    18.97 20.08 02a57387o0661o   0x0000    40.492658
57387.612122 18.847027      NaN    -61.0    35.0   o  0.0   1.00 210.91687 54.30293  8444.03  1064.19 4.02 3.42  10.0 -0.516    19.01 20.11 02a57387o0672o   0x0000    36.655904
57409.597826 17.883650      NaN     93.0    54.0   o  0.0   1.25 210.91687 54.30293  8180.13  1682.19 3.87 3.50  12.6 -0.488    18.59 19.61 02a57409o0642o   0x0000    55.087706
57409.623123 18.675237      NaN    -13.0    41.0   o  0.0   1.53 210.91687 54.30293  8468.49  2266.26 3.53 3.41  33.7 -0.505    18.69 19.72 02a57409o0679o  0x80000    42.422345
57409.630689 18.702047      NaN     15.0    35.0   o  0.0   1.05 210.91687 54.30293  7635.95  1125.86 3.81 3.36   5.1 -0.512    18.73 19.78 02a57409o0690o   0x0000    36.655904
57409.635100 18.684100      NaN     35.0    29.0   o  0.0   0.95 210.91687 54.30293  7327.60  2890.36 3.49 3.41  26.4 -0.458    18.75 19.82 02a57409o0697o   0x0000    30.978304
57414.610678 18.836735      NaN      4.0    34.0   o  0.0   0.86 210.91687 54.30293  8106.75  1949.56 3.86 3.44  12.0 -0.492    18.77 19.88 02a57414o0661o   0x0000    35.702315
57414.627553 18.910912      NaN     -7.0    33.0   o  0.0   1.01 210.91687 54.30293  8394.41  2528.80 3.68 3.48  24.5 -0.478    18.77 19.88 02a57414o0687o   0x0000    34.751336
57414.645156 18.867907      NaN     16.0    29.0   o  0.0   0.95 210.91687 54.30293  7261.08  3149.75 3.51 3.40  21.8 -0.458    18.78 19.88 02a57414o0714o   0x0000    30.978304
57414.661382 18.978793      NaN     21.0    24.0   o  0.0   1.52 210.91687 54.30293  7333.68  2901.38 3.54 3.35  19.1 -0.468    18.77 19.85 02a57414o0740o   0x0000    26.356315
57418.601312 18.910912      NaN     27.0    24.0   o  0.0   0.93 210.91687 54.30293  8275.88  1971.60 3.76 3.48  15.0 -0.480    19.19 20.72 02a57418o0642o   0x0000    26.356315
57418.622559 18.978793      NaN     12.0    27.0   o  0.0   0.87 210.91687 54.30293  8556.26  2548.42 3.76 3.63  38.8 -0.449    19.14 20.72 02a57418o0674o  0x80000    29.114521
57418.640915 19.241693      NaN     10.0    21.0   o  0.0   1.08 210.91687 54.30293  7440.64  3172.71 3.55 3.48  27.2 -0.437    19.18 20.73 02a57418o0701o  0x80000    23.657035
57418.657638 19.169763      NaN     12.0    22.0   o  0.0   1.11 210.91687 54.30293  7343.80  2907.39 3.90 3.75  19.2 -0.420    19.06 20.63 02a57418o0727o  0x80000    24.549039
57419.602717 18.990530      NaN     20.0    24.0   o  0.0   0.89 210.91687 54.30293  7971.00  1415.90 4.12 3.58   7.3 -0.478    19.30 21.02 02a57419o0615o  0x80000    26.356315
57419.622718 19.401649      NaN     -8.0    21.0   o  0.0   0.94 210.91687 54.30293  8252.14  1998.98 3.83 3.51  16.0 -0.479    19.33 21.02 02a57419o0644o  0x80000    23.657035
57419.638318 19.287255      NaN     10.0    20.0   o  0.0   0.76 210.91687 54.30293  7128.18  2614.87 3.78 3.54  10.2 -0.445    19.30 21.20 02a57419o0668o   0x0000    22.774006
57419.655984 19.569016      NaN    -12.0    18.0   o  0.0   1.42 210.91687 54.30293  7346.90  2903.85 3.77 3.61  14.5 -0.433    19.30 21.01 02a57419o0695o  0x80000    21.039376
57440.518111 18.376212      NaN   -124.0    54.0   o  0.0   0.97 210.91687 54.30293  8352.07  1400.45 4.29 3.46  13.3 -0.540    18.27 18.98 02a57440o0547o  0x80000    55.087706
57440.529939 18.481707      NaN    -65.0    49.0   o  0.0   1.20 210.91687 54.30293  8638.15  1977.54 3.97 3.44  22.0 -0.545    18.27 18.97 02a57440o0569o   0x0000    50.196168
57440.551953 18.526952      NaN    -10.0    47.0   o  0.0   1.06 210.91687 54.30293  7506.87  2610.11 3.87 3.45  12.9 -0.498    18.29 19.00 02a57440o0611o   0x0000    48.245780
57440.562821 18.574166      NaN    -53.0    45.0   o  0.0   0.98 210.91687 54.30293  7295.23  2891.09 3.76 3.43  11.8 -0.495    18.30 19.02 02a57440o0632o  0x80000    46.299626
57441.518643 18.079051      NaN     51.0    54.0   o  0.0   1.03 210.91687 54.30293  8133.79  1800.14 3.98 3.40  15.2 -0.533    18.23 18.89 02a57441o0557o   0x0000    55.087706
57441.526896 18.029238      NaN     58.0    55.0   o  0.0   0.98 210.91687 54.30293  8418.85  2374.81 3.78 3.38  25.1 -0.522    18.25 18.92 02a57441o0573o   0x0000    56.068309
57441.531928 17.976960      NaN     99.0    45.0   o  0.0   1.17 210.91687 54.30293  7294.23  2994.10 3.56 3.39  13.2 -0.491    18.26 18.93 02a57441o0583o   0x0000    46.299626
57441.552276 18.445391      NaN     29.0    41.0   o  0.0   1.34 210.91687 54.30293  7296.05  2885.01 3.65 3.40  16.1 -0.483    18.27 18.94 02a57441o0622o   0x0000    42.422345
57466.479054 18.582238      NaN     32.0    34.0   o  0.0   1.50 210.91687 54.30293  8207.48  1485.58 4.58 3.60  16.5 -0.539    18.73 19.97 02a57466o0545o  0x80000    35.702315
57466.500550 18.847027      NaN    -14.0    35.0   o  0.0   1.01 210.91687 54.30293  8506.32  2059.70 4.14 3.61  26.4 -0.544    18.77 20.03 02a57466o0585o  0x80000    36.655904
57466.521973 18.978793      NaN     -2.0    31.0   o  0.0   1.15 210.91687 54.30293  7391.34  2686.00 3.84 3.39  11.9 -0.514    18.81 20.05 02a57466o0625o   0x0000    32.858109
57466.532670 19.051202      NaN    -23.0    29.0   o  0.0   0.84 210.91687 54.30293  7296.95  2883.86 3.84 3.43  10.1 -0.514    18.82 20.07 02a57466o0647o  0x80000    30.978304
57470.480982 16.135373      NaN    355.0   307.0   o  0.0   1.31 210.91687 54.30293  7286.51  2877.81 3.94 3.64  11.0 -0.488    16.46 16.46 02a57470o0553o 0x400802   307.193189
57474.485989 18.757738      NaN    -28.0    38.0   o  0.0   1.24 210.91687 54.30293  8161.90  1712.13 4.24 3.41  13.6 -0.525    18.71 19.95 02a57474o0492o  0x80000    39.530435
57474.506959 18.944322      NaN     -1.0    32.0   o  0.0   1.22 210.91687 54.30293  2185.63  8404.57 4.03 3.43 -65.5 -0.490    18.70 19.95 02a57474o0529o   0x0000    33.803185
57474.528572 18.944322      NaN     -8.0    32.0   o  0.0   0.83 210.91687 54.30293  3300.57  7783.83 3.70 3.22 -71.1 -0.492    18.72 19.91 02a57474o0566o  0x80000    33.803185
57474.543901 18.836735      NaN     19.0    29.0   o  0.0   1.36 210.91687 54.30293  3324.83  7808.64 3.81 3.25 -69.9 -0.508    18.69 19.92 02a57474o0592o   0x0000    30.978304
57492.402356 18.878500      NaN     18.0    28.0   o  0.0   0.97 210.91687 54.30293  8222.31  1772.72 4.08 3.65  24.8 -0.504    19.02 20.45 02a57492o0382o   0x0000    30.044223
57492.415099 19.212347      NaN    -40.0    25.0   o  0.0   1.00 210.91687 54.30293  8507.52  2341.31 3.81 3.54  36.3 -0.501    19.10 20.55 02a57492o0405o  0x80000    27.270044
57492.430506 19.241693      NaN      7.0    22.0   o  0.0   1.20 210.91687 54.30293  7369.22  2969.67 3.67 3.53  31.9 -0.474    19.11 20.59 02a57492o0433o   0x0000    24.549039
57492.449596 19.102305      NaN     17.0    22.0   o  0.0   0.96 210.91687 54.30293  7291.25  2874.62 3.74 3.58  20.2 -0.458    19.13 20.66 02a57492o0472o  0x80000    24.549039
57523.355574 18.606822      NaN     35.0    32.0   o  0.0   0.93 210.91687 54.30293  6175.48  1403.31 4.31 3.45   1.7 -0.534    18.86 20.17 02a57523o0219o  0x80000    33.803185
57523.364398 19.026525      NaN      8.0    27.0   o  0.0   1.19 210.91687 54.30293  4304.69  9095.52 3.88 3.60 -78.5 -0.470    18.84 20.22 02a57523o0237o  0x80000    29.114521
57523.381095 18.519279      NaN     46.0    32.0   o  0.0   0.93 210.91687 54.30293  4367.88  9177.61 3.84 3.58 -75.7 -0.463    18.84 20.19 02a57523o0271o   0x0000    33.803185
57523.387699 18.967180      NaN     13.0    27.0   o  0.0   1.39 210.91687 54.30293  4392.38  9062.83 3.94 3.65 -75.4 -0.455    18.81 20.18 02a57523o0284o   0x0000    29.114521
57523.409491 19.089302      NaN    -14.0    28.0   o  0.0   1.31 210.91687 54.30293  4349.53  9123.07 3.83 3.53 -77.7 -0.473    18.80 20.13 02a57523o0325o   0x0000    30.044223
57527.358027 18.623526      NaN      9.0    40.0   o  0.0   1.23 210.91687 54.30293  2655.65  9370.03 4.15 3.76 -55.3 -0.470    18.46 19.51 02a57527o0104o  0x80000    41.456668
57527.369297 18.574166      NaN    -80.0    45.0   o  0.0   0.99 210.91687 54.30293  2641.33  9334.43 4.31 3.88 -46.8 -0.459    18.41 19.50 02a57527o0126o   0x0000    46.299626
57527.371716 18.786693      NaN     -8.0    37.0   o  0.0   1.08 210.91687 54.30293  2700.03  9413.50 4.06 3.65 -57.0 -0.480    18.46 19.48 02a57527o0131o  0x80000    38.570135
57527.394983 18.534680      NaN     11.0    43.0   o  0.0   1.10 210.91687 54.30293  2721.15  9298.43 4.33 3.86 -63.3 -0.462    18.38 19.45 02a57527o0177o  0x80000    44.358261
57527.405379 18.504094      NaN     -4.0    48.0   o  0.0   0.98 210.91687 54.30293  2690.51  9357.87 4.33 3.85 -61.3 -0.456    18.37 19.43 02a57527o0198o  0x80000    49.220477
57535.336981 15.864215      NaN   -637.0   546.0   o  0.0   1.11 210.91687 54.30293  2445.04  8190.40 3.91 3.44 -66.3 -0.480    15.47 16.84 02a57535o0225o 0x400802   546.108648
57535.346198 17.447688      NaN    -48.0   127.0   o  0.0   0.92 210.91687 54.30293  2433.36  8149.46 3.83 3.37 -66.1 -0.485    17.61 19.09 02a57535o0244o  0x80000   127.466291
57535.363162 18.403357      NaN      2.0    52.0   o  0.0   1.07 210.91687 54.30293  2492.85  8224.70 3.85 3.45 -67.2 -0.476    18.26 19.82 02a57535o0278o 0x400600    53.128668
57535.369944 18.978793      NaN    -62.0    31.0   o  0.0   0.90 210.91687 54.30293  2506.89  8107.79 3.84 3.44 -66.0 -0.460    18.86 20.44 02a57535o0292o  0x80000    32.858109
57535.380630 19.256669      NaN     -2.0    24.0   o  0.0   1.16 210.91687 54.30293  2472.54  8174.61 3.84 3.47 -62.5 -0.454    19.07 20.70 02a57535o0313o  0x80000    26.356315
57568.311481 19.142275      NaN      8.0    24.0   o  0.0   1.03 210.91687 54.30293  2670.26  7865.54 3.89 3.50 -65.9 -0.470    19.04 20.65 02a57568o0155o   0x0000    26.356315
57568.321807 19.212347      NaN    -33.0    25.0   o  0.0   1.12 210.91687 54.30293  2658.51  7823.35 3.77 3.41 -65.7 -0.475    19.08 20.69 02a57568o0176o   0x0000    27.270044
57568.337986 19.256669      NaN     -4.0    24.0   o  0.0   0.97 210.91687 54.30293  2714.43  7897.70 3.85 3.46 -62.6 -0.470    19.09 20.74 02a57568o0209o  0x80000    26.356315
57568.343307 19.351140      NaN    -29.0    22.0   o  0.0   1.20 210.91687 54.30293  2726.04  7779.72 3.78 3.37 -66.9 -0.460    19.12 20.79 02a57568o0220o   0x0000    24.549039
57568.356106 19.256669      NaN    -32.0    24.0   o  0.0   1.17 210.91687 54.30293  2692.93  7839.50 3.76 3.39 -64.4 -0.463    19.13 20.81 02a57568o0246o   0x0000    26.356315
57589.280444 18.243872      NaN    -48.0    61.0   o  0.0   1.19 210.91687 54.30293  2872.43  9821.14 3.78 3.57 -44.2 -0.496    18.28 19.15 02a57589o0116o   0x0000    61.964952
57589.288075       NaN      NaN      NaN     NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN 0x400803          NaN
57589.293601 18.131260      NaN     11.0    64.0   o  0.0   1.63 210.91687 54.30293  2848.31  9781.28 3.80 3.56 -48.4 -0.507    18.19 19.03 02a57589o0142o   0x0000    64.920377
57598.263361 18.990530      NaN     20.0    24.0   o  0.0   1.11 210.91687 54.30293  3928.68  8857.95 4.11 3.89 -68.6 -0.436    19.08 20.79 02a57598o0056o  0x80000    26.356315
57598.273753 18.990530      NaN     17.0    25.0   o  0.0   0.90 210.91687 54.30293  3904.59  8818.28 4.32 3.97 -67.5 -0.422    19.06 20.87 02a57598o0077o  0x80000    27.270044
57598.286435 19.256669      NaN    -33.0    24.0   o  0.0   0.89 210.91687 54.30293  3959.37  8894.45 4.27 3.91 -69.0 -0.436    19.06 20.87 02a57598o0103o  0x80000    26.356315
57598.302465 19.014394      NaN    -63.0    30.0   o  0.0   0.85 210.91687 54.30293  3982.31  8772.58 4.60 4.18 -71.4 -0.416    18.98 20.86 02a57598o0136o  0x80000    31.916380
57598.311407 19.169763      NaN     -2.0    26.0   o  0.0   1.02 210.91687 54.30293  3949.32  8832.86 4.57 4.14 -69.6 -0.450    18.96 20.84 02a57598o0154o  0x80000    28.189632
57613.253769 18.598565      NaN     12.0    40.0   o  0.0   0.74 210.91687 54.30293  2760.04  8654.72 3.66 3.62  55.8 -0.444    18.68 20.28 02a57613o0050o   0x0000    41.456668
57613.267021 18.729535      NaN    -22.0    39.0   o  0.0   0.87 210.91687 54.30293  1643.01  8659.26 3.77 3.73 -76.2 -0.455    18.65 20.29 02a57613o0075o   0x0000    40.492658
57613.286519 18.615142      NaN     10.0    40.0   o  0.0   0.94 210.91687 54.30293  1694.69  8731.80 3.80 3.67 -56.2 -0.451    18.59 20.15 02a57613o0111o  0x80000    41.456668
57613.295862 18.311179      NaN     55.0    39.0   o  0.0   1.26 210.91687 54.30293  1716.79  8611.07 3.71 3.55 -53.3 -0.467    18.58 20.10 02a57613o0129o  0x80000    40.492658
57613.300693 18.623526      NaN    -27.0    43.0   o  0.0   0.89 210.91687 54.30293  1680.72  8670.79 3.62 3.45 -57.7 -0.469    18.58 20.04 02a57613o0138o  0x80000    44.358261
57617.259169 17.774377      NaN   -101.0    94.0   o  0.0   0.99 210.91687 54.30293 10262.03  8514.85 4.92 3.21  87.7 -0.483    18.31 19.62 02a57617o0071o  0x80000    94.629041
57617.268637 17.707197      NaN    -12.0   100.0   o  0.0   1.08 210.91687 54.30293 10236.41  8473.07 4.95 3.22  87.5 -0.493    18.29 19.58 02a57617o0089o   0x0000   100.591527
57617.277966 17.685696      NaN     48.0    86.0   o  0.0   0.91 210.91687 54.30293  1056.11  8421.36 4.05 3.29 -57.3 -0.517    18.16 19.35 02a57617o0107o   0x0000    86.687112
57617.285399 17.347059      NaN     97.0   107.0   o  0.0   1.15 210.91687 54.30293 10291.71  8553.42 5.17 3.22  87.8 -0.478    18.23 19.49 02a57617o0121o   0x0000   107.553035
57617.296271 17.620292      NaN      4.0   107.0   o  0.0   1.13 210.91687 54.30293 10312.59  8436.41 5.22 3.26  86.9 -0.446    18.20 19.42 02a57617o0142o  0x80000   107.553035
57617.300548 17.439172      NaN     -6.0   128.0   o  0.0   0.75 210.91687 54.30293 10266.13  8491.10 5.27 3.27  89.7 -0.510    18.18 19.42 02a57617o0150o   0x0000   128.462661
57620.277061 16.987693      NaN    117.0   155.0   o  0.0   0.25 210.91687 54.30293 10456.06  8996.57 4.76 3.42  85.9 -0.512    18.50 19.93 02a57620o0085o  0x80000   155.382288
57620.286887 18.208845      NaN    -39.0    63.0   o  0.0   0.91 210.91687 54.30293 10429.25  8956.74 4.92 3.51  85.3 -0.519    18.39 19.81 02a57620o0103o  0x80000    63.934774
57620.299398 16.267304      NaN     77.0   351.0   o  0.0   0.17 210.91687 54.30293 10484.15  9039.04 5.15 3.64  87.0 -0.503    18.30 19.68 02a57620o0127o 0x400802   351.168984
57762.575567 18.693037      NaN     40.0    27.0   o  0.0   0.80 210.91687 54.30293  6055.91  2458.60 3.59 3.51 -76.1 -0.429    18.96 20.19 02a57762o0748o   0x0000    29.114521
57762.587569 19.351140      NaN    -14.0    22.0   o  0.0   0.97 210.91687 54.30293  6076.64  2500.24 3.55 3.41 -81.8 -0.435    19.22 20.65 02a57762o0770o   0x0000    24.549039
57762.598663 19.569016      NaN    -24.0    18.0   o  0.0   0.98 210.91687 54.30293  6021.44  2424.60 3.56 3.44 -76.4 -0.433    19.50 21.20 02a57762o0791o   0x0000    21.039376
57762.609868 19.569016      NaN    -18.0    18.0   o  0.0   1.07 210.91687 54.30293  5996.92  2542.06 3.53 3.41 -84.0 -0.431    19.58 21.35 02a57762o0812o  0x80000    21.039376
57762.621499 19.401649      NaN      9.0    18.0   o  0.0   1.17 210.91687 54.30293  6041.14  2484.30 3.59 3.46 -83.1 -0.429    19.55 21.33 02a57762o0834o  0x80000    21.039376
57766.588053 18.526952      NaN     12.0    43.0   o  0.0   0.96 210.91687 54.30293  8275.52  2329.63 3.54 3.20  87.7 -0.478    18.50 19.21 02a57766o0718o   0x0000    44.358261
57766.600816 18.675237      NaN    -15.0    41.0   o  0.0   1.34 210.91687 54.30293  8286.78  2371.55 3.55 3.16  89.2 -0.478    18.53 19.25 02a57766o0741o   0x0000    42.422345
57766.614587 18.702047      NaN    -27.0    40.0   o  0.0   1.03 210.91687 54.30293  8231.71  2297.66 3.55 3.25  85.3 -0.470    18.54 19.28 02a57766o0765o   0x0000    41.456668
57766.628115 18.816441      NaN    -18.0    36.0   o  0.0   1.01 210.91687 54.30293  8217.05  2416.81 3.61 3.29  86.6 -0.468    18.55 19.32 02a57766o0789o   0x0000    37.611904
57766.640067 18.410251      NaN     49.0    36.0   o  0.0   1.04 210.91687 54.30293  8252.20  2358.90 3.59 3.26  86.6 -0.476    18.57 19.35 02a57766o0811o   0x0000    37.611904
57774.572690 19.401649      NaN    -37.0    21.0   o  0.0   0.94 210.91687 54.30293  7910.27  3279.47 3.68 3.41  87.3 -0.423    19.28 20.84 02a57774o0747o   0x0000    23.657035
57774.585373 19.454622      NaN    -18.0    20.0   o  0.0   0.97 210.91687 54.30293  7932.67  3318.86 3.62 3.31  87.5 -0.432    19.32 20.87 02a57774o0771o   0x0000    22.774006
57774.598083 19.401649      NaN    -14.0    21.0   o  0.0   0.77 210.91687 54.30293  7877.39  3245.13 3.58 3.29  88.6 -0.439    19.33 20.88 02a57774o0795o   0x0000    23.657035
57774.610853 19.367717      NaN      2.0    21.0   o  0.0   0.90 210.91687 54.30293  7856.96  3366.26 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o   0x0000    23.657035
57774.623493 19.401649      NaN      3.0    20.0   o  0.0   1.04 210.91687 54.30293  7900.83  3307.18 3.56 3.26  86.6 -0.443    19.35 20.90 02a57774o0843o   0x0000    22.774006
57794.512274 18.349730      NaN     19.0    49.0   o  0.0   1.04 210.91687 54.30293  9415.28  1067.13 3.62 3.24  83.3 -0.482    18.37 19.00 02a57794o0591o   0x0000    50.196168
57794.523666 18.550302      NaN    -28.0    46.0   o  0.0   1.16 210.91687 54.30293   193.91   984.85 3.98 3.73 -89.5 -0.428    18.35 19.00 02a57794o0611o   0x0000    47.272141
57794.525313 18.459772      NaN    -81.0    50.0   o  0.0   1.08 210.91687 54.30293  9425.71  1107.16 3.68 3.32  82.2 -0.490    18.34 19.00 02a57794o0614o   0x0000    51.172799
57794.536683 17.900816      NaN     74.0    59.0   o  0.0   1.11 210.91687 54.30293   216.08  1026.40 3.94 3.66  88.1 -0.442    18.20 18.84 02a57794o0634o   0x0000    59.997128
57794.538476 17.016042      NaN   -103.0   189.0   o  0.0   1.29 210.91687 54.30293  9366.72  1033.81 3.60 3.24  85.8 -0.547    16.86 16.79 02a57794o0637o 0x400802   189.313643
57794.542087 18.019544      NaN     -6.0    75.0   o  0.0   0.98 210.91687 54.30293  2490.15   489.89 3.93 3.81 -70.5 -0.668    18.26 19.26 01a57794o0644o   0x0000    75.786907
57794.544733 17.770534      NaN     28.0    85.0   o  0.0   0.92 210.91687 54.30293  3680.05 10282.18 3.45 3.36  -3.2 -0.708    18.31 19.30 01a57794o0649o  0x80000    85.695130
57794.549409 18.280067      NaN   -138.0    59.0   o  0.0   1.25 210.91687 54.30293   154.33   942.97 3.95 3.63  89.6 -0.405    18.14 18.77 02a57794o0657o   0x0000    59.997128
57794.551239 17.444842      NaN    106.0    92.0   o  0.0   1.11 210.91687 54.30293  9354.43  1154.71 3.66 3.25  85.7 -0.479    17.67 18.01 02a57794o0660o   0x0000    92.642622
57794.554417 17.990970      NaN     -7.0    77.0   o  0.0   1.11 210.91687 54.30293  2462.86   451.38 3.90 3.75 -67.7 -0.672    18.30 19.28 01a57794o0667o   0x0000    77.766672
57794.557073 17.747755      NaN     70.0    73.0   o  0.0   1.06 210.91687 54.30293  3658.14 10242.48 3.32 3.25  10.2 -0.719    18.36 19.33 01a57794o0672o   0x0000    73.808233
57794.561701 17.990970      NaN     -9.0    77.0   o  0.0   1.00 210.91687 54.30293   131.40  1061.11 3.90 3.63  89.6 -0.426    17.83 18.24 02a57794o0680o   0x0000    77.766672
57794.563362 18.094452      NaN    -15.0    70.0   o  0.0   1.02 210.91687 54.30293  9390.39  1096.70 3.63 3.21  86.2 -0.498    17.97 18.32 02a57794o0683o   0x0000    70.842468
57794.566749 18.029238      NaN      4.0    73.0   o  0.0   1.01 210.91687 54.30293  2529.60   526.26 3.81 3.64 -68.8 -0.651    18.33 19.30 01a57794o0690o  0x80000    73.808233
57794.569493 18.110074      NaN    -69.0    69.0   o  0.0   1.19 210.91687 54.30293  3716.99 10317.65 3.33 3.25   7.2 -0.697    18.38 19.36 01a57794o0695o   0x0000    69.854530
57794.573926 16.202047      NaN    348.0   284.0   o  0.0   1.17 210.91687 54.30293   165.39  1005.83 3.85 3.56  85.9 -0.448    16.48 16.20 02a57794o0703o 0x400802   284.208823
57794.579025 18.079051      NaN     -2.0    71.0   o  0.0   1.00 210.91687 54.30293  2547.00   406.17 3.83 3.68 -69.5 -0.650    18.33 19.32 01a57794o0713o   0x0000    71.830741
57794.581760 17.685696      NaN    102.0    68.0   o  0.0   0.99 210.91687 54.30293  3740.08 10197.09 3.36 3.25   1.9 -0.685    18.38 19.38 01a57794o0718o   0x0000    68.866939
57794.591341 17.755295      NaN     65.0    74.0   o  0.0   0.92 210.91687 54.30293  2501.22   465.29 3.83 3.69 -66.5 -0.664    18.36 19.34 01a57794o0736o  0x80000    74.797429
57794.594018 17.542936      NaN    127.0    74.0   o  0.0   1.01 210.91687 54.30293  3707.22 10254.87 3.44 3.29  -3.0 -0.687    18.38 19.40 01a57794o0741o   0x0000    74.797429
57798.520921 18.631975      NaN     32.0    32.0   o  0.0   0.94 210.91687 54.30293  7016.18   910.10 3.53 3.38 -78.0 -0.472    18.81 19.80 02a57798o0629o  0x80000    33.803185
57798.542136 18.944322      NaN      0.0    32.0   o  0.0   1.09 210.91687 54.30293  7040.10   951.80 3.56 3.40 -79.2 -0.458    18.83 19.81 02a57798o0668o   0x0000    33.803185
57798.555288 19.089302      NaN    -29.0    28.0   o  0.0   1.21 210.91687 54.30293  6984.38   877.09 3.58 3.44 -77.2 -0.466    18.84 19.86 02a57798o0692o   0x0000    30.044223
57798.561715 18.005163      NaN    -60.0    76.0   o  0.0   0.98 210.91687 54.30293  3360.06  8164.16 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  0x80000    76.776659
57798.568326 18.438271      NaN     63.0    30.0   o  0.0   1.09 210.91687 54.30293  6962.72   998.58 3.57 3.44 -76.8 -0.461    18.86 19.91 02a57798o0716o  0x80000    31.916380
57798.574354 18.005163      NaN    -93.0    76.0   o  0.0   1.08 210.91687 54.30293  3347.19  8123.28 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  0x80000    76.776659
57798.581167 19.142275      NaN      2.0    26.0   o  0.0   1.32 210.91687 54.30293  7006.23   939.92 3.58 3.48 -82.7 -0.458    18.87 19.91 02a57798o0740o   0x0000    28.189632
57798.589598 17.949472      NaN    -70.0    80.0   o  0.0   1.02 210.91687 54.30293  3401.98  8196.64 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o  0x80000    80.738190
57798.604751 17.678623      NaN     92.0    72.0   o  0.0   1.13 210.91687 54.30293  3410.15  8076.41 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o  0x80000    72.819333
57798.618994 17.990970      NaN    -30.0    77.0   o  0.0   0.95 210.91687 54.30293  3367.61  8132.95 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o  0x80000    77.766672
57801.672938 15.520026      NaN   1016.0   411.0   o  0.0   1.10 210.91687 54.30293  6379.40  3058.46 3.60 3.56   5.6 -0.801    16.85 18.00 01a57801o0797o 0x400802   411.144324
57802.557770 18.955691      NaN     17.0    26.0   o  0.0   1.13 210.91687 54.30293  7852.69  9774.54 3.27 2.96 -40.8 -0.449    19.13 20.45 02a57802o0613o   0x0000    28.189632
57802.572754 19.128787      NaN    -14.0    27.0   o  0.0   1.03 210.91687 54.30293  7875.07  9813.16 3.75 3.71 -63.1 -0.454    19.06 20.48 02a57802o0641o  0x80000    29.114521
57802.586150 19.256669      NaN    -26.0    24.0   o  0.0   1.22 210.91687 54.30293  7818.28  9736.05 3.68 3.62 -62.7 -0.464    19.04 20.45 02a57802o0665o   0x0000    26.356315
57802.599681 19.256669      NaN     -1.0    24.0   o  0.0   1.11 210.91687 54.30293  2685.91   600.27 3.66 3.51 -78.7 -0.453    19.13 20.43 02a57802o0689o  0x80000    26.356315
