         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57568.343307 18.978793      NaN     18.0    25.0   o  0.0   1.23 210.92563 54.30804  2716.39  7789.97 3.78 3.38 -66.9 -0.460    19.12 20.79 02a57568o0220o   0x0000    27.270044
57568.356106 19.302877      NaN    -15.0    23.0   o  0.0   1.16 210.92563 54.30804  2683.28  7849.76 3.76 3.39 -64.3 -0.463    19.13 20.81 02a57568o0246o   0x0000    25.449073
57589.280444 18.208845      NaN    -61.0    63.0   o  0.0   1.19 210.92563 54.30804  2862.70  9831.48 3.78 3.57 -43.8 -0.496    18.28 19.15 02a57589o0116o   0x0000    63.934774
57589.288075       NaN      NaN      NaN     NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN 0x400803          NaN
57589.293601 18.034118      NaN    -18.0    74.0   o  0.0   0.97 210.92563 54.30804  2838.58  9791.63 3.80 3.56 -48.0 -0.507    18.19 19.03 02a57589o0142o   0x0000    74.797429
57598.263361 19.169763      NaN     -9.0    26.0   o  0.0   0.95 210.92563 54.30804  3918.89  8868.09 4.11 3.89 -68.5 -0.436    19.08 20.79 02a57598o0056o  0x80000    28.189632
57598.273753 19.142275      NaN      8.0    24.0   o  0.0   1.24 210.92563 54.30804  3894.80  8828.41 4.32 3.97 -67.4 -0.422    19.06 20.87 02a57598o0077o  0x80000    26.356315
57598.286435 18.990530      NaN     17.0    25.0   o  0.0   0.90 210.92563 54.30804  3949.57  8904.58 4.27 3.92 -68.9 -0.436    19.06 20.87 02a57598o0103o  0x80000    27.270044
57598.302465 18.776955      NaN     22.0    30.0   o  0.0   0.85 210.92563 54.30804  3972.52  8782.70 4.60 4.18 -71.3 -0.416    18.98 20.86 02a57598o0136o  0x80000    31.916380
57598.311407 19.128787      NaN    -11.0    27.0   o  0.0   0.94 210.92563 54.30804  3939.52  8842.99 4.57 4.14 -69.5 -0.450    18.96 20.84 02a57598o0154o  0x80000    29.114521
57613.253769 18.816441      NaN    -16.0    36.0   o  0.0   1.10 210.92563 54.30804  2750.35  8665.00 3.66 3.62  54.8 -0.444    18.68 20.28 02a57613o0050o   0x0000    37.611904
57613.267021 18.816441      NaN     -8.0    36.0   o  0.0   1.22 210.92563 54.30804  1633.41  8669.71 3.77 3.73 -76.2 -0.456    18.65 20.29 02a57613o0075o   0x0000    37.611904
57613.286519 18.574166      NaN      0.0    45.0   o  0.0   0.87 210.92563 54.30804  1685.07  8742.25 3.80 3.68 -55.9 -0.451    18.59 20.15 02a57613o0111o  0x80000    46.299626
57613.295862 18.786693      NaN    -13.0    37.0   o  0.0   1.22 210.92563 54.30804  1707.17  8621.51 3.71 3.55 -53.1 -0.467    18.58 20.10 02a57613o0129o  0x80000    38.570135
57613.300693 18.504094      NaN     12.0    44.0   o  0.0   0.73 210.92563 54.30804  1671.11  8681.23 3.62 3.45 -57.5 -0.469    18.58 20.04 02a57613o0138o  0x80000    45.328306
57617.259169 17.603715      NaN     51.0    93.0   o  0.0   1.03 210.92563 54.30804 10251.41  8524.12 4.92 3.21  87.7 -0.484    18.31 19.62 02a57617o0071o  0x80000    93.635759
57617.268637 17.729132      NaN      0.0    98.0   o  0.0   1.10 210.92563 54.30804 10225.79  8482.35 4.95 3.22  87.6 -0.494    18.29 19.58 02a57617o0089o   0x0000    98.603526
57617.277966 17.821591      NaN    -83.0    90.0   o  0.0   0.92 210.92563 54.30804  1046.55  8431.89 4.05 3.29 -57.2 -0.518    18.16 19.35 02a57617o0107o   0x0000    90.656800
57617.285399 17.603715      NaN    -32.0   110.0   o  0.0   1.00 210.92563 54.30804 10281.08  8562.69 5.17 3.22  87.8 -0.478    18.23 19.49 02a57617o0121o   0x0000   110.538027
57617.296271 17.527492      NaN    -21.0   118.0   o  0.0   1.03 210.92563 54.30804 10301.97  8445.67 5.22 3.26  86.9 -0.448    18.20 19.42 02a57617o0142o  0x80000   118.501710
57617.300548 17.298796      NaN    104.0   111.0   o  0.0   1.08 210.92563 54.30804 10255.51  8500.37 5.27 3.27  89.7 -0.511    18.18 19.42 02a57617o0150o   0x0000   111.533203
57620.277061 17.883650      NaN     -8.0    85.0   o  0.0   0.58 210.92563 54.30804 10445.40  9005.83 4.76 3.43  86.0 -0.511    18.50 19.93 02a57620o0085o  0x80000    85.695130
57620.286887 18.226218      NaN   -133.0    62.0   o  0.0   1.20 210.92563 54.30804 10418.60  8966.00 4.91 3.51  85.3 -0.518    18.39 19.81 02a57620o0103o  0x80000    62.949625
57620.299398 16.065355      NaN    251.0   370.0   o  0.0   0.12 210.92563 54.30804 10473.50  9048.29 5.15 3.64  87.0 -0.503    18.30 19.68 02a57620o0127o 0x400802   370.160310
57762.575567 19.169763      NaN    -13.0    26.0   o  0.0   0.83 210.92563 54.30804  6065.72  2448.57 3.59 3.51 -76.0 -0.429    18.96 20.19 02a57762o0748o   0x0000    28.189632
57762.587569 19.351140      NaN    -32.0    22.0   o  0.0   1.21 210.92563 54.30804  6086.45  2490.21 3.55 3.41 -81.8 -0.435    19.22 20.65 02a57762o0770o   0x0000    24.549039
57762.598663 19.115465      NaN     22.0    20.0   o  0.0   1.03 210.92563 54.30804  6031.25  2414.58 3.56 3.44 -76.3 -0.433    19.50 21.20 02a57762o0791o   0x0000    22.774006
57762.609868 19.287255      NaN     13.0    19.0   o  0.0   1.02 210.92563 54.30804  6006.74  2532.04 3.53 3.41 -84.0 -0.432    19.58 21.35 02a57762o0812o  0x80000    21.901035
57762.621499 19.569016      NaN    -32.0    18.0   o  0.0   1.00 210.92563 54.30804  6050.96  2474.27 3.59 3.46 -83.0 -0.429    19.55 21.33 02a57762o0834o  0x80000    21.039376
57766.588053 18.356290      NaN     15.0    50.0   o  0.0   0.68 210.92563 54.30804  8285.14  2319.29 3.54 3.20  87.7 -0.479    18.50 19.21 02a57766o0718o   0x0000    51.172799
57766.600816 18.702047      NaN     -7.0    40.0   o  0.0   1.16 210.92563 54.30804  8296.40  2361.20 3.55 3.16  89.2 -0.479    18.53 19.25 02a57766o0741o   0x0000    41.456668
57766.614587 18.702047      NaN    -46.0    40.0   o  0.0   0.99 210.92563 54.30804  8241.34  2287.32 3.55 3.25  85.3 -0.471    18.54 19.28 02a57766o0765o   0x0000    41.456668
57766.628115 18.675237      NaN    -75.0    41.0   o  0.0   1.06 210.92563 54.30804  8226.68  2406.48 3.61 3.29  86.6 -0.468    18.55 19.32 02a57766o0789o   0x0000    42.422345
57766.640067 18.847027      NaN    -22.0    35.0   o  0.0   1.16 210.92563 54.30804  8261.82  2348.57 3.59 3.26  86.5 -0.476    18.57 19.35 02a57766o0811o   0x0000    36.655904
57774.572690 19.051202      NaN     27.0    20.0   o  0.0   1.10 210.92563 54.30804  7919.89  3269.22 3.68 3.41  87.3 -0.423    19.28 20.84 02a57774o0747o   0x0000    22.774006
57774.585373 19.169763      NaN     12.0    22.0   o  0.0   1.01 210.92563 54.30804  7942.29  3308.61 3.62 3.31  87.5 -0.432    19.32 20.87 02a57774o0771o   0x0000    24.549039
57774.598083 19.302877      NaN     -5.0    23.0   o  0.0   0.79 210.92563 54.30804  7887.02  3234.89 3.58 3.29  88.6 -0.439    19.33 20.88 02a57774o0795o   0x0000    25.449073
57774.610853 19.401649      NaN      0.0    21.0   o  0.0   0.83 210.92563 54.30804  7866.59  3356.02 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o   0x0000    23.657035
57774.623493 19.419021      NaN      2.0    20.0   o  0.0   1.10 210.92563 54.30804  7910.46  3296.93 3.56 3.26  86.5 -0.443    19.35 20.90 02a57774o0843o   0x0000    22.774006
57794.512274 18.330283      NaN     25.0    48.0   o  0.0   1.17 210.92563 54.30804  9424.87  1056.54 3.62 3.24  83.3 -0.482    18.37 19.00 02a57794o0591o   0x0000    49.220477
57794.523666 18.459772      NaN    -25.0    50.0   o  0.0   1.02 210.92563 54.30804   204.52   975.54 3.98 3.73 -89.4 -0.428    18.35 19.00 02a57794o0611o   0x0000    51.172799
57794.525313 18.481707      NaN    -40.0    49.0   o  0.0   1.45 210.92563 54.30804  9435.30  1096.57 3.68 3.32  82.1 -0.490    18.34 19.00 02a57794o0614o   0x0000    50.196168
57794.536683 18.317510      NaN      9.0    54.0   o  0.0   1.26 210.92563 54.30804   226.69  1017.09 3.94 3.66  88.2 -0.442    18.20 18.84 02a57794o0634o   0x0000    55.087706
57794.538476 16.877785      NaN     89.0   185.0   o  0.0   1.33 210.92563 54.30804  9376.31  1023.23 3.60 3.24  85.8 -0.547    16.86 16.79 02a57794o0637o 0x400802   185.320413
57794.542087 17.935984      NaN    -21.0    81.0   o  0.0   0.94 210.92563 54.30804  2480.69   500.31 3.93 3.81 -70.7 -0.669    18.26 19.26 01a57794o0644o   0x0000    81.729158
57794.544733 17.845990      NaN   -245.0    88.0   o  0.0   0.80 210.92563 54.30804  3670.37 10292.54 3.45 3.37  -3.0 -0.707    18.31 19.30 01a57794o0649o  0x80000    88.671615
57794.549409 18.243872      NaN    -89.0    61.0   o  0.0   1.10 210.92563 54.30804   164.94   933.67 3.95 3.63  89.8 -0.405    18.14 18.77 02a57794o0657o   0x0000    61.964952
57794.551239 17.762888      NaN   -163.0    95.0   o  0.0   1.07 210.92563 54.30804  9364.03  1144.14 3.66 3.25  85.7 -0.478    17.67 18.01 02a57794o0660o   0x0000    95.622462
57794.554417 17.892199      NaN     19.0    78.0   o  0.0   0.96 210.92563 54.30804  2453.41   461.81 3.90 3.75 -67.8 -0.673    18.30 19.28 01a57794o0667o   0x0000    78.756938
57794.557073 18.063866      NaN    -85.0    72.0   o  0.0   1.18 210.92563 54.30804  3648.47 10252.84 3.32 3.26  10.4 -0.719    18.36 19.33 01a57794o0672o   0x0000    72.819333
57794.561701 18.125925      NaN    -54.0    68.0   o  0.0   1.11 210.92563 54.30804   142.02  1051.81 3.90 3.63  89.8 -0.427    17.83 18.24 02a57794o0680o   0x0000    68.866939
57794.563362 17.963129      NaN     33.0    68.0   o  0.0   0.89 210.92563 54.30804  9399.98  1086.12 3.63 3.21  86.2 -0.498    17.97 18.32 02a57794o0683o   0x0000    68.866939
57794.566749 18.094452      NaN    -36.0    70.0   o  0.0   1.17 210.92563 54.30804  2520.14   536.68 3.81 3.64 -68.9 -0.652    18.33 19.30 01a57794o0690o  0x80000    70.842468
57794.569493 18.005163      NaN   -151.0    76.0   o  0.0   1.03 210.92563 54.30804  3707.32 10328.02 3.33 3.25   7.5 -0.697    18.38 19.36 01a57794o0695o   0x0000    76.776659
57794.573926 16.297506      NaN    211.0   296.0   o  0.0   1.32 210.92563 54.30804   176.01   996.53 3.85 3.57  86.0 -0.448    16.48 16.20 02a57794o0703o 0x400802   296.200363
57794.579025 18.094452      NaN    -23.0    70.0   o  0.0   1.18 210.92563 54.30804  2537.54   416.60 3.83 3.68 -69.6 -0.651    18.33 19.32 01a57794o0713o   0x0000    70.842468
57794.581760 17.949472      NaN     -3.0    80.0   o  0.0   0.85 210.92563 54.30804  3730.42 10207.45 3.36 3.26   2.0 -0.684    18.38 19.38 01a57794o0718o   0x0000    80.738190
57794.591341 17.981610      NaN     17.0    72.0   o  0.0   1.07 210.92563 54.30804  2491.77   475.73 3.83 3.69 -66.6 -0.666    18.36 19.34 01a57794o0736o  0x80000    72.819333
57794.594018 17.949472      NaN    -52.0    80.0   o  0.0   1.02 210.92563 54.30804  3697.56 10265.23 3.44 3.29  -3.0 -0.686    18.38 19.40 01a57794o0741o   0x0000    80.738190
57798.520921 18.944322      NaN    -29.0    32.0   o  0.0   1.04 210.92563 54.30804  7025.94   899.86 3.53 3.38 -78.1 -0.472    18.81 19.80 02a57798o0629o  0x80000    33.803185
57798.542136 18.978793      NaN    -43.0    31.0   o  0.0   1.21 210.92563 54.30804  7049.86   941.56 3.56 3.40 -79.3 -0.458    18.83 19.81 02a57798o0668o   0x0000    32.858109
57798.555288 19.128787      NaN    -24.0    27.0   o  0.0   1.36 210.92563 54.30804  6994.15   866.86 3.58 3.44 -77.3 -0.466    18.84 19.86 02a57798o0692o   0x0000    29.114521
57798.561715 18.005163      NaN    -38.0    76.0   o  0.0   0.93 210.92563 54.30804  3350.48  8174.45 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  0x80000    76.776659
57798.568326 18.978793      NaN    -12.0    31.0   o  0.0   0.85 210.92563 54.30804  6972.49   988.36 3.57 3.44 -76.8 -0.461    18.86 19.91 02a57798o0716o  0x80000    32.858109
57798.574354 18.034118      NaN    -48.0    74.0   o  0.0   1.08 210.92563 54.30804  3337.61  8133.57 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  0x80000    74.797429
57798.581167 18.944322      NaN    -88.0    32.0   o  0.0   0.87 210.92563 54.30804  7015.99   929.69 3.58 3.48 -82.7 -0.458    18.87 19.91 02a57798o0740o   0x0000    33.803185
57798.589598 17.949472      NaN    -46.0    80.0   o  0.0   1.17 210.92563 54.30804  3392.40  8206.94 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o  0x80000    80.738190
57798.604751 18.048890      NaN   -122.0    73.0   o  0.0   0.84 210.92563 54.30804  3400.57  8086.70 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o  0x80000    73.808233
57798.618994 18.019544      NaN    -94.0    75.0   o  0.0   1.07 210.92563 54.30804  3358.03  8143.25 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o  0x80000    75.786907
57801.672938 16.062168      NaN   -401.0   455.0   o  0.0   1.09 210.92563 54.30804  6388.94  3048.20 3.60 3.56   5.8 -0.802    16.85 18.00 01a57801o0797o 0x400802   455.130372
57802.557770 19.287255      NaN      1.0    23.0   o  0.0   1.35 210.92563 54.30804  7862.28  9764.25 3.27 2.96 -41.1 -0.449    19.13 20.45 02a57802o0613o   0x0000    25.449073
57802.572754 19.014394      NaN    -16.0    30.0   o  0.0   0.86 210.92563 54.30804  7884.66  9802.86 3.75 3.71 -64.5 -0.455    19.06 20.48 02a57802o0641o  0x80000    31.916380
57802.586150 19.212347      NaN      3.0    24.0   o  0.0   1.27 210.92563 54.30804  7827.88  9725.77 3.68 3.62 -63.6 -0.464    19.04 20.45 02a57802o0665o   0x0000    26.356315
57802.599681 19.212347      NaN    -36.0    25.0   o  0.0   1.03 210.92563 54.30804  2676.31   610.57 3.67 3.51 -78.9 -0.453    19.13 20.43 02a57802o0689o  0x80000    27.270044
