         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57396.587948 19.510313      NaN  -29.0  19.0   c  0.0   0.85 210.89571 54.31527  7733.20  2250.19 4.00 3.60   7.7 -0.428    19.59 21.57 02a57396o0607c  0x80000  20.792853
57396.598947 19.510313      NaN   -4.0  19.0   c  0.0   1.10 210.89571 54.31527  7446.87  1677.15 4.10 3.60   5.0 -0.444    19.60 21.58 02a57396o0625c  0x80000  20.792853
57396.614233 18.615142      NaN   28.0  34.0   c  0.0   1.08 210.89571 54.31527  8260.37  2821.33 3.80 3.60  19.8 -0.419    19.60 21.56 02a57396o0650c  0x80000  35.033452
57396.627717 18.349730      NaN   40.0  42.0   c  0.0   1.22 210.89571 54.31527  8522.75  1060.05 4.33 3.66  11.0 -0.431    19.59 21.57 02a57396o0672c  0x80000  42.840900
57424.598946 19.510313      NaN  -14.0  19.0   c  0.0   0.96 210.89571 54.31527  8231.66  1576.15 4.32 3.76  10.1 -0.440    19.70 21.79 02a57424o0633c  0x80000  20.792853
57424.604067 19.051202      NaN   33.0  18.0   c  0.0   0.97 210.89571 54.31527  8495.59  2146.28 4.25 3.83  15.0 -0.423    19.68 21.79 02a57424o0641c  0x80000  19.883228
57424.621336 19.569016      NaN  -15.0  18.0   c  0.0   0.84 210.89571 54.31527  7340.46  2763.62 4.02 3.71   9.6 -0.415    19.70 21.79 02a57424o0667c  0x80000  19.883228
57424.633626 19.051202      NaN   30.0  19.0   c  0.0   0.80 210.89571 54.31527  7263.42  2857.44 3.97 3.67  11.2 -0.418    19.70 21.79 02a57424o0685c   0x0000  20.792853
57448.521048 19.256669      NaN  -11.0  24.0   c  0.0   0.91 210.89571 54.31527  7898.33  1766.99 4.00 3.65  14.7 -0.450    19.26 20.81 02a57448o0458c  0x80000  25.442931
57448.543577 19.401649      NaN  -14.0  21.0   c  0.0   1.19 210.89571 54.31527  8190.25  2347.35 3.94 3.73  22.6 -0.440    19.21 20.77 02a57448o0497c   0x0000  22.634989
57448.565924 19.302877      NaN   -5.0  23.0   c  0.0   1.07 210.89571 54.31527  7049.67  2969.29 4.38 3.91  -1.3 -0.388    19.09 20.75 02a57448o0536c  0x80000  24.501893
57448.596475 19.401649      NaN  -33.0  21.0   c  0.0   1.37 210.89571 54.31527  3378.52  7828.75 3.87 3.61 -70.5 -0.422    19.20 20.80 02a57448o0592c  0x80000  22.634989
57449.515332 18.967180      NaN   28.0  22.0   c  0.0   0.90 210.89571 54.31527  8135.03  1717.67 4.04 3.63  15.2 -0.462    19.45 21.19 02a57449o0610c  0x80000  23.565711
57449.538360 19.002397      NaN   34.0  19.0   c  0.0   1.06 210.89571 54.31527  8433.36  2295.57 3.82 3.59  29.9 -0.456    19.42 21.11 02a57449o0650c  0x80000  20.792853
57449.558557 19.569016      NaN  -27.0  18.0   c  0.0   0.95 210.89571 54.31527  7293.03  2922.92 3.78 3.62  14.3 -0.427    19.39 21.07 02a57449o0688c  0x80000  19.883228
57449.570520 19.454622      NaN  -27.0  20.0   c  0.0   1.02 210.89571 54.31527  7274.90  2862.26 3.76 3.57  17.6 -0.439    19.39 21.06 02a57449o0709c   0x0000  21.710429
57458.509881 19.569016      NaN    3.0  17.0   c  0.0   1.37 210.89571 54.31527  8217.54  1570.23 4.32 3.77  15.2 -0.446    19.65 21.70 02a57458o0606c  0x80000  18.982696
57458.513259 19.510313      NaN   -8.0  19.0   c  0.0   1.15 210.89571 54.31527  8503.34  2139.04 4.21 3.90  23.4 -0.426    19.61 21.68 02a57458o0613c  0x80000  20.792853
57458.536888 19.696897      NaN  -13.0  16.0   c  0.0   1.05 210.89571 54.31527  7376.52  2764.39 4.12 3.83   1.8 -0.403    19.60 21.68 02a57458o0653c  0x80000  18.092616
57458.567769 19.743105      NaN    1.0  15.0   c  0.0   1.53 210.89571 54.31527  3374.82  7826.65 3.85 3.61 -73.1 -0.421    19.64 21.68 02a57458o0708c   0x0000  17.214608
57488.426551 19.454622      NaN  -16.0  20.0   c  0.0   1.00 210.89571 54.31527  8349.86  1642.56 4.32 3.81  19.8 -0.478    19.60 21.59 02a57488o0373c  0x80000  21.710429
57488.444090 19.051202      NaN   33.0  18.0   c  0.0   1.21 210.89571 54.31527  8637.20  2199.06 4.18 3.80  29.2 -0.461    19.60 21.61 02a57488o0405c  0x80000  19.883228
57488.465855 19.401649      NaN  -10.0  21.0   c  0.0   0.82 210.89571 54.31527  7515.42  2845.70 4.06 3.72  15.2 -0.447    19.57 21.56 02a57488o0444c  0x80000  22.634989
57488.475297 19.631075      NaN   -8.0  17.0   c  0.0   1.25 210.89571 54.31527  3360.86  7818.32 3.98 3.61 -65.1 -0.439    19.55 21.54 02a57488o0460c  0x80000  18.982696
57512.362600 19.241693      NaN   16.0  19.0   c  0.0   1.31 210.89571 54.31527  9537.32  2709.57 4.66 4.15  38.1 -0.435    19.51 21.58 02a57512o0305c   0x0000  20.792853
57512.371077 19.569016      NaN  -33.0  18.0   c  0.0   1.40 210.89571 54.31527  9560.22  2745.87 4.57 4.08  39.4 -0.440    19.53 21.60 02a57512o0322c   0x0000  19.883228
57512.373986 19.401649      NaN  -13.0  21.0   c  0.0   0.87 210.89571 54.31527   353.26  2630.98 5.07 3.82 -34.2 -0.412    19.58 21.60 02a57512o0328c  0x80000  22.634989
57512.383392 18.786693      NaN   51.0  20.0   c  0.0   0.87 210.89571 54.31527   373.11  2668.15 5.11 3.92 -34.0 -0.413    19.54 21.60 02a57512o0347c   0x0000  21.710429
57512.386899 19.302877      NaN   12.0  19.0   c  0.0   1.02 210.89571 54.31527  1003.34  7898.80 4.45 3.81 -58.4 -0.429    19.55 21.63 02a57512o0354c   0x0000  20.792853
57512.388945 19.454622      NaN   -1.0  20.0   c  0.0   1.00 210.89571 54.31527   307.24  2591.67 5.17 3.88 -31.5 -0.403    19.57 21.61 02a57512o0358c  0x80000  21.710429
57512.397027 19.491430      NaN    1.0  19.0   c  0.0   0.98 210.89571 54.31527  1033.82  7779.58 4.38 3.76 -57.8 -0.429    19.55 21.60 02a57512o0374c  0x80000  20.792853
57512.407432 19.510313      NaN   -5.0  19.0   c  0.0   0.76 210.89571 54.31527 10224.86  7847.45 4.61 3.71  81.1 -0.426    19.54 21.62 02a57512o0395c   0x0000  20.792853
57512.416849 19.169763      NaN   24.0  18.0   c  0.0   1.03 210.89571 54.31527  3635.10  8653.01 4.14 3.80 -62.0 -0.410    19.52 21.58 02a57512o0414c  0x80000  19.883228
57515.371866 19.256669      NaN   -9.0  24.0   c  0.0   0.80 210.89571 54.31527  1977.57   505.07 5.35 3.74 -16.0 -0.483    19.58 21.68 02a57515o0321c  0x80000  25.442931
57515.372987 19.212347      NaN  -15.0  25.0   c  0.0   1.12 210.89571 54.31527  7367.37   261.83 5.29 3.91  10.2 -0.491    19.61 21.70 02a57515o0323c  0x80000  26.388307
57515.374441 19.510313      NaN    3.0  18.0   c  0.0   1.08 210.89571 54.31527  8537.35 10095.21 4.30 3.86  75.5 -0.415    19.60 21.66 02a57515o0326c  0x80000  19.883228
57515.383262 19.038793      NaN   31.0  19.0   c  0.0   1.04 210.89571 54.31527  3123.59 10265.90 4.24 3.95 -48.5 -0.399    19.61 21.73 02a57515o0344c  0x80000  20.792853
57515.385734 19.510313      NaN   -4.0  19.0   c  0.0   0.99 210.89571 54.31527  8465.78 10015.67 4.16 3.76  74.5 -0.422    19.61 21.65 02a57515o0348c  0x80000  20.792853
57515.386824 19.569016      NaN   -4.0  18.0   c  0.0   1.10 210.89571 54.31527  3175.66 10350.40 4.28 3.97 -54.3 -0.402    19.61 21.70 02a57515o0350c  0x80000  19.883228
57515.400161 18.878500      NaN   45.0  19.0   c  0.0   1.04 210.89571 54.31527  3210.15 10230.18 4.17 3.92 -48.4 -0.390    19.61 21.69 02a57515o0376c  0x80000  20.792853
57515.402098 19.256669      NaN    9.0  21.0   c  0.0   0.94 210.89571 54.31527  2059.26   430.88 5.16 3.65 -15.9 -0.485    19.58 21.64 02a57515o0380c  0x80000  22.634989
57515.409082 19.351140      NaN   -3.0  22.0   c  0.0   0.88 210.89571 54.31527  2010.53   493.53 5.24 3.65 -14.9 -0.478    19.58 21.61 02a57515o0393c   0x0000  23.565711
57515.410533 19.256669      NaN   21.0  17.0   c  0.0   1.03 210.89571 54.31527  3169.22 10293.86 4.12 3.91 -42.5 -0.392    19.61 21.65 02a57515o0396c   0x0000  18.982696
57545.329395 19.367717      NaN    8.0  19.0   c  0.0   1.03 210.89571 54.31527  1138.37  8157.35 4.40 3.94 -56.1 -0.415    19.59 21.73 02a57545o0190c  0x80000  20.792853
57545.338129 19.401649      NaN  -12.0  21.0   c  0.0   1.00 210.89571 54.31527  1125.48  8120.02 4.40 3.93 -61.1 -0.432    19.58 21.75 02a57545o0208c   0x0000  22.634989
57545.345896 19.142275      NaN   20.0  20.0   c  0.0   0.90 210.89571 54.31527 10337.25  8241.50 4.56 3.63  80.2 -0.430    19.64 21.77 02a57545o0224c  0x80000  21.710429
