         MJD         m       dm     uJy    duJy   F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57441.518643 18.424171      NaN     8.0    49.0   o  0.0     1.19 210.89571 54.31527  8109.04  1776.98 3.98 3.40  14.8 -0.533    18.23 18.89 02a57441o0557o   0x0000    50.196168
57441.526896 17.913871      NaN    92.0    52.0   o  0.0     0.82 210.89571 54.31527  8394.00  2351.77 3.79 3.38  24.4 -0.522    18.25 18.92 02a57441o0573o   0x0000    53.128668
57441.531928 18.273950      NaN    43.0    45.0   o  0.0     1.11 210.89571 54.31527  7269.77  2970.76 3.57 3.38  12.2 -0.491    18.26 18.93 02a57441o0583o   0x0000    46.299626
57441.552276 18.598565      NaN   -52.0    44.0   o  0.0     1.10 210.89571 54.31527  7271.59  2861.66 3.65 3.39  15.3 -0.483    18.27 18.94 02a57441o0622o   0x0000    45.328306
57466.479054 18.738855      NaN     2.0    38.0   o  0.0     1.06 210.89571 54.31527  8182.71  1462.42 4.59 3.60  16.2 -0.539    18.73 19.97 02a57466o0545o  0x80000    39.530435
57466.500550 18.910912      NaN    -8.0    33.0   o  0.0     1.22 210.89571 54.31527  8481.46  2036.67 4.14 3.60  25.6 -0.544    18.77 20.03 02a57466o0585o  0x80000    34.751336
57466.521973 18.910912      NaN   -22.0    33.0   o  0.0     0.89 210.89571 54.31527  7366.87  2662.65 3.85 3.39  11.5 -0.514    18.81 20.05 02a57466o0625o   0x0000    34.751336
57466.532670 18.889197      NaN     8.0    31.0   o  0.0     1.15 210.89571 54.31527  7272.51  2860.49 3.85 3.42   9.7 -0.514    18.82 20.07 02a57466o0647o  0x80000    32.858109
57470.480982 16.305438      NaN    65.0   342.0   o  0.0     0.96 210.89571 54.31527  7262.06  2854.45 3.95 3.64  10.4 -0.488    16.46 16.46 02a57470o0553o 0x400802   342.173429
57474.485989 18.847027      NaN     0.0    35.0   o  0.0     1.41 210.89571 54.31527  8137.15  1688.97 4.25 3.41  13.2 -0.525    18.71 19.95 02a57474o0492o  0x80000    36.655904
57474.506959 18.847027      NaN   -46.0    35.0   o  0.0     1.17 210.89571 54.31527  2210.48  8427.61 4.02 3.43 -65.5 -0.490    18.70 19.95 02a57474o0529o   0x0000    36.655904
57474.528572 19.212347      NaN   -38.0    25.0   o  0.0     1.47 210.89571 54.31527  3325.03  7807.19 3.70 3.22 -71.3 -0.492    18.72 19.91 02a57474o0566o  0x80000    27.270044
57474.543901 18.867907      NaN     7.0    32.0   o  0.0     1.14 210.89571 54.31527  3349.29  7832.00 3.81 3.26 -70.1 -0.508    18.69 19.92 02a57474o0592o   0x0000    33.803185
57492.402356 18.786693      NaN    27.0    28.0   o  0.0     1.14 210.89571 54.31527  8197.54  1749.59 4.08 3.65  24.1 -0.505    19.02 20.45 02a57492o0382o   0x0000    30.044223
57492.415099 18.967180      NaN    10.0    28.0   o  0.0     0.90 210.89571 54.31527  8482.65  2318.30 3.81 3.54  35.1 -0.501    19.10 20.55 02a57492o0405o  0x80000    30.044223
57492.430506 18.921935      NaN    32.0    22.0   o  0.0     1.16 210.89571 54.31527  7344.74  2946.34 3.68 3.53  30.0 -0.475    19.11 20.59 02a57492o0433o   0x0000    24.549039
57492.449596 19.115465      NaN    16.0    22.0   o  0.0     1.14 210.89571 54.31527  7266.81  2851.25 3.74 3.58  19.0 -0.458    19.13 20.66 02a57492o0472o  0x80000    24.549039
57523.355574 19.014394      NaN    -2.0    30.0   o  0.0     1.16 210.89571 54.31527  6151.35  1379.49 4.32 3.45   1.6 -0.534    18.86 20.17 02a57523o0219o  0x80000    31.916380
57523.364398 19.014394      NaN    -3.0    30.0   o  0.0     1.10 210.89571 54.31527  4328.88  9119.30 3.88 3.60 -78.7 -0.470    18.84 20.22 02a57523o0237o  0x80000    31.916380
57523.381095 19.089302      NaN   -57.0    28.0   o  0.0     1.03 210.89571 54.31527  4392.05  9201.42 3.84 3.59 -75.8 -0.464    18.84 20.19 02a57523o0271o   0x0000    30.044223
57523.387699 19.014394      NaN   -11.0    30.0   o  0.0     1.08 210.89571 54.31527  4416.54  9086.64 3.94 3.65 -75.6 -0.455    18.81 20.18 02a57523o0284o   0x0000    31.916380
57523.409491 19.051202      NaN    -2.0    29.0   o  0.0     1.32 210.89571 54.31527  4373.70  9146.88 3.83 3.53 -77.8 -0.474    18.80 20.13 02a57523o0325o   0x0000    30.978304
57527.358027 18.136622      NaN    73.0    43.0   o  0.0     0.93 210.89571 54.31527  2680.35  9393.31 4.15 3.76 -55.1 -0.471    18.46 19.51 02a57527o0104o  0x80000    44.358261
57527.369297 18.163834      NaN    65.0    44.0   o  0.0     1.23 210.89571 54.31527  2666.03  9357.71 4.31 3.88 -46.5 -0.459    18.41 19.50 02a57527o0126o   0x0000    45.328306
57527.371716 18.675237      NaN   -36.0    41.0   o  0.0     1.27 210.89571 54.31527  2724.71  9436.80 4.05 3.66 -56.8 -0.480    18.46 19.48 02a57527o0131o  0x80000    42.422345
57527.394983 18.136622      NaN    67.0    45.0   o  0.0     1.11 210.89571 54.31527  2745.82  9321.73 4.33 3.86 -63.3 -0.461    18.38 19.45 02a57527o0177o  0x80000    46.299626
57527.405379 18.438271      NaN    15.0    46.0   o  0.0     1.02 210.89571 54.31527  2715.18  9381.16 4.33 3.86 -61.2 -0.456    18.37 19.43 02a57527o0198o  0x80000    47.272141
57535.336981 15.418258      NaN   769.0   567.0   o  0.0     1.12 210.89571 54.31527  2469.80  8213.51 3.91 3.44 -66.4 -0.479    15.47 16.84 02a57535o0225o 0x400802   567.104625
57535.346198 17.473643      NaN   -82.0   124.0   o  0.0     1.04 210.89571 54.31527  2458.12  8172.57 3.83 3.37 -66.1 -0.484    17.61 19.09 02a57535o0244o  0x80000   124.477529
57535.363162 18.203116      NaN    16.0    58.0   o  0.0     0.91 210.89571 54.31527  2517.58  8247.83 3.85 3.45 -67.3 -0.476    18.26 19.82 02a57535o0278o 0x400600    59.014027
57535.369944 18.878500      NaN    12.0    30.0   o  0.0     1.32 210.89571 54.31527  2531.62  8130.92 3.84 3.44 -66.0 -0.459    18.86 20.44 02a57535o0292o  0x80000    31.916380
57535.380630 19.169763      NaN    -5.0    26.0   o  0.0     1.03 210.89571 54.31527  2497.28  8197.74 3.84 3.47 -62.5 -0.454    19.07 20.70 02a57535o0313o  0x80000    28.189632
57568.311481 19.197966      NaN     4.0    24.0   o  0.0     1.37 210.89571 54.31527  2694.93  7888.72 3.89 3.50 -66.0 -0.471    19.04 20.65 02a57568o0155o   0x0000    26.356315
57568.321807 19.256669      NaN   -25.0    24.0   o  0.0     1.32 210.89571 54.31527  2683.17  7846.52 3.77 3.41 -65.8 -0.475    19.08 20.69 02a57568o0176o   0x0000    26.356315
57568.337986 19.128787      NaN   -65.0    27.0   o  0.0     0.99 210.89571 54.31527  2739.07  7920.90 3.85 3.46 -62.7 -0.470    19.09 20.74 02a57568o0209o  0x80000    29.114521
57568.343307 19.302877      NaN    -9.0    23.0   o  0.0     1.12 210.89571 54.31527  2750.68  7802.91 3.78 3.38 -67.1 -0.461    19.12 20.79 02a57568o0220o   0x0000    25.449073
57568.356106 19.302877      NaN    -6.0    23.0   o  0.0     1.12 210.89571 54.31527  2717.58  7862.69 3.76 3.39 -64.5 -0.463    19.13 20.81 02a57568o0246o   0x0000    25.449073
57589.280444 18.255804      NaN     1.0    60.0   o  0.0     1.14 210.89571 54.31527  2897.04  9844.56 3.78 3.57 -43.5 -0.496    18.28 19.15 02a57589o0116o   0x0000    60.980778
57589.288075 14.231184      NaN   231.0  2380.0   o  0.0     0.27 210.89571 54.31527  1713.52    38.46 5.06 3.13  -8.3 -0.495    18.20 19.05 02a57589o0131o 0x400802  2380.024927
57589.293601 18.084160      NaN    11.0    67.0   o  0.0     1.22 210.89571 54.31527  2872.92  9804.69 3.80 3.56 -47.8 -0.508    18.19 19.03 02a57589o0142o   0x0000    67.879712
57598.263361 19.026525      NaN    17.0    24.0   o  0.0     1.23 210.89571 54.31527  3952.94  8881.61 4.11 3.89 -68.7 -0.436    19.08 20.79 02a57598o0056o  0x80000    26.356315
57598.273753 19.169763      NaN   -15.0    26.0   o  0.0     0.99 210.89571 54.31527  3928.86  8841.93 4.32 3.97 -67.6 -0.422    19.06 20.87 02a57598o0077o  0x80000    28.189632
57598.286435 19.002397      NaN    16.0    25.0   o  0.0     1.05 210.89571 54.31527  3983.62  8918.13 4.27 3.92 -69.1 -0.436    19.06 20.87 02a57598o0103o  0x80000    27.270044
57598.302465 18.631975      NaN    44.0    28.0   o  0.0     0.98 210.89571 54.31527  4006.55  8796.25 4.60 4.18 -71.5 -0.416    18.98 20.86 02a57598o0136o  0x80000    30.044223
57598.311407 19.128787      NaN   -46.0    27.0   o  0.0     1.16 210.89571 54.31527  3973.56  8856.53 4.57 4.14 -69.6 -0.449    18.96 20.84 02a57598o0154o  0x80000    29.114521
57613.253769 18.757738      NaN   -26.0    38.0   o  0.0     0.99 210.89571 54.31527  2784.65  8677.99 3.66 3.62  54.2 -0.444    18.68 20.28 02a57613o0050o   0x0000    39.530435
57613.267021 18.496580      NaN    28.0    39.0   o  0.0     1.11 210.89571 54.31527  1668.01  8682.19 3.77 3.73 -75.6 -0.455    18.65 20.29 02a57613o0075o   0x0000    40.492658
57613.286519 18.034118      NaN   108.0    38.0   o  0.0     1.20 210.89571 54.31527  1719.66  8754.76 3.80 3.67 -55.7 -0.451    18.59 20.15 02a57613o0111o  0x80000    39.530435
57613.295862 18.043943      NaN    94.0    42.0   o  0.0     1.10 210.89571 54.31527  1741.75  8634.02 3.71 3.55 -53.0 -0.467    18.58 20.10 02a57613o0129o  0x80000    43.389576
57613.300693 18.286218      NaN    44.0    44.0   o  0.0     0.97 210.89571 54.31527  1705.70  8693.74 3.62 3.45 -57.6 -0.469    18.58 20.04 02a57613o0138o  0x80000    45.328306
57617.259169 17.762888      NaN   -12.0    95.0   o  0.0     1.21 210.89571 54.31527 10284.94  8540.67 4.93 3.22  87.6 -0.485    18.31 19.62 02a57617o0071o  0x80000    95.622462
57617.268637 17.751519      NaN    -6.0    96.0   o  0.0     0.97 210.89571 54.31527 10259.31  8498.88 4.96 3.23  87.5 -0.492    18.29 19.58 02a57617o0089o   0x0000    96.616020
57617.277966 17.736543      NaN    28.0    88.0   o  0.0     1.04 210.89571 54.31527  1081.33  8444.10 4.05 3.29 -57.2 -0.519    18.16 19.35 02a57617o0107o   0x0000    88.671615
57617.285399 17.675104      NaN   -21.0   103.0   o  0.0     1.06 210.89571 54.31527 10314.60  8579.26 5.19 3.23  87.7 -0.478    18.23 19.49 02a57617o0121o   0x0000   103.574395
57617.296271 17.654224      NaN   -74.0   105.0   o  0.0     1.40 210.89571 54.31527 10335.48  8462.24 5.23 3.27  86.8 -0.445    18.20 19.42 02a57617o0142o  0x80000   105.563513
57617.300548 17.509244      NaN   -31.0   120.0   o  0.0     1.08 210.89571 54.31527 10289.03  8516.93 5.29 3.28  89.7 -0.514    18.18 19.42 02a57617o0150o   0x0000   120.493383
57620.277061 16.367907      NaN   142.0   296.0   o  0.0     0.12 210.89571 54.31527 10478.99  9022.56 4.77 3.43  85.9 -0.512    18.50 19.93 02a57620o0085o  0x80002   296.200363
57620.286887 16.874419      NaN   187.0   153.0   o  0.0     0.30 210.89571 54.31527 10452.17  8982.71 4.92 3.51  85.2 -0.519    18.39 19.81 02a57620o0103o  0x80000   153.387272
57620.299398 16.389197      NaN    35.0   325.0   o  0.0     0.13 210.89571 54.31527 10507.08  9065.05 5.16 3.64  86.9 -0.503    18.30 19.68 02a57620o0127o 0x400802   325.182495
57762.575567 19.169763      NaN    -7.0    26.0   o  0.0     1.18 210.89571 54.31527  6031.79  2434.89 3.59 3.51 -75.5 -0.429    18.96 20.19 02a57762o0748o   0x0000    28.189632
57762.587569 19.318728      NaN     5.0    21.0   o  0.0     0.99 210.89571 54.31527  6052.52  2476.54 3.55 3.41 -81.5 -0.435    19.22 20.65 02a57762o0770o   0x0000    23.657035
57762.598663 19.241693      NaN    10.0    21.0   o  0.0     0.93 210.89571 54.31527  5997.33  2400.87 3.56 3.44 -76.0 -0.433    19.50 21.20 02a57762o0791o   0x0000    23.657035
57762.609868 19.569016      NaN   -14.0    18.0   o  0.0     0.99 210.89571 54.31527  5972.83  2518.32 3.53 3.41 -83.7 -0.432    19.58 21.35 02a57762o0812o  0x80000    21.039376
57762.621499 19.631075      NaN   -27.0    17.0   o  0.0     1.16 210.89571 54.31527  6017.03  2460.57 3.59 3.46 -82.8 -0.430    19.55 21.33 02a57762o0834o  0x80000    20.190476
57766.588053 18.410251      NaN    34.0    41.0   o  0.0     1.19 210.89571 54.31527  8250.69  2306.59 3.54 3.21  87.7 -0.479    18.50 19.21 02a57766o0718o   0x0000    42.422345
57766.600816 18.757738      NaN    -6.0    38.0   o  0.0     1.15 210.89571 54.31527  8261.95  2348.51 3.55 3.17  89.3 -0.478    18.53 19.25 02a57766o0741o   0x0000    39.530435
57766.614587 18.757738      NaN   -13.0    38.0   o  0.0     1.21 210.89571 54.31527  8206.91  2274.60 3.55 3.25  85.3 -0.471    18.54 19.28 02a57766o0765o   0x0000    39.530435
57766.628115 18.702047      NaN     3.0    39.0   o  0.0     0.94 210.89571 54.31527  8192.26  2393.75 3.61 3.29  86.7 -0.468    18.55 19.32 02a57766o0789o   0x0000    40.492658
57766.640067 18.410251      NaN    43.0    38.0   o  0.0     1.08 210.89571 54.31527  8227.39  2335.85 3.58 3.27  86.6 -0.476    18.57 19.35 02a57766o0811o   0x0000    39.530435
57774.572690 19.102305      NaN    20.0    21.0   o  0.0     1.00 210.89571 54.31527  7885.57  3256.37 3.67 3.42  87.4 -0.423    19.28 20.84 02a57774o0747o   0x0000    23.657035
57774.585373 19.510313      NaN    -5.0    19.0   o  0.0     1.12 210.89571 54.31527  7907.96  3295.76 3.62 3.31  87.5 -0.433    19.32 20.87 02a57774o0771o   0x0000    21.901035
57774.598083 19.351140      NaN   -50.0    22.0   o  0.0     1.08 210.89571 54.31527  7852.71  3222.01 3.58 3.29  88.6 -0.439    19.33 20.88 02a57774o0795o   0x0000    24.549039
57774.610853 19.287255      NaN    10.0    20.0   o  0.0     1.23 210.89571 54.31527  7832.28  3343.13 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o   0x0000    22.774006
57774.623493 19.569016      NaN    -4.0    18.0   o  0.0     1.25 210.89571 54.31527  7876.14  3284.06 3.55 3.26  86.6 -0.443    19.35 20.90 02a57774o0843o   0x0000    21.039376
57794.512274 18.120615      NaN    67.0    46.0   o  0.0     1.16 210.89571 54.31527  9390.04  1044.35 3.62 3.25  83.3 -0.482    18.37 19.00 02a57794o0591o   0x0000    47.272141
57794.523666 18.550302      NaN    -6.0    46.0   o  0.0     1.26 210.89571 54.31527   170.87   958.88 3.99 3.73 -89.4 -0.429    18.35 19.00 02a57794o0611o   0x0000    47.272141
57794.525313 18.417189      NaN    12.0    48.0   o  0.0     1.37 210.89571 54.31527  9400.46  1084.39 3.68 3.32  82.2 -0.491    18.34 19.00 02a57794o0614o   0x0000    49.220477
57794.536683 18.163834      NaN    14.0    61.0   o  0.0     1.05 210.89571 54.31527   193.04  1000.45 3.94 3.66  88.2 -0.443    18.20 18.84 02a57794o0634o   0x0000    61.964952
57794.538476 17.081147      NaN  -126.0   178.0   o  0.0     1.44 210.89571 54.31527  9341.49  1011.01 3.60 3.25  85.8 -0.546    16.86 16.79 02a57794o0637o 0x400802   178.332990
57794.542087 17.725445      NaN    70.0    75.0   o  0.0     1.06 210.89571 54.31527  2515.43   513.18 3.93 3.81 -69.7 -0.669    18.26 19.26 01a57794o0644o   0x0000    75.786907
57794.544733 17.675104      NaN    93.0    72.0   o  0.0     1.35 210.89571 54.31527  3704.69 10305.60 3.45 3.36  -3.0 -0.707    18.31 19.30 01a57794o0649o  0x80000    72.819333
57794.549409 18.261819      NaN   -21.0    60.0   o  0.0     0.96 210.89571 54.31527   131.28   916.97 3.95 3.63  89.7 -0.404    18.14 18.77 02a57794o0657o   0x0000    60.980778
57794.551239 17.736543      NaN     1.0    97.0   o  0.0     1.13 210.89571 54.31527  9329.22  1131.91 3.65 3.26  85.7 -0.479    17.67 18.01 02a57794o0660o   0x0000    97.609709
57794.554417 17.494268      NaN   143.0    74.0   o  0.0     1.06 210.89571 54.31527  2488.16   474.66 3.89 3.75 -67.1 -0.670    18.30 19.28 01a57794o0667o   0x0000    74.797429
57794.557073 18.063866      NaN   -51.0    72.0   o  0.0     1.31 210.89571 54.31527  3682.80 10265.87 3.32 3.25  10.6 -0.720    18.36 19.33 01a57794o0672o   0x0000    72.819333
57794.561701 17.112082      NaN   249.0    90.0   o  0.0     2.24 210.89571 54.31527   108.37  1035.12 3.90 3.63  89.7 -0.427    17.83 18.24 02a57794o0680o   0x0000    90.656800
57794.563362 17.963129      NaN   -84.0    79.0   o  0.0     1.05 210.89571 54.31527  9365.16  1073.91 3.63 3.21  86.2 -0.499    17.97 18.32 02a57794o0683o   0x0000    79.747447
57794.566749 17.584152      NaN   117.0    73.0   o  0.0     1.04 210.89571 54.31527  2554.87   549.53 3.80 3.64 -68.2 -0.652    18.33 19.30 01a57794o0690o  0x80000    73.808233
57794.569493 17.870951      NaN   -33.0    86.0   o  0.0     0.98 210.89571 54.31527  3741.65 10341.07 3.33 3.25   7.5 -0.697    18.38 19.36 01a57794o0695o   0x0000    86.687112
57794.573926 16.510781      NaN  -536.0   301.0   o  0.0     0.99 210.89571 54.31527   142.36   979.84 3.86 3.57  86.0 -0.448    16.48 16.20 02a57794o0703o 0x400802   301.197037
57794.579025 17.643932      NaN   102.0    72.0   o  0.0     1.08 210.89571 54.31527  2572.28   429.45 3.82 3.68 -68.8 -0.651    18.33 19.32 01a57794o0713o   0x0000    72.819333
57794.581760 17.682154      NaN    76.0    77.0   o  0.0     1.21 210.89571 54.31527  3764.74 10220.48 3.36 3.25   2.1 -0.682    18.38 19.38 01a57794o0718o   0x0000    77.766672
57794.591341 17.879400      NaN    22.0    78.0   o  0.0     0.88 210.89571 54.31527  2526.53   488.55 3.83 3.68 -65.6 -0.666    18.36 19.34 01a57794o0736o  0x80000    78.756938
57794.594018 17.736543      NaN    67.0    75.0   o  0.0     0.92 210.89571 54.31527  3731.90 10278.25 3.43 3.29  -2.9 -0.685    18.38 19.40 01a57794o0741o   0x0000    75.786907
57798.520921 18.944322      NaN   -48.0    32.0   o  0.0     0.94 210.89571 54.31527  6991.75   886.53 3.53 3.39 -77.4 -0.473    18.81 19.80 02a57798o0629o  0x80000    33.803185
57798.542136 18.847027      NaN     9.0    32.0   o  0.0     0.99 210.89571 54.31527  7015.67   928.24 3.56 3.41 -78.8 -0.457    18.83 19.81 02a57798o0668o   0x0000    33.803185
57798.555288 18.978793      NaN    -7.0    31.0   o  0.0     0.98 210.89571 54.31527  6959.97   853.50 3.58 3.45 -76.7 -0.466    18.84 19.86 02a57798o0692o   0x0000    32.858109
57798.561715 17.671596      NaN    76.0    78.0   o  0.0     0.96 210.89571 54.31527  3384.77  8187.24 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  0x80000    78.756938
57798.568326 18.910912      NaN     0.0    33.0   o  0.0     0.95 210.89571 54.31527  6938.33   974.99 3.57 3.45 -76.1 -0.461    18.86 19.91 02a57798o0716o  0x80000    34.751336
57798.574354 18.125925      NaN   -35.0    68.0   o  0.0     1.32 210.89571 54.31527  3371.92  8146.34 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  0x80000    68.866939
57798.581167 18.910912      NaN     6.0    31.0   o  0.0     0.92 210.89571 54.31527  6981.82   916.34 3.58 3.48 -82.0 -0.458    18.87 19.91 02a57798o0740o   0x0000    32.858109
57798.589598 18.005163      NaN   -84.0    76.0   o  0.0     1.15 210.89571 54.31527  3426.70  8219.72 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o  0x80000    76.776659
57798.604751 17.845990      NaN    24.0    80.0   o  0.0     0.87 210.89571 54.31527  3434.87  8099.47 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o  0x80000    80.738190
57798.618994 17.967720      NaN    29.0    69.0   o  0.0     1.21 210.89571 54.31527  3392.34  8156.00 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o  0x80000    69.854530
57801.672938 15.707697      NaN   659.0   411.0   o  0.0     1.57 210.89571 54.31527  6354.69  3035.43 3.60 3.57   5.3 -0.802    16.85 18.00 01a57801o0797o 0x400802   411.144324
57802.557770 19.169763      NaN   -13.0    26.0   o  0.0     0.97 210.89571 54.31527  7827.74  9750.99 3.27 2.96 -40.7 -0.449    19.13 20.45 02a57802o0613o   0x0000    28.189632
