 sigma_kern  peak_appmag  peak_flux  sigma_sim  pct_detec_7.65  pct_detec_14.32  pct_detec_16.31  pct_detec_18.35  pct_detec_18.95  pct_detec_26.65  pct_detec_36.67  pct_detec_47.32
        200        20.79      17.55         20             NaN              NaN              NaN              NaN              NaN              NaN        15.778689              NaN
        200        20.79      17.55         40             NaN              NaN              NaN              NaN              NaN              NaN        27.825160              NaN
        200        20.79      17.55         80             NaN              NaN              NaN              NaN              NaN              NaN        38.250790              NaN
        200        20.79      17.55        110             NaN              NaN              NaN              NaN              NaN              NaN        39.741036              NaN
        200        20.79      17.55        150             NaN              NaN              NaN              NaN              NaN              NaN        38.758901              NaN
        200        20.79      17.55        200             NaN              NaN              NaN              NaN              NaN              NaN        42.918919              NaN
        200        20.79      17.55        250             NaN              NaN              NaN              NaN              NaN              NaN        41.533546              NaN
        200        20.79      17.55        300             NaN              NaN              NaN              NaN              NaN              NaN        40.968718              NaN
        200        20.42      24.64         20             NaN              NaN              NaN              NaN              NaN              NaN        20.347648              NaN
        200        20.42      24.64         40             NaN              NaN              NaN              NaN              NaN              NaN        35.774947              NaN
        200        20.42      24.64         80             NaN              NaN              NaN              NaN              NaN              NaN        42.566845              NaN
        200        20.42      24.64        110             NaN              NaN              NaN              NaN              NaN              NaN        44.257113              NaN
        200        20.42      24.64        150             NaN              NaN              NaN              NaN              NaN              NaN        43.584721              NaN
        200        20.42      24.64        200             NaN              NaN              NaN              NaN              NaN              NaN        42.737722              NaN
        200        20.42      24.64        250             NaN              NaN              NaN              NaN              NaN              NaN        46.083418              NaN
        200        20.42      24.64        300             NaN              NaN              NaN              NaN              NaN              NaN        50.319149              NaN
        200        20.05      34.59         20             NaN              NaN              NaN              NaN              NaN              NaN        27.947154              NaN
        200        20.05      34.59         40             NaN              NaN              NaN              NaN              NaN              NaN        40.852391              NaN
        200        20.05      34.59         80             NaN              NaN              NaN              NaN              NaN              NaN        49.578947              NaN
        200        20.05      34.59        110             NaN              NaN              NaN              NaN              NaN              NaN        50.744786              NaN
        200        20.05      34.59        150             NaN              NaN              NaN              NaN              NaN              NaN        49.434738              NaN
        200        20.05      34.59        200             NaN              NaN              NaN              NaN              NaN              NaN        53.360910              NaN
        200        20.05      34.59        250             NaN              NaN              NaN              NaN              NaN              NaN        52.469136              NaN
        200        20.05      34.59        300             NaN              NaN              NaN              NaN              NaN              NaN        52.595495              NaN
        200        19.68      48.56         20             NaN              NaN              NaN              NaN              NaN              NaN        36.680328              NaN
        200        19.68      48.56         40             NaN              NaN              NaN              NaN              NaN              NaN        43.425076              NaN
        200        19.68      48.56         80             NaN              NaN              NaN              NaN              NaN              NaN        57.325467              NaN
        200        19.68      48.56        110             NaN              NaN              NaN              NaN              NaN              NaN        63.748713              NaN
        200        19.68      48.56        150             NaN              NaN              NaN              NaN              NaN              NaN        65.217391              NaN
        200        19.68      48.56        200             NaN              NaN              NaN              NaN              NaN              NaN        69.391825              NaN
        200        19.68      48.56        250             NaN              NaN              NaN              NaN              NaN              NaN        68.574200              NaN
        200        19.68      48.56        300             NaN              NaN              NaN              NaN              NaN              NaN        70.082816              NaN
        200        19.32      68.18         20             NaN              NaN              NaN              NaN              NaN              NaN        40.602285              NaN
        200        19.32      68.18         40             NaN              NaN              NaN              NaN              NaN              NaN        54.759468              NaN
        200        19.32      68.18         80             NaN              NaN              NaN              NaN              NaN              NaN        79.327399              NaN
        200        19.32      68.18        110             NaN              NaN              NaN              NaN              NaN              NaN        82.889344              NaN
        200        19.32      68.18        150             NaN              NaN              NaN              NaN              NaN              NaN        84.842520              NaN
        200        19.32      68.18        200             NaN              NaN              NaN              NaN              NaN              NaN        88.218391              NaN
        200        19.32      68.18        250             NaN              NaN              NaN              NaN              NaN              NaN        87.940235              NaN
        200        19.32      68.18        300             NaN              NaN              NaN              NaN              NaN              NaN        87.689203              NaN
        200        18.95      95.73         20             NaN              NaN              NaN              NaN              NaN              NaN        46.264074              NaN
        200        18.95      95.73         40             NaN              NaN              NaN              NaN              NaN              NaN        75.148515              NaN
        200        18.95      95.73         80             NaN              NaN              NaN              NaN              NaN              NaN        93.454179              NaN
        200        18.95      95.73        110             NaN              NaN              NaN              NaN              NaN              NaN        95.661157              NaN
        200        18.95      95.73        150             NaN              NaN              NaN              NaN              NaN              NaN        95.516163              NaN
        200        18.95      95.73        200             NaN              NaN              NaN              NaN              NaN              NaN        95.890411              NaN
        200        18.95      95.73        250             NaN              NaN              NaN              NaN              NaN              NaN        96.637848              NaN
        200        18.95      95.73        300             NaN              NaN              NaN              NaN              NaN              NaN        96.127110              NaN
        200        18.58     134.41         20             NaN              NaN              NaN              NaN              NaN              NaN        53.656025              NaN
        200        18.58     134.41         40             NaN              NaN              NaN              NaN              NaN              NaN        91.914023              NaN
        200        18.58     134.41         80             NaN              NaN              NaN              NaN              NaN              NaN        98.265896              NaN
        200        18.58     134.41        110             NaN              NaN              NaN              NaN              NaN              NaN        98.470948              NaN
        200        18.58     134.41        150             NaN              NaN              NaN              NaN              NaN              NaN        98.791541              NaN
        200        18.58     134.41        200             NaN              NaN              NaN              NaN              NaN              NaN        99.487705              NaN
        200        18.58     134.41        250             NaN              NaN              NaN              NaN              NaN              NaN        99.492901              NaN
        200        18.58     134.41        300             NaN              NaN              NaN              NaN              NaN              NaN        99.001996              NaN
        200        18.21     188.71         20             NaN              NaN              NaN              NaN              NaN              NaN        79.581673              NaN
        200        18.21     188.71         40             NaN              NaN              NaN              NaN              NaN              NaN        97.300104              NaN
        200        18.21     188.71         80             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        110             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        150             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        200             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        250             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        300             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95         20             NaN              NaN              NaN              NaN              NaN              NaN        90.974359              NaN
        200        17.84     264.95         40             NaN              NaN              NaN              NaN              NaN              NaN        99.896480              NaN
        200        17.84     264.95         80             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        110             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        150             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        200             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        250             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        300             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99         20             NaN              NaN              NaN              NaN              NaN              NaN        98.540146              NaN
        200        17.47     371.99         40             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99         80             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        110             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        150             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        200             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        250             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        300             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27         20             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27         40             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27         80             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        110             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        150             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        200             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        250             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        300             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27         20             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27         40             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27         80             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        110             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        150             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        200             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        250             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        300             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51         20             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51         40             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51         80             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        110             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        150             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        200             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        250             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        300             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44         20             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44         40             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44         80             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        110             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        150             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        200             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        250             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        300             NaN              NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        300        23.00       2.29         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN         3.879728
        300        23.00       2.29         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN         4.865424
        300        23.00       2.29         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN         4.431017
        300        23.00       2.29        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN         6.243603
        300        23.00       2.29        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN         7.114228
        300        23.00       2.29        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN         7.497360
        300        23.00       2.29        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN         9.518600
        300        23.00       2.29        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN         9.800000
        300        22.63       3.22         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN         3.783231
        300        22.63       3.22         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN         4.490690
        300        22.63       3.22         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN         7.007007
        300        22.63       3.22        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN         7.322176
        300        22.63       3.22        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        10.122699
        300        22.63       3.22        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        10.483871
        300        22.63       3.22        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        11.723447
        300        22.63       3.22        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        11.680912
        300        22.26       4.52         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN         3.830645
        300        22.26       4.52         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN         5.851620
        300        22.26       4.52         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN         9.590517
        300        22.26       4.52        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        11.996067
        300        22.26       4.52        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        10.714286
        300        22.26       4.52        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        14.132762
        300        22.26       4.52        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        13.013013
        300        22.26       4.52        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        17.716115
        300        21.89       6.34         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN         5.174129
        300        21.89       6.34         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN         8.485499
        300        21.89       6.34         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        13.347023
        300        21.89       6.34        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        14.344262
        300        21.89       6.34        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        16.252588
        300        21.89       6.34        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        18.050941
        300        21.89       6.34        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        16.519174
        300        21.89       6.34        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        16.495902
        300        21.53       8.90         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN         6.309148
        300        21.53       8.90         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN         9.730849
        300        21.53       8.90         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        15.598291
        300        21.53       8.90        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        18.550107
        300        21.53       8.90        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        18.794688
        300        21.53       8.90        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        22.639485
        300        21.53       8.90        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        22.564612
        300        21.53       8.90        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        22.320551
        300        21.16      12.50         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN         8.414873
        300        21.16      12.50         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        13.679745
        300        21.16      12.50         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        26.119403
        300        21.16      12.50        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        28.160329
        300        21.16      12.50        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        27.754678
        300        21.16      12.50        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        30.803080
        300        21.16      12.50        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        33.988212
        300        21.16      12.50        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        32.096289
        300        20.79      17.55         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN         9.168443
        300        20.79      17.55         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        21.780105
        300        20.79      17.55         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        33.297645
        300        20.79      17.55        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        34.742268
        300        20.79      17.55        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        39.852787
        300        20.79      17.55        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        36.405959
        300        20.79      17.55        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        38.760504
        300        20.79      17.55        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        39.053254
        300        20.42      24.64         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        14.101291
        300        20.42      24.64         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        30.179283
        300        20.42      24.64         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        41.753653
        300        20.42      24.64        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        41.791045
        300        20.42      24.64        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        43.933464
        300        20.42      24.64        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        44.720497
        300        20.42      24.64        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        44.667371
        300        20.42      24.64        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        46.421268
        300        20.05      34.59         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        24.921794
        300        20.05      34.59         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        37.083333
        300        20.05      34.59         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        46.501615
        300        20.05      34.59        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        47.536232
        300        20.05      34.59        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        47.700000
        300        20.05      34.59        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        51.833499
        300        20.05      34.59        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        49.522800
        300        20.05      34.59        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        48.144330
        300        19.68      48.56         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        31.124498
        300        19.68      48.56         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        43.413174
        300        19.68      48.56         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        51.720542
        300        19.68      48.56        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        58.003953
        300        19.68      48.56        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        59.650924
        300        19.68      48.56        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        56.535270
        300        19.68      48.56        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        60.386965
        300        19.68      48.56        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        59.432049
        300        19.32      68.18         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        39.808917
        300        19.32      68.18         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        47.578348
        300        19.32      68.18         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        68.017058
        300        19.32      68.18        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        70.653266
        300        19.32      68.18        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        74.372385
        300        19.32      68.18        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        73.471503
        300        19.32      68.18        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        71.729958
        300        19.32      68.18        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        74.386654
        300        18.95      95.73         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        46.766169
        300        18.95      95.73         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        64.646465
        300        18.95      95.73         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        82.569721
        300        18.95      95.73        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        85.626911
        300        18.95      95.73        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        89.637827
        300        18.95      95.73        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        89.321357
        300        18.95      95.73        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        90.615540
        300        18.95      95.73        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        90.661070
        300        18.58     134.41         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        52.029136
        300        18.58     134.41         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        78.742515
        300        18.58     134.41         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        92.833876
        300        18.58     134.41        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        95.071869
        300        18.58     134.41        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        95.850622
        300        18.58     134.41        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        95.422177
        300        18.58     134.41        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        96.707819
        300        18.58     134.41        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        96.498455
        300        18.21     188.71         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        63.791374
        300        18.21     188.71         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        91.735537
        300        18.21     188.71         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN        98.849372
        300        18.21     188.71        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN        99.025341
        300        18.21     188.71        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN        99.176955
        300        18.21     188.71        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN        98.918387
        300        18.21     188.71        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN        99.483471
        300        18.21     188.71        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN        99.154334
        300        17.84     264.95         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        83.316274
        300        17.84     264.95         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        98.053279
        300        17.84     264.95         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.84     264.95        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.84     264.95        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.84     264.95        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.84     264.95        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.84     264.95        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.47     371.99         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        92.202318
        300        17.47     371.99         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN        99.702676
        300        17.47     371.99         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.47     371.99        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.47     371.99        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.47     371.99        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.47     371.99        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.47     371.99        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.11     522.27         20             NaN              NaN              NaN              NaN              NaN              NaN              NaN        97.651663
        300        17.11     522.27         40             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.11     522.27         80             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.11     522.27        110             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.11     522.27        150             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.11     522.27        200             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.11     522.27        250             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.11     522.27        300             NaN              NaN              NaN              NaN              NaN              NaN              NaN       100.000000
