 sigma_kern  peak_appmag  peak_flux peak_mjd sigma_sim    max_fom max_fom_mjd
        130        22.26   4.528976  57805.5      20.0   4.457367     57785.5
        130        22.26   4.528976  59561.5      80.0  12.281288     59641.5
        130        22.26   4.528976  58003.5      40.0    0.69915     57963.5
        130        22.26   4.528976  59520.5      40.0  -6.260008     59480.5
        130        22.26   4.528976  59698.5     300.0  -8.815091     59994.5
        130        22.26   4.528976  59965.5     110.0   9.272055     59871.5
        130        22.26   4.528976  59599.5     110.0 -10.324532     59593.5
        130        22.26   4.528976  59239.5     300.0  10.298958     59316.5
        130        22.26   4.528976  57912.5     250.0  40.660579     57932.5
        130        22.26   4.528976  60088.5     200.0  11.680487     60087.5
        130        22.26   4.528976  59515.5      20.0  23.282502     59495.5
        130        22.26   4.528976  58748.5     250.0  29.779269     58604.5
        130        22.26   4.528976  58248.5     200.0  -9.566701     58211.5
        130        22.26   4.528976  59701.5      80.0  42.244743     59696.5
        130        22.26   4.528976  58633.5     250.0   8.500276     58883.5
        130        22.26   4.528976  60265.5      40.0   2.167372     60265.5
        130        22.26   4.528976  60254.5      40.0    1.61516     60276.5
        130        22.26   4.528976  59323.5      20.0 -26.005114     59303.5
        130        22.26   4.528976  60137.5     300.0  13.228329     60108.5
        130        22.26   4.528976  58104.5      20.0   14.94877     58084.5
        130        22.26   4.528976  59153.5     300.0  -9.274222     58853.5
        130        22.26   4.528976  59996.5     300.0    8.97485     59964.5
        130        22.26   4.528976  57411.5      80.0  13.064666     57491.5
        130        22.26   4.528976  57345.5      40.0   2.125642     57385.5
        130        22.26   4.528976  57636.5     200.0   4.238754     57645.5
        130        22.26   4.528976  57964.5     250.0  41.594211     57911.5
        130        22.26   4.528976  57634.5     150.0  17.436277     57784.5
        130        22.26   4.528976  57348.5     110.0   1.491574     57275.5
        130        22.26   4.528976  59124.5      40.0 -19.445839     59131.5
        130        22.26   4.528976  58536.5     200.0  16.116084     58578.5
        130        22.26   4.528976  59627.5      40.0  14.744518     59667.5
        130        22.26   4.528976  57820.5     300.0  14.695209     57798.5
        130        22.26   4.528976  57531.5      80.0  -7.479485     57570.5
        130        22.26   4.528976  57829.5      80.0  27.379364     57832.5
        130        22.26   4.528976  58771.5     110.0   9.346486     58881.5
        130        22.26   4.528976  59784.5     110.0  17.723788     59789.5
        130        22.26   4.528976  57299.5      80.0  -1.670881     57233.5
        130        22.26   4.528976  58918.5      20.0  21.792188     58936.5
        130        22.26   4.528976  58143.5     300.0  -18.93443     58164.5
        130        22.26   4.528976  59879.5     250.0   9.483306     59740.5
        130        22.26   4.528976  59563.5     200.0 -12.724161     59569.5
        130        22.26   4.528976  59445.5     110.0  20.158966     59378.5
        130        22.26   4.528976  57568.5     110.0   7.961191     57678.5
        130        22.26   4.528976  60141.5     200.0  11.444367     60135.5
        130        22.26   4.528976  57864.5     300.0   3.949647     57902.5
        130        22.26   4.528976  60056.5      20.0  -0.507708     60036.5
        130        22.26   4.528976  58702.5     110.0  -3.576472     58812.5
        130        22.26   4.528976  59675.5      20.0 -32.348804     59695.5
        130        22.26   4.528976  59840.5     150.0   13.56613     59796.5
        130        22.26   4.528976  59660.5      20.0  12.536296     59654.5
        130        22.26   4.528976  59397.5      20.0   36.37722     59377.5
        130        22.26   4.528976  57727.5      40.0  -7.885874     57687.5
        130        22.26   4.528976  58502.5     200.0  41.390375     58563.5
        130        22.26   4.528976  58146.5     200.0 -18.579463     58164.5
        130        22.26   4.528976  58579.5     150.0 -11.236575     58729.5
        130        22.26   4.528976  58229.5      40.0 -12.915249     58205.5
        130        22.26   4.528976  59234.5     200.0   5.491963     59303.5
        130        22.26   4.528976  58876.5     200.0   0.401829     58819.5
        130        22.26   4.528976  60196.5      20.0   -1.27755     60216.5
        130        22.26   4.528976  58627.5     200.0   9.226664     58648.5
        130        22.26   4.528976  59116.5     110.0  24.143603     59006.5
        130        22.26   4.528976  57568.5     200.0  12.277538     57768.5
        130        22.26   4.528976  59316.5     250.0  54.463646     59340.5
        130        22.26   4.528976  59280.5     300.0 -12.183803     59231.5
        130        22.26   4.528976  60059.5     200.0  13.858556     60103.5
        130        22.26   4.528976  57881.5     250.0  23.276818     57872.5
        130        22.26   4.528976  58371.5     250.0   9.611166     58335.5
        130        22.26   4.528976  57865.5     300.0   4.153604     57902.5
        130        22.26   4.528976  58435.5     200.0  24.744597     58260.5
        130        22.26   4.528976  59455.5      40.0  27.920214     59415.5
        130        22.26   4.528976  58625.5      80.0 -11.004896     58705.5
        130        22.26   4.528976  59629.5     250.0  37.962504     59642.5
        130        22.26   4.528976  59605.5      80.0  -23.57088     59583.5
        130        22.26   4.528976  57738.5     110.0  19.270057     57786.5
        130        22.26   4.528976  57918.5     300.0 -13.437648     57618.5
        130        22.26   4.528976  59412.5     150.0  34.667855     59436.5
        130        22.26   4.528976  57842.5     250.0  32.165065     57839.5
        130        22.26   4.528976  59390.5     300.0  37.188649     59408.5
        130        22.26   4.528976  59441.5     200.0 -16.338757     59399.5
        130        22.26   4.528976  59521.5     150.0   0.995096     59400.5
        130        22.26   4.528976  59827.5     200.0  15.059767     59768.5
        130        22.26   4.528976  58105.5      80.0  37.146734     58025.5
        130        22.26   4.528976  60069.5      20.0  16.787015     60089.5
        130        22.26   4.528976  59928.5      80.0  25.220531     59873.5
        130        22.26   4.528976  58848.5     300.0  31.176751     58593.5
        130        22.26   4.528976  60175.5     250.0  -4.817552     60294.5
        130        22.26   4.528976  57671.5     110.0  15.291777     57781.5
        130        22.26   4.528976  58396.5      40.0  27.223286     58356.5
        130        22.26   4.528976  59141.5     200.0     6.0416     58998.5
        130        22.26   4.528976  57956.5     250.0 -13.788384     58071.5
        130        22.26   4.528976  58752.5     300.0  24.606428     58452.5
        130        22.26   4.528976  60147.5      20.0   -0.60361     60167.5
        130        22.26   4.528976  58462.5     150.0  23.617074     58566.5
        130        22.26   4.528976  59943.5     110.0  13.265933     59833.5
        130        22.26   4.528976  57654.5      40.0   8.356188     57694.5
        130        22.26   4.528976  59042.5      80.0  34.178096     58991.5
        130        22.26   4.528976  59909.5      40.0  -3.247872     59949.5
        130        22.26   4.528976  59148.5      20.0  -6.084903     59168.5
        130        22.26   4.528976  57606.5     150.0  15.001269     57756.5
        130        22.26   4.528976  58987.5     150.0   6.419457     58837.5
        130        22.26   4.528976  57350.5      20.0   1.023412     57330.5
        130        22.26   4.528976  57259.5      40.0   1.782407     57299.5
        130        22.26   4.528976  57440.5     150.0  10.211728     57570.5
        130        22.26   4.528976  59149.5      80.0  22.346021     59229.5
        130        22.26   4.528976  60145.5      20.0  12.992618     60125.5
        130        22.26   4.528976  57840.5     250.0   42.41631     57874.5
        130        22.26   4.528976  57474.5      80.0   3.490732     57394.5
        130        22.26   4.528976  58385.5      80.0  31.591668     58465.5
        130        22.26   4.528976  60192.5     250.0  20.125109     60120.5
        130        22.26   4.528976  58278.5     200.0   39.45127     58259.5
        130        22.26   4.528976  59853.5     150.0  -1.881747     60003.5
        130        22.26   4.528976  59292.5      80.0  -5.369957     59325.5
        130        22.26   4.528976  58200.5     200.0   -2.47268     58000.5
        130        22.26   4.528976  58608.5      40.0    6.21394     58616.5
        130        22.26   4.528976  57634.5      20.0  -6.275449     57614.5
        130        22.26   4.528976  57476.5     110.0    1.05687     57509.5
        130        22.26   4.528976  59279.5     110.0  14.696502     59327.5
        130        22.26   4.528976  57560.5     250.0  15.336421     57772.5
        130        22.26   4.528976  59977.5     150.0   5.713249     60070.5
        130        22.26   4.528976  58778.5     110.0    1.33835     58888.5
        130        22.26   4.528976  57491.5     200.0  11.216895     57691.5
        130        22.26   4.528976  58617.5     150.0  22.230608     58612.5
        130        22.26   4.528976  59814.5      80.0  13.830785     59768.5
        130        22.26   4.528976  59480.5     300.0 -21.718087     59417.5
        130        22.26   4.528976  59062.5     110.0  31.744253     59012.5
        130        22.26   4.528976  58718.5     250.0     0.3622     58590.5
        130        22.26   4.528976  59703.5     150.0  40.299786     59676.5
        130        22.26   4.528976  59301.5     110.0  37.612294     59312.5
        130        22.26   4.528976  59239.5     110.0   38.59573     59307.5
        130        22.26   4.528976  58287.5     110.0   1.903163     58324.5
        130        22.26   4.528976  59682.5     250.0  47.708144     59685.5
        130        22.26   4.528976  58396.5     250.0   1.158263     58146.5
        130        22.26   4.528976  60115.5     200.0  15.469979     60100.5
        130        22.26   4.528976  59696.5      80.0   0.916296     59712.5
        130        22.26   4.528976  57381.5     200.0   5.627176     57387.5
        130        22.26   4.528976  59546.5      20.0  25.445767     59566.5
        130        22.26   4.528976  58957.5     110.0  48.199818     58958.5
        130        22.26   4.528976  60226.5     200.0   8.540108     60234.5
        130        22.26   4.528976  57711.5      80.0  16.730393     57791.5
        130        22.26   4.528976  58551.5     110.0   3.963824     58586.5
        130        22.26   4.528976  60206.5     300.0   7.784909     60163.5
        130        22.26   4.528976  58540.5     250.0  10.987977     58790.5
        130        22.26   4.528976  58835.5      80.0  13.538803     58755.5
        130        22.26   4.528976  58296.5     250.0   0.167401     58264.5
        130        22.26   4.528976  59986.5     110.0   5.377249     60080.5
        130        22.26   4.528976  58613.5      20.0  -2.648886     58593.5
        130        22.26   4.528976  57595.5     150.0  -7.899676     57578.5
        130        22.26   4.528976  58229.5      20.0  -1.770898     58209.5
        130        22.26   4.528976  57940.5      40.0  22.463293     57900.5
        130        22.26   4.528976  59745.5     150.0  20.862315     59773.5
        130        22.26   4.528976  58438.5      80.0   -2.81006     58464.5
        130        22.26   4.528976  57866.5     250.0 -12.379173     57616.5
        130        22.26   4.528976  57813.5     150.0  36.904555     57873.5
        130        22.26   4.528976  58686.5      40.0  25.825398     58672.5
        130        22.26   4.528976  58878.5     200.0  25.398469     58980.5
        130        22.26   4.528976  57275.5     200.0   0.722013     57233.5
        130        22.26   4.528976  57481.5     200.0   19.24157     57681.5
        130        22.26   4.528976  57454.5     150.0   6.308182     57409.5
        130        22.26   4.528976  59920.5      80.0   5.978101     59840.5
        130        22.26   4.528976  58197.5      20.0 -23.427455     58177.5
        130        22.26   4.528976  57278.5      20.0   2.525323     57298.5
        130        22.26   4.528976  59376.5     200.0  30.347231     59363.5
        130        22.26   4.528976  59205.5      40.0  21.329928     59245.5
        130        22.26   4.528976  60113.5     150.0   6.137282     60135.5
        130        22.26   4.528976  59173.5     200.0   1.335558     59028.5
        130        22.26   4.528976  57368.5      40.0   8.698794     57408.5
        130        22.26   4.528976  59537.5     110.0  15.191139     59635.5
        130        22.26   4.528976  59736.5      80.0  44.520527     59696.5
        130        22.26   4.528976  58955.5     300.0  41.065367     58974.5
        130        22.26   4.528976  57263.5     200.0  -2.611328     57233.5
        130        22.26   4.528976  60132.5     150.0  14.085188     60119.5
        130        22.26   4.528976  58927.5     200.0   7.442391     58967.5
        130        22.26   4.528976  57359.5     250.0   3.370369     57609.5
        130        22.26   4.528976  57296.5      40.0   1.021171     57276.5
        130        22.26   4.528976  57755.5     150.0  21.612655     57786.5
        130        22.26   4.528976  59799.5     250.0   0.018081     60049.5
        130        22.26   4.528976  57503.5     200.0   1.395526     57513.5
        130        22.26   4.528976  58801.5      80.0   2.566351     58754.5
        130        22.26   4.528976  57892.5      20.0 -11.160475     57912.5
        130        22.26   4.528976  59581.5      40.0   9.692371     59621.5
        130        22.26   4.528976  59712.5     110.0  37.384262     59684.5
        130        22.26   4.528976  59941.5      40.0   4.342924     59901.5
        130        22.26   4.528976  58057.5     250.0  -21.20175     58148.5
        130        22.26   4.528976  58503.5     250.0  35.222574     58470.5
        130        22.26   4.528976  58900.5     250.0  43.923008     58941.5
        130        22.26   4.528976  57783.5     300.0  28.997213     57842.5
        130        22.26   4.528976  59246.5     110.0  14.105712     59285.5
        130        22.26   4.528976  59997.5      20.0   1.276145     59977.5
        130        22.26   4.528976  59217.5     150.0 -13.629099     59269.5
        130        22.26   4.528976  57941.5     250.0 -19.063761     58113.5
        130        22.26   4.528976  57569.5      40.0  -8.921357     57529.5
        130        22.26   4.528976  59542.5      80.0  26.322797     59462.5
        130        22.26   4.528976  60041.5      20.0   1.864076     60022.5
        130        22.26   4.528976  57702.5     200.0  -8.928677     57585.5
        130        22.26   4.528976  60203.5     250.0  -4.457043     60294.5
        130        22.26   4.528976  59765.5     300.0  -7.612222     59809.5
        130        22.26   4.528976  57602.5      80.0  10.638627     57682.5
        130        22.26   4.528976  57328.5      20.0  -5.710943     57308.5
        130        22.26   4.528976  58185.5     110.0  23.257759     58184.5
        130        22.26   4.528976  59827.5     110.0  14.823068     59738.5
        130        22.26   4.528976  57339.5      80.0  -1.938716     57259.5
        130        22.26   4.528976  57310.5     300.0  -2.161133     57233.5
        130        22.26   4.528976  58367.5      80.0  -9.469843     58287.5
        130        22.26   4.528976  59131.5     250.0  22.288759     59227.5
        130        22.26   4.528976  60006.5     110.0  12.641913     59897.5
        130        22.26   4.528976  59008.5     300.0  48.157295     58983.5
        130        22.26   4.528976  59893.5      20.0    5.66965     59873.5
        130        22.26   4.528976  59738.5     150.0  46.164657     59700.5
        130        22.26   4.528976  57548.5      40.0   9.474232     57588.5
        130        22.26   4.528976  59807.5     300.0  -9.673719     59831.5
        130        22.26   4.528976  57953.5      20.0  12.300648     57933.5
        130        22.26   4.528976  59361.5      20.0  36.601818     59363.5
        130        22.26   4.528976  59277.5     300.0   3.078611     59382.5
        130        22.26   4.528976  60103.5     250.0  13.832879     60128.5
        130        22.26   4.528976  59341.5      80.0  51.142899     59345.5
        130        22.26   4.528976  59797.5      40.0 -14.893174     59837.5
        130        22.26   4.528976  58175.5      40.0  25.316729     58214.5
        130        22.26   4.528976  59890.5     250.0  10.892646     59826.5
        130        22.26   4.528976  58884.5      80.0  16.304013     58917.5
        130        22.26   4.528976  58069.5      20.0 -10.413958     58089.5
        130        22.26   4.528976  58993.5     200.0  39.601384     58997.5
        130        22.26   4.528976  57528.5     250.0  -4.321537     57278.5
        130        22.26   4.528976  60109.5     200.0  -4.073168     60294.5
        130        22.26   4.528976  59903.5     110.0  24.676833     59793.5
        130        22.26   4.528976  58506.5     250.0  35.251805     58470.5
        130        22.26   4.528976  59710.5     250.0  29.215945     59688.5
        130        22.26   4.528976  59583.5      80.0  15.679101     59663.5
        130        22.26   4.528976  59892.5     250.0   9.032494     59798.5
        130        22.26   4.528976  58338.5     250.0  30.203208     58326.5
        130        22.26   4.528976  60147.5     250.0  12.028377     60140.5
        130        22.26   4.528976  57425.5     110.0   3.522709     57535.5
        130        22.26   4.528976  59580.5     110.0  36.183174     59634.5
        130        22.26   4.528976  58851.5     150.0  -3.878286     58865.5
        130        22.26   4.528976  60120.5      20.0  -1.728315     60140.5
        130        22.26   4.528976  58052.5     250.0   6.882329     58302.5
        130        22.26   4.528976  59236.5     150.0 -10.549511     59284.5
        130        22.26   4.528976  58336.5     150.0  24.280236     58340.5
        130        22.26   4.528976  57696.5     250.0  -8.905546     57490.5
        130        22.26   4.528976  58418.5     110.0  18.138391     58528.5
        130        22.26   4.528976  60207.5     250.0  15.358978     60071.5
        130        22.26   4.528976  57997.5     110.0   6.789314     57887.5
        130        22.26   4.528976  60193.5      40.0   3.487554     60204.5
        130        22.26   4.528976  59973.5     150.0   14.15629     59823.5
        130        22.26   4.528976  59185.5      80.0  15.642016     59105.5
        130        22.26   4.528976  58204.5     150.0  19.712941     58283.5
        130        22.26   4.528976  59828.5     150.0  33.415601     59693.5
        130        22.26   4.528976  58922.5     150.0  44.673706     58971.5
        130        22.26   4.528976  59669.5     250.0  24.775627     59721.5
        130        22.26   4.528976  58457.5     200.0   -5.11242     58257.5
        130        22.26   4.528976  59960.5     300.0 -10.440636     60260.5
        130        22.26   4.528976  57951.5     200.0  36.772374     57944.5
        130        22.26   4.528976  59492.5     150.0 -13.073675     59433.5
        130        22.26   4.528976  57599.5     200.0    9.99608     57602.5
        130        22.26   4.528976  58013.5      20.0   2.583141     58033.5
        130        22.26   4.528976  57546.5      40.0   3.850285     57586.5
        130        22.26   4.528976  59798.5     250.0  -8.041539     60048.5
        130        22.26   4.528976  58509.5     150.0   6.991397     58554.5
        130        22.26   4.528976  58224.5      20.0  30.053428     58244.5
        130        22.26   4.528976  59629.5     150.0  45.496646     59647.5
        130        22.26   4.528976  60095.5      20.0  15.352006     60075.5
        130        22.26   4.528976  57727.5     110.0  13.881999     57837.5
        130        22.26   4.528976  60141.5     250.0  11.556282     60135.5
        130        22.26   4.528976  59218.5      40.0  13.307162     59178.5
        130        22.26   4.528976  58934.5     300.0   8.851655     58937.5
        130        22.26   4.528976  57690.5     250.0   -1.35098     57544.5
        130        22.26   4.528976  58581.5     200.0  49.408307     58580.5
        130        22.26   4.528976  58088.5      80.0  21.079577     58168.5
        130        22.26   4.528976  58884.5     250.0   1.632184     58832.5
        130        22.26   4.528976  59141.5     200.0  24.208377     59306.5
        130        22.26   4.528976  58992.5      40.0  14.979718     58999.5
        130        22.26   4.528976  59572.5      20.0  -8.487337     59552.5
        130        22.26   4.528976  57914.5     300.0   34.59661     57857.5
        130        22.26   4.528976  59104.5     110.0  31.001552     59081.5
        130        22.26   4.528976  59978.5      40.0   2.238709     60018.5
        130        22.26   4.528976  57282.5     250.0    11.8527     57532.5
        130        22.26   4.528976  59105.5     300.0  32.907067     59081.5
        130        22.26   4.528976  58272.5     250.0  -3.530968     58255.5
        130        22.26   4.528976  57899.5     200.0 -12.663906     58048.5
        130        22.26   4.528976  58616.5      20.0   4.042079     58636.5
        130        22.26   4.528976  59620.5      40.0  14.214092     59660.5
        130        22.26   4.528976  59229.5      40.0  31.387093     59268.5
