 sigma_kern  peak_appmag  peak_flux peak_mjd sigma_sim    max_fom max_fom_mjd
        300         23.0   2.290868  58078.5     200.0  11.961377     58278.5
        300         23.0   2.290868  59416.5      20.0 -18.816439     59436.5
        300         23.0   2.290868  60165.5     150.0 -19.165879     60294.5
        300         23.0   2.290868  59908.5     200.0  -5.185692     60108.5
        300         23.0   2.290868  57607.5     110.0  15.226565     57716.5
        300         23.0   2.290868  58042.5     150.0   9.972085     58192.5
        300         23.0   2.290868  57939.5     250.0    8.56258     57756.5
        300         23.0   2.290868  58769.5      80.0  -21.57893     58719.5
        300         23.0   2.290868  57956.5     300.0  76.563864     58002.5
        300         23.0   2.290868  60046.5      40.0  35.628881     60006.5
        300         23.0   2.290868  58868.5      20.0 -12.446745     58888.5
        300         23.0   2.290868  57395.5      20.0   3.224069     57375.5
        300         23.0   2.290868  59314.5     250.0  67.231926     59371.5
        300         23.0   2.290868  59147.5     150.0   -26.9279     59297.5
        300         23.0   2.290868  59874.5     150.0  49.806168     59724.5
        300         23.0   2.290868  59060.5     300.0 -25.646988     58760.5
        300         23.0   2.290868  58707.5     110.0  50.726993     58597.5
        300         23.0   2.290868  58666.5      20.0  -3.022592     58686.5
        300         23.0   2.290868  59044.5     250.0  50.564785     59294.5
        300         23.0   2.290868  60082.5     300.0   3.790574     60294.5
        300         23.0   2.290868  60205.5      80.0  -0.249831     60285.5
        300         23.0   2.290868  57257.5     200.0 -13.655792     57233.5
        300         23.0   2.290868  57423.5     110.0  35.427036     57533.5
        300         23.0   2.290868  57884.5      40.0  21.730029     57844.5
        300         23.0   2.290868  58372.5     150.0  -53.78488     58522.5
        300         23.0   2.290868  59106.5     250.0 -21.471078     59356.5
        300         23.0   2.290868  59782.5     200.0  11.593588     59723.5
        300         23.0   2.290868  57867.5     150.0 -25.280835     57717.5
        300         23.0   2.290868  58786.5      20.0 -33.613549     58766.5
        300         23.0   2.290868  59848.5      40.0   6.879035     59812.5
        300         23.0   2.290868  57655.5     300.0    7.37852     57662.5
        300         23.0   2.290868  57905.5      20.0  38.762813     57925.5
        300         23.0   2.290868  57403.5      40.0  11.052156     57443.5
        300         23.0   2.290868  59543.5      80.0  56.162497     59472.5
        300         23.0   2.290868  58980.5     300.0  51.021018     59280.5
        300         23.0   2.290868  58573.5     300.0  57.731192     58576.5
        300         23.0   2.290868  59149.5     150.0   46.08768     59299.5
        300         23.0   2.290868  58865.5     250.0 -18.112241     58814.5
        300         23.0   2.290868  59453.5      20.0 -14.566316     59433.5
        300         23.0   2.290868  59355.5      80.0  -1.136556     59275.5
        300         23.0   2.290868  58637.5      40.0  39.227014     58677.5
        300         23.0   2.290868  58834.5     200.0 -24.101158     58634.5
        300         23.0   2.290868  58733.5     300.0  55.709245     58433.5
        300         23.0   2.290868  58099.5      20.0  65.842051     58079.5
        300         23.0   2.290868  58734.5      80.0  38.791526     58654.5
        300         23.0   2.290868  57530.5      40.0   6.738869     57570.5
        300         23.0   2.290868  59489.5      40.0 -54.725665     59529.5
        300         23.0   2.290868  59188.5      80.0  34.688583     59109.5
        300         23.0   2.290868  58005.5     200.0   3.491111     57805.5
        300         23.0   2.290868  58656.5      20.0  45.426037     58636.5
        300         23.0   2.290868  60234.5     300.0   7.267031     59950.5
        300         23.0   2.290868  59795.5      80.0   9.723437     59723.5
        300         23.0   2.290868  57837.5     300.0  11.423587     58137.5
        300         23.0   2.290868  58837.5      40.0  37.687535     58854.5
        300         23.0   2.290868  59090.5     300.0 -12.162896     58790.5
        300         23.0   2.290868  58138.5     150.0  13.386016     58288.5
        300         23.0   2.290868  59191.5     110.0 -23.197303     59301.5
        300         23.0   2.290868  57318.5     300.0   3.334542     57323.5
        300         23.0   2.290868  58282.5     300.0   2.952187     57982.5
        300         23.0   2.290868  60087.5     300.0  49.468954     59787.5
        300         23.0   2.290868  58925.5     110.0   6.257322     58910.5
        300         23.0   2.290868  58677.5      20.0  14.834204     58657.5
        300         23.0   2.290868  58272.5     150.0  51.828043     58422.5
        300         23.0   2.290868  58461.5     200.0  36.734966     58661.5
        300         23.0   2.290868  58100.5      40.0  66.642576     58060.5
        300         23.0   2.290868  59632.5     200.0  49.681761     59641.5
        300         23.0   2.290868  59963.5     300.0  17.859478     59663.5
        300         23.0   2.290868  58983.5      80.0  48.410661     58903.5
        300         23.0   2.290868  58641.5     110.0  -19.93618     58751.5
        300         23.0   2.290868  58577.5     250.0   6.607332     58686.5
        300         23.0   2.290868  59529.5     300.0   1.547855     59829.5
        300         23.0   2.290868  57309.5      80.0 -14.855126     57233.5
        300         23.0   2.290868  59298.5      40.0  50.494669     59338.5
        300         23.0   2.290868  57279.5     200.0  29.137228     57479.5
        300         23.0   2.290868  59403.5     150.0  64.897542     59403.5
        300         23.0   2.290868  57433.5     300.0   4.528482     57341.5
        300         23.0   2.290868  58112.5      20.0  31.235172     58132.5
        300         23.0   2.290868  59016.5     300.0  11.972934     58716.5
        300         23.0   2.290868  57268.5     300.0   5.991625     57568.5
        300         23.0   2.290868  59354.5     200.0  66.795455     59386.5
        300         23.0   2.290868  59436.5     150.0  -4.324133     59586.5
        300         23.0   2.290868  58044.5     110.0   5.828954     58154.5
        300         23.0   2.290868  57293.5      40.0 -16.260695     57253.5
        300         23.0   2.290868  57241.5     300.0  -3.235576     57233.5
        300         23.0   2.290868  58284.5     250.0  -7.078623     58034.5
        300         23.0   2.290868  57296.5     200.0   -1.11162     57474.5
        300         23.0   2.290868  58447.5     300.0  37.197003     58318.5
        300         23.0   2.290868  59429.5     110.0  -4.930359     59319.5
        300         23.0   2.290868  58343.5      80.0  68.543677     58263.5
        300         23.0   2.290868  57529.5      20.0 -24.848077     57509.5
        300         23.0   2.290868  59031.5      20.0 -26.962644     59011.5
        300         23.0   2.290868  59264.5      80.0   -29.2277     59184.5
        300         23.0   2.290868  59110.5      20.0  36.045011     59130.5
        300         23.0   2.290868  57998.5     200.0 -17.756773     58198.5
        300         23.0   2.290868  59282.5      80.0 -17.948919     59362.5
        300         23.0   2.290868  59199.5      20.0 -49.284098     59179.5
        300         23.0   2.290868  57715.5      80.0  57.798884     57795.5
        300         23.0   2.290868  59116.5     150.0 -24.537925     58966.5
        300         23.0   2.290868  58046.5     200.0  47.564286     58246.5
        300         23.0   2.290868  58919.5     110.0 -14.087251     58856.5
        300         23.0   2.290868  57586.5     150.0  53.160385     57736.5
        300         23.0   2.290868  59819.5      40.0   6.728737     59859.5
        300         23.0   2.290868  57330.5     250.0  -7.092516     57233.5
        300         23.0   2.290868  58548.5     250.0   4.674658     58693.5
        300         23.0   2.290868  58668.5     110.0  43.352071     58759.5
        300         23.0   2.290868  59198.5     110.0 -28.957023     59088.5
        300         23.0   2.290868  59352.5      40.0   -5.68771     59312.5
        300         23.0   2.290868  59447.5      20.0   25.51211     59427.5
        300         23.0   2.290868  58845.5      20.0 -22.925609     58825.5
        300         23.0   2.290868  57397.5     110.0   0.087031     57474.5
        300         23.0   2.290868  58858.5     250.0 -29.076075     59108.5
        300         23.0   2.290868  58383.5      20.0  -63.09627     58403.5
        300         23.0   2.290868  57614.5      20.0  12.963402     57634.5
        300         23.0   2.290868  59823.5      40.0   7.816938     59803.5
        300         23.0   2.290868  58021.5      80.0  70.110671     58032.5
        300         23.0   2.290868  57591.5     150.0   0.104716     57683.5
        300         23.0   2.290868  59592.5     300.0   60.19179     59514.5
        300         23.0   2.290868  60090.5     150.0   8.471014     59961.5
        300         23.0   2.290868  58165.5     110.0  -4.662606     58055.5
        300         23.0   2.290868  57356.5      40.0  -1.123509     57396.5
        300         23.0   2.290868  57909.5      20.0 -80.447273     57889.5
        300         23.0   2.290868  60134.5      80.0  16.517453     60054.5
        300         23.0   2.290868  57589.5     250.0 -21.717837     57339.5
        300         23.0   2.290868  58950.5     300.0 -11.020837     58867.5
        300         23.0   2.290868  57862.5     150.0  49.315548     58012.5
        300         23.0   2.290868  60024.5     250.0   7.950116     59871.5
        300         23.0   2.290868  58773.5     300.0 -32.905478     59073.5
        300         23.0   2.290868  58925.5     200.0  59.149502     59125.5
        300         23.0   2.290868  58748.5      20.0   2.626824     58728.5
        300         23.0   2.290868  58707.5     110.0 -20.776299     58597.5
        300         23.0   2.290868  58442.5     110.0  14.626678     58332.5
        300         23.0   2.290868  58614.5      20.0   22.14455     58594.5
        300         23.0   2.290868  57885.5      20.0  -0.914346     57865.5
        300         23.0   2.290868  58772.5      40.0 -31.112492     58732.5
        300         23.0   2.290868  58420.5     250.0  -2.732526     58666.5
        300         23.0   2.290868  58915.5      40.0  11.276966     58955.5
        300         23.0   2.290868  59238.5     150.0   8.967092     59088.5
        300         23.0   2.290868  58095.5      80.0   7.619709     58175.5
        300         23.0   2.290868  57513.5      20.0 -14.654858     57493.5
        300         23.0   2.290868  58150.5     110.0  35.450774     58251.5
        300         23.0   2.290868  58592.5      20.0  33.648216     58612.5
