 sigma_kern  peak_appmag  peak_flux  sigma_sim  pct_detec_6.06  pct_detec_9.68  pct_detec_12.27  pct_detec_16.27  pct_detec_21.76  pct_detec_28.31  pct_detec_36.81  pct_detec_47.14
        200        21.89       6.34         20             NaN             NaN              NaN              NaN              NaN              NaN        14.705882              NaN
        200        21.89       6.34         40             NaN             NaN              NaN              NaN              NaN              NaN        24.386503              NaN
        200        21.89       6.34         80             NaN             NaN              NaN              NaN              NaN              NaN        31.383792              NaN
        200        21.89       6.34        110             NaN             NaN              NaN              NaN              NaN              NaN        35.392194              NaN
        200        21.89       6.34        150             NaN             NaN              NaN              NaN              NaN              NaN        34.759358              NaN
        200        21.89       6.34        200             NaN             NaN              NaN              NaN              NaN              NaN        35.013571              NaN
        200        21.89       6.34        250             NaN             NaN              NaN              NaN              NaN              NaN        35.039223              NaN
        200        21.89       6.34        300             NaN             NaN              NaN              NaN              NaN              NaN        37.126437              NaN
        200        21.53       8.90         20             NaN             NaN              NaN              NaN              NaN              NaN        21.678322              NaN
        200        21.53       8.90         40             NaN             NaN              NaN              NaN              NaN              NaN        28.965517              NaN
        200        21.53       8.90         80             NaN             NaN              NaN              NaN              NaN              NaN        42.467827              NaN
        200        21.53       8.90        110             NaN             NaN              NaN              NaN              NaN              NaN        46.377373              NaN
        200        21.53       8.90        150             NaN             NaN              NaN              NaN              NaN              NaN        48.188126              NaN
        200        21.53       8.90        200             NaN             NaN              NaN              NaN              NaN              NaN        49.192308              NaN
        200        21.53       8.90        250             NaN             NaN              NaN              NaN              NaN              NaN        51.071026              NaN
        200        21.53       8.90        300             NaN             NaN              NaN              NaN              NaN              NaN        50.745128              NaN
        200        21.16      12.50         20             NaN             NaN              NaN              NaN              NaN              NaN        24.848024              NaN
        200        21.16      12.50         40             NaN             NaN              NaN              NaN              NaN              NaN        40.321375              NaN
        200        21.16      12.50         80             NaN             NaN              NaN              NaN              NaN              NaN        59.619687              NaN
        200        21.16      12.50        110             NaN             NaN              NaN              NaN              NaN              NaN        66.259542              NaN
        200        21.16      12.50        150             NaN             NaN              NaN              NaN              NaN              NaN        68.935497              NaN
        200        21.16      12.50        200             NaN             NaN              NaN              NaN              NaN              NaN        72.183642              NaN
        200        21.16      12.50        250             NaN             NaN              NaN              NaN              NaN              NaN        70.793407              NaN
        200        21.16      12.50        300             NaN             NaN              NaN              NaN              NaN              NaN        74.415036              NaN
        200        20.79      17.55         20             NaN             NaN              NaN              NaN              NaN              NaN        30.320587              NaN
        200        20.79      17.55         40             NaN             NaN              NaN              NaN              NaN              NaN        54.821151              NaN
        200        20.79      17.55         80             NaN             NaN              NaN              NaN              NaN              NaN        82.339450              NaN
        200        20.79      17.55        110             NaN             NaN              NaN              NaN              NaN              NaN        86.179477              NaN
        200        20.79      17.55        150             NaN             NaN              NaN              NaN              NaN              NaN        88.561591              NaN
        200        20.79      17.55        200             NaN             NaN              NaN              NaN              NaN              NaN        89.644513              NaN
        200        20.79      17.55        250             NaN             NaN              NaN              NaN              NaN              NaN        91.148048              NaN
        200        20.79      17.55        300             NaN             NaN              NaN              NaN              NaN              NaN        89.501511              NaN
        200        20.42      24.64         20             NaN             NaN              NaN              NaN              NaN              NaN        41.579961              NaN
        200        20.42      24.64         40             NaN             NaN              NaN              NaN              NaN              NaN        77.847171              NaN
        200        20.42      24.64         80             NaN             NaN              NaN              NaN              NaN              NaN        93.596626              NaN
        200        20.42      24.64        110             NaN             NaN              NaN              NaN              NaN              NaN        96.593579              NaN
        200        20.42      24.64        150             NaN             NaN              NaN              NaN              NaN              NaN        96.779141              NaN
        200        20.42      24.64        200             NaN             NaN              NaN              NaN              NaN              NaN        97.566540              NaN
        200        20.42      24.64        250             NaN             NaN              NaN              NaN              NaN              NaN        98.216409              NaN
        200        20.42      24.64        300             NaN             NaN              NaN              NaN              NaN              NaN        98.250951              NaN
        200        20.05      34.59         20             NaN             NaN              NaN              NaN              NaN              NaN        59.550562              NaN
        200        20.05      34.59         40             NaN             NaN              NaN              NaN              NaN              NaN        91.631799              NaN
        200        20.05      34.59         80             NaN             NaN              NaN              NaN              NaN              NaN        98.943396              NaN
        200        20.05      34.59        110             NaN             NaN              NaN              NaN              NaN              NaN        99.466870              NaN
        200        20.05      34.59        150             NaN             NaN              NaN              NaN              NaN              NaN        99.724409              NaN
        200        20.05      34.59        200             NaN             NaN              NaN              NaN              NaN              NaN        99.548533              NaN
        200        20.05      34.59        250             NaN             NaN              NaN              NaN              NaN              NaN        99.780702              NaN
        200        20.05      34.59        300             NaN             NaN              NaN              NaN              NaN              NaN        99.732211              NaN
        200        19.68      48.56         20             NaN             NaN              NaN              NaN              NaN              NaN        80.339244              NaN
        200        19.68      48.56         40             NaN             NaN              NaN              NaN              NaN              NaN        98.301158              NaN
        200        19.68      48.56         80             NaN             NaN              NaN              NaN              NaN              NaN        99.843994              NaN
        200        19.68      48.56        110             NaN             NaN              NaN              NaN              NaN              NaN        99.962673              NaN
        200        19.68      48.56        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        19.68      48.56        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        19.68      48.56        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        19.68      48.56        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        19.32      68.18         20             NaN             NaN              NaN              NaN              NaN              NaN        92.345585              NaN
        200        19.32      68.18         40             NaN             NaN              NaN              NaN              NaN              NaN        99.699812              NaN
        200        19.32      68.18         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        19.32      68.18        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        19.32      68.18        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        19.32      68.18        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        19.32      68.18        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        19.32      68.18        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.95      95.73         20             NaN             NaN              NaN              NaN              NaN              NaN        97.630875              NaN
        200        18.95      95.73         40             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.95      95.73         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.95      95.73        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.95      95.73        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.95      95.73        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.95      95.73        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.95      95.73        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.58     134.41         20             NaN             NaN              NaN              NaN              NaN              NaN        99.396909              NaN
        200        18.58     134.41         40             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.58     134.41         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.58     134.41        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.58     134.41        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.58     134.41        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.58     134.41        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.58     134.41        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71         20             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71         40             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        18.21     188.71        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95         20             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95         40             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.84     264.95        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99         20             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99         40             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.47     371.99        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27         20             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27         40             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        17.11     522.27        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27         20             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27         40             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.74     733.27        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51         20             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51         40             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.37    1029.51        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44         20             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44         40             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44         80             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        110             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        150             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        200             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        250             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        200        16.00    1445.44        300             NaN             NaN              NaN              NaN              NaN              NaN       100.000000              NaN
        300        23.00       2.29         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN         9.406322
        300        23.00       2.29         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        12.204424
        300        23.00       2.29         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        16.578947
        300        23.00       2.29        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        18.609169
        300        23.00       2.29        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        19.727376
        300        23.00       2.29        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        19.571984
        300        23.00       2.29        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        22.764228
        300        23.00       2.29        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        20.927514
        300        22.63       3.22         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        10.408635
        300        22.63       3.22         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        15.233320
        300        22.63       3.22         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        18.979513
        300        22.63       3.22        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        22.052239
        300        22.63       3.22        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        22.585610
        300        22.63       3.22        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        24.084778
        300        22.63       3.22        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        24.723388
        300        22.63       3.22        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        26.627907
        300        22.26       4.52         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        12.164236
        300        22.26       4.52         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        19.311436
        300        22.26       4.52         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        26.323695
        300        22.26       4.52        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        26.132404
        300        22.26       4.52        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        27.464259
        300        22.26       4.52        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        28.610143
        300        22.26       4.52        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        29.055060
        300        22.26       4.52        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        26.841306
        300        21.89       6.34         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        15.544244
        300        21.89       6.34         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        20.861937
        300        21.89       6.34         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        28.321279
        300        21.89       6.34        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        31.673531
        300        21.89       6.34        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        32.982324
        300        21.89       6.34        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        32.253086
        300        21.89       6.34        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        34.232845
        300        21.89       6.34        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        34.450301
        300        21.53       8.90         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        17.798861
        300        21.53       8.90         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        25.086042
        300        21.53       8.90         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        33.409611
        300        21.53       8.90        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        37.399618
        300        21.53       8.90        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        40.881459
        300        21.53       8.90        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        40.256798
        300        21.53       8.90        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        41.059855
        300        21.53       8.90        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        43.881052
        300        21.16      12.50         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        22.065175
        300        21.16      12.50         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        32.379518
        300        21.16      12.50         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        44.341801
        300        21.16      12.50        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        49.184061
        300        21.16      12.50        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        52.857691
        300        21.16      12.50        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        55.925639
        300        21.16      12.50        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        55.436035
        300        21.16      12.50        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        57.289294
        300        20.79      17.55         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        26.472782
        300        20.79      17.55         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        41.445428
        300        20.79      17.55         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        65.672813
        300        20.79      17.55        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        74.141791
        300        20.79      17.55        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        76.043219
        300        20.79      17.55        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        77.902044
        300        20.79      17.55        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        79.677673
        300        20.79      17.55        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        80.712871
        300        20.42      24.64         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        33.565621
        300        20.42      24.64         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        61.199844
        300        20.42      24.64         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        85.764294
        300        20.42      24.64        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        89.047262
        300        20.42      24.64        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        89.315589
        300        20.42      24.64        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        91.547665
        300        20.42      24.64        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        91.779279
        300        20.42      24.64        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        91.535581
        300        20.05      34.59         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        45.278892
        300        20.05      34.59         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        82.830981
        300        20.05      34.59         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        95.696877
        300        20.05      34.59        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        97.368421
        300        20.05      34.59        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        98.057883
        300        20.05      34.59        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        98.812822
        300        20.05      34.59        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        98.480717
        300        20.05      34.59        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        98.724681
        300        19.68      48.56         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        64.548872
        300        19.68      48.56         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        93.825713
        300        19.68      48.56         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.240699
        300        19.68      48.56        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.466463
        300        19.68      48.56        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.364010
        300        19.68      48.56        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.773071
        300        19.68      48.56        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.770203
        300        19.68      48.56        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.763033
        300        19.32      68.18         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        84.261036
        300        19.32      68.18         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        98.081351
        300        19.32      68.18         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.846685
        300        19.32      68.18        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.960784
        300        19.32      68.18        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        19.32      68.18        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        19.32      68.18        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.961583
        300        19.32      68.18        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.95      95.73         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        93.381514
        300        18.95      95.73         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.381284
        300        18.95      95.73         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.95      95.73        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.95      95.73        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.95      95.73        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.95      95.73        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.95      95.73        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.58     134.41         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        98.118495
        300        18.58     134.41         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.58     134.41         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.58     134.41        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.58     134.41        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.58     134.41        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.58     134.41        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.58     134.41        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.21     188.71         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN        99.426167
        300        18.21     188.71         40             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.21     188.71         80             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.21     188.71        110             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.21     188.71        150             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.21     188.71        200             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.21     188.71        250             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        18.21     188.71        300             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
        300        17.84     264.95         20             NaN             NaN              NaN              NaN              NaN              NaN              NaN       100.000000
