 sigma_kern  peak_appmag  peak_flux peak_mjd sigma_sim    max_fom max_fom_mjd
         80        22.63   3.221069  58859.5      20.0  13.081286     58879.5
         80        22.63   3.221069  57833.5      80.0  10.534587     57796.5
         80        22.63   3.221069  60202.5      80.0   3.908171     60168.5
         80        22.63   3.221069  58787.5      20.0   4.716707     58767.5
         80        22.63   3.221069  59236.5      80.0  23.080342     59309.5
         80        22.63   3.221069  58593.5      40.0  20.688275     58572.5
         80        22.63   3.221069  58261.5     110.0  30.991589     58246.5
         80        22.63   3.221069  59680.5      40.0  29.197191     59659.5
         80        22.63   3.221069  59266.5     250.0  16.985329     59016.5
         80        22.63   3.221069  58577.5     200.0  41.864504     58590.5
         80        22.63   3.221069  57882.5       5.0 -22.314236     57887.5
         80        22.63   3.221069  59626.5     250.0  25.237079     59659.5
         80        22.63   3.221069  59398.5     150.0  29.597579     59340.5
         80        22.63   3.221069  58635.5     110.0  24.122302     58594.5
         80        22.63   3.221069  58693.5     150.0  -1.875636     58733.5
         80        22.63   3.221069  60161.5     110.0  17.151927     60051.5
         80        22.63   3.221069  60286.5      20.0   0.472687     60266.5
         80        22.63   3.221069  59927.5     110.0   2.047165     60037.5
         80        22.63   3.221069  58916.5     250.0  27.666449     58923.5
         80        22.63   3.221069  58825.5     200.0  -3.945679     58834.5
         80        22.63   3.221069  57587.5     200.0   9.768662     57587.5
         80        22.63   3.221069  57334.5     110.0   6.187604     57444.5
         80        22.63   3.221069  59354.5     110.0  24.150848     59369.5
         80        22.63   3.221069  57869.5      40.0 -40.977349     57829.5
         80        22.63   3.221069  59813.5     250.0   11.99798     59739.5
         80        22.63   3.221069  59977.5      20.0  -1.971224     59997.5
         80        22.63   3.221069  57526.5     110.0   1.841605     57421.5
         80        22.63   3.221069  57403.5       5.0  -8.075696     57398.5
         80        22.63   3.221069  58473.5     200.0   5.310972     58513.5
         80        22.63   3.221069  58036.5     150.0   -6.88852     58098.5
         80        22.63   3.221069  57784.5      40.0  18.230312     57824.5
         80        22.63   3.221069  57868.5      40.0  42.753401     57905.5
         80        22.63   3.221069  57660.5     250.0   1.391696     57541.5
         80        22.63   3.221069  59302.5      20.0   9.744561     59322.5
         80        22.63   3.221069  58059.5      40.0  -2.470048     58019.5
         80        22.63   3.221069  59433.5      40.0  21.547827     59393.5
         80        22.63   3.221069  58045.5      80.0   1.180288     57965.5
         80        22.63   3.221069  59732.5      20.0   23.18332     59712.5
         80        22.63   3.221069  57792.5      20.0   3.583825     57772.5
         80        22.63   3.221069  58169.5     150.0   -2.04318     58021.5
         80        22.63   3.221069  59432.5     110.0  33.170194     59377.5
         80        22.63   3.221069  59547.5      80.0   6.549785     59627.5
         80        22.63   3.221069  58340.5      40.0   4.277805     58342.5
         80        22.63   3.221069  58685.5      20.0  -3.287913     58705.5
         80        22.63   3.221069  58058.5     150.0   -2.32726     58052.5
         80        22.63   3.221069  58299.5       5.0  -7.602415     58304.5
         80        22.63   3.221069  58850.5      20.0   6.798352     58870.5
         80        22.63   3.221069  58532.5       5.0  22.548118     58537.5
         80        22.63   3.221069  59802.5     150.0  -0.701598     59845.5
         80        22.63   3.221069  59819.5     250.0  -5.278362     59876.5
         80        22.63   3.221069  57580.5     250.0   1.374342     57414.5
         80        22.63   3.221069  59431.5      20.0   6.598865     59411.5
         80        22.63   3.221069  57258.5     150.0   4.096534     57404.5
         80        22.63   3.221069  57927.5      80.0   8.048619     57847.5
         80        22.63   3.221069  58253.5     250.0  33.485475     58292.5
         80        22.63   3.221069  58931.5      80.0  27.605873     58978.5
         80        22.63   3.221069  60256.5     200.0   8.679984     60056.5
         80        22.63   3.221069  57604.5     150.0   9.620655     57754.5
         80        22.63   3.221069  58682.5     200.0  30.658506     58600.5
         80        22.63   3.221069  57488.5       5.0   2.706112     57483.5
         80        22.63   3.221069  60073.5      80.0  19.699659     60042.5
         80        22.63   3.221069  58962.5      20.0  23.414669     58982.5
         80        22.63   3.221069  58905.5       5.0   9.558566     58910.5
         80        22.63   3.221069  58152.5     150.0  -4.859246     58124.5
         80        22.63   3.221069  58415.5      40.0  -1.760614     58455.5
         80        22.63   3.221069  57879.5     200.0  50.583537     57911.5
         80        22.63   3.221069  58718.5     150.0  19.823792     58635.5
         80        22.63   3.221069  59317.5     150.0  23.397473     59360.5
         80        22.63   3.221069  57814.5     200.0  -0.282718     57614.5
         80        22.63   3.221069  57325.5      40.0  -1.258875     57285.5
         80        22.63   3.221069  57354.5      80.0   4.138208     57401.5
         80        22.63   3.221069  57730.5      80.0  19.047577     57810.5
         80        22.63   3.221069  58105.5       5.0   7.276575     58100.5
         80        22.63   3.221069  59328.5     110.0  18.635846     59368.5
         80        22.63   3.221069  60237.5      20.0  -1.159983     60257.5
         80        22.63   3.221069  59607.5      20.0 -18.716544     59587.5
         80        22.63   3.221069  58212.5      40.0   8.935493     58252.5
         80        22.63   3.221069  58345.5     200.0  25.593221     58271.5
         80        22.63   3.221069  57301.5      40.0   2.363935     57341.5
         80        22.63   3.221069  58158.5       5.0  -6.726984     58153.5
         80        22.63   3.221069  59991.5      80.0   3.166171     59990.5
         80        22.63   3.221069  58011.5       5.0  22.250609     58006.5
         80        22.63   3.221069  59473.5      80.0  -12.32183     59484.5
         80        22.63   3.221069  58814.5      40.0  15.094547     58854.5
         80        22.63   3.221069  58825.5     150.0  -4.136745     58834.5
         80        22.63   3.221069  57944.5      80.0  26.500483     57939.5
         80        22.63   3.221069  59582.5       5.0 -11.339548     59577.5
         80        22.63   3.221069  59635.5     200.0  -6.196637     59569.5
         80        22.63   3.221069  58545.5     250.0   -7.72469     58795.5
         80        22.63   3.221069  58436.5      40.0  13.031709     58476.5
         80        22.63   3.221069  58378.5     200.0  25.231554     58578.5
         80        22.63   3.221069  60146.5     200.0   7.967238     60132.5
         80        22.63   3.221069  59403.5     200.0  29.442929     59341.5
         80        22.63   3.221069  59037.5      80.0   31.21132     58998.5
         80        22.63   3.221069  59216.5       5.0 -12.754684     59211.5
         80        22.63   3.221069  57572.5      40.0   0.383008     57612.5
         80        22.63   3.221069  57245.5     150.0  -0.802161     57233.5
         80        22.63   3.221069  57330.5     200.0   1.109464     57517.5
         80        22.63   3.221069  58225.5      20.0   8.741061     58245.5
         80        22.63   3.221069  59238.5     150.0  12.260833     59088.5
         80        22.63   3.221069  58896.5     250.0  15.627973     58646.5
         80        22.63   3.221069  58091.5     150.0   -1.07438     57941.5
         80        22.63   3.221069  59209.5      80.0   3.127643     59289.5
         80        22.63   3.221069  57616.5     150.0  15.945457     57766.5
         80        22.63   3.221069  60101.5      40.0   5.942325     60121.5
         80        22.63   3.221069  60153.5     200.0  18.085152     60049.5
         80        22.63   3.221069  58522.5      20.0  15.148217     58523.5
         80        22.63   3.221069  57969.5     110.0  -6.579454     58079.5
         80        22.63   3.221069  57656.5     110.0  15.930562     57766.5
         80        22.63   3.221069  59901.5       5.0  -7.826234     59906.5
         80        22.63   3.221069  58412.5     150.0  -0.862605     58370.5
         80        22.63   3.221069  57976.5     110.0  27.235364     57875.5
         80        22.63   3.221069  57761.5     110.0  18.794213     57829.5
         80        22.63   3.221069  59892.5     110.0  10.269871     59782.5
         80        22.63   3.221069  57805.5       5.0  13.716599     57810.5
         80        22.63   3.221069  58888.5     150.0   0.314927     58813.5
         80        22.63   3.221069  57881.5      40.0 -13.998882     57841.5
         80        22.63   3.221069  57714.5     200.0   0.734289     57532.5
         80        22.63   3.221069  58643.5      80.0  10.912698     58670.5
         80        22.63   3.221069  59125.5      40.0  10.405802     59085.5
         80        22.63   3.221069  60064.5      80.0   9.442604     60123.5
         80        22.63   3.221069  57438.5      80.0   6.123613     57413.5
         80        22.63   3.221069  59305.5       5.0   3.280613     59300.5
         80        22.63   3.221069  58123.5     110.0  19.786256     58199.5
         80        22.63   3.221069  58761.5     250.0  13.383428     59007.5
         80        22.63   3.221069  58108.5      80.0   9.032895     58028.5
         80        22.63   3.221069  58859.5     110.0   9.417351     58927.5
         80        22.63   3.221069  59545.5     110.0  -8.104361     59511.5
         80        22.63   3.221069  60178.5      80.0   5.914525     60142.5
         80        22.63   3.221069  59077.5       5.0 -12.734295     59082.5
         80        22.63   3.221069  58559.5     200.0  12.070691     58580.5
         80        22.63   3.221069  57250.5     250.0   -0.13239     57500.5
         80        22.63   3.221069  59871.5       5.0   3.069677     59866.5
         80        22.63   3.221069  57701.5     250.0    19.9017     57845.5
         80        22.63   3.221069  58320.5     150.0  -5.918411     58170.5
         80        22.63   3.221069  60151.5      20.0  -8.616302     60171.5
         80        22.63   3.221069  59458.5      80.0  -4.844705     59538.5
         80        22.63   3.221069  59854.5      40.0  -3.040999     59894.5
         80        22.63   3.221069  58802.5     200.0  25.814822     58602.5
         80        22.63   3.221069  58654.5     250.0  -0.673428     58710.5
         80        22.63   3.221069  59631.5     150.0   2.640156     59639.5
         80        22.63   3.221069  58077.5     110.0  -6.349984     58109.5
         80        22.63   3.221069  58068.5       5.0  -3.394619     58073.5
         80        22.63   3.221069  59103.5     250.0  23.559954     59021.5
         80        22.63   3.221069  57579.5       5.0   1.381024     57584.5
         80        22.63   3.221069  58043.5       5.0  -4.492374     58048.5
         80        22.63   3.221069  58575.5     200.0  10.821989     58611.5
         80        22.63   3.221069  58900.5       5.0  16.842721     58905.5
         80        22.63   3.221069  59830.5     250.0  21.760946     59776.5
         80        22.63   3.221069  57769.5     200.0   22.65198     57798.5
         80        22.63   3.221069  59492.5     250.0   5.369256     59742.5
         80        22.63   3.221069  60007.5      40.0  12.028431     60025.5
         80        22.63   3.221069  57477.5      20.0   2.613756     57457.5
         80        22.63   3.221069  59958.5     110.0   1.471142     60068.5
         80        22.63   3.221069  58100.5      80.0  -4.969712     58132.5
         80        22.63   3.221069  59219.5       5.0  12.106708     59224.5
         80        22.63   3.221069  58673.5     250.0  21.105153     58604.5
         80        22.63   3.221069  59776.5       5.0   3.923865     59771.5
         80        22.63   3.221069  58701.5       5.0 -18.915559     58706.5
         80        22.63   3.221069  58144.5     250.0  -5.052959     58123.5
         80        22.63   3.221069  57969.5     250.0   6.090621     57809.5
         80        22.63   3.221069  58068.5      80.0  15.400494     58148.5
         80        22.63   3.221069  57337.5     250.0  -0.340544     57233.5
         80        22.63   3.221069  59202.5     110.0   7.954856     59259.5
         80        22.63   3.221069  59760.5      40.0   1.424582     59800.5
         80        22.63   3.221069  60091.5      40.0    6.58502     60079.5
         80        22.63   3.221069  59574.5       5.0 -10.658085     59569.5
         80        22.63   3.221069  59351.5     110.0  19.584289     59369.5
         80        22.63   3.221069  59730.5      40.0  12.656285     59711.5
         80        22.63   3.221069  58306.5      40.0 -13.600109     58266.5
         80        22.63   3.221069  60156.5       5.0 -10.899315     60161.5
         80        22.63   3.221069  57589.5     250.0  18.882597     57839.5
         80        22.63   3.221069  59822.5      40.0  -6.880481     59862.5
         80        22.63   3.221069  58540.5      20.0   2.086692     58520.5
         80        22.63   3.221069  60216.5     150.0  13.539971     60066.5
         80        22.63   3.221069  58460.5      20.0 -19.526041     58454.5
         80        22.63   3.221069  58805.5       5.0   5.772707     58810.5
         80        22.63   3.221069  58647.5     250.0  -0.612182     58709.5
         80        22.63   3.221069  58945.5     200.0   9.339743     58818.5
         80        22.63   3.221069  59087.5     200.0   2.483957     59071.5
         80        22.63   3.221069  58230.5      20.0   0.486433     58210.5
         80        22.63   3.221069  58650.5       5.0   -0.49526     58655.5
         80        22.63   3.221069  59236.5      80.0  23.080342     59309.5
         80        22.63   3.221069  57556.5     150.0    1.63999     57420.5
         80        22.63   3.221069  60242.5     200.0   6.324552     60156.5
         80        22.63   3.221069  59393.5      80.0  29.864561     59355.5
         80        22.63   3.221069  57555.5     150.0   1.522069     57705.5
         80        22.63   3.221069  57419.5     110.0   4.300161     57379.5
         80        22.63   3.221069  58073.5     250.0  35.840341     57918.5
         80        22.63   3.221069  57317.5      40.0  -4.014205     57277.5
         80        22.63   3.221069  58805.5     200.0  20.072577     58891.5
         80        22.63   3.221069  57557.5     150.0   6.074703     57707.5
         80        22.63   3.221069  57606.5      80.0   4.658735     57686.5
         80        22.63   3.221069  58014.5     110.0  -0.553342     58037.5
         80        22.63   3.221069  58096.5     250.0  34.316698     57917.5
         80        22.63   3.221069  59987.5       5.0   5.205442     59992.5
         80        22.63   3.221069  59907.5     200.0   5.272062     59707.5
         80        22.63   3.221069  60232.5     110.0   1.123793     60294.5
         80        22.63   3.221069  57347.5     150.0   2.556497     57400.5
         80        22.63   3.221069  59948.5      20.0   0.989686     59928.5
         80        22.63   3.221069  58106.5     150.0  -1.576526     57956.5
         80        22.63   3.221069  59913.5      20.0  -1.812718     59893.5
         80        22.63   3.221069  57639.5       5.0   1.911662     57644.5
         80        22.63   3.221069  58305.5       5.0  22.722606     58309.5
         80        22.63   3.221069  58885.5       5.0  -8.087128     58880.5
         80        22.63   3.221069  58928.5     150.0   27.91253     58965.5
         80        22.63   3.221069  58186.5     250.0  17.132191     57936.5
         80        22.63   3.221069  59096.5     150.0  18.645468     58967.5
         80        22.63   3.221069  58574.5     110.0   9.698113     58603.5
         80        22.63   3.221069  58620.5     110.0   8.907063     58571.5
         80        22.63   3.221069  58310.5     150.0  -5.505634     58160.5
         80        22.63   3.221069  58792.5      40.0   3.759107     58774.5
         80        22.63   3.221069  59887.5     110.0   6.679694     59777.5
         80        22.63   3.221069  57562.5       5.0  -3.262187     57567.5
         80        22.63   3.221069  59295.5     250.0  35.436407     59332.5
         80        22.63   3.221069  58540.5      80.0   0.217138     58528.5
         80        22.63   3.221069  57444.5     200.0  -0.664627     57244.5
         80        22.63   3.221069  58794.5      40.0  -5.638489     58801.5
         80        22.63   3.221069  59210.5     110.0  -5.749877     59195.5
         80        22.63   3.221069  58368.5     250.0  27.072887     58263.5
         80        22.63   3.221069  58950.5     200.0   2.005556     58944.5
         80        22.63   3.221069  59722.5       5.0  15.862664     59727.5
         80        22.63   3.221069  58774.5     110.0  -5.400512     58766.5
         80        22.63   3.221069  58861.5      20.0   9.230283     58881.5
         80        22.63   3.221069  57436.5      20.0  -6.612596     57456.5
         80        22.63   3.221069  59447.5      40.0 -12.782341     59485.5
         80        22.63   3.221069  58477.5      20.0  -1.926183     58491.5
         80        22.63   3.221069  59686.5     150.0  17.451261     59733.5
         80        22.63   3.221069  59438.5     110.0  14.983552     59381.5
         80        22.63   3.221069  59028.5      80.0  -1.687723     59010.5
         80        22.63   3.221069  58753.5       5.0   -7.53425     58758.5
         80        22.63   3.221069  57312.5      80.0   1.445238     57392.5
         80        22.63   3.221069  59776.5     200.0    28.4014     59684.5
         80        22.63   3.221069  59224.5     200.0   2.814048     59235.5
         80        22.63   3.221069  59125.5      80.0   7.619189     59058.5
         80        22.63   3.221069  60163.5     250.0  14.323355     60075.5
         80        22.63   3.221069  60116.5      40.0  19.491485     60108.5
         80        22.63   3.221069  57967.5     110.0   4.959591     57857.5
         80        22.63   3.221069  58403.5      80.0  -10.11917     58367.5
         80        22.63   3.221069  59307.5       5.0  21.175319     59312.5
         80        22.63   3.221069  59983.5      40.0  11.180772     60017.5
         80        22.63   3.221069  59052.5      40.0 -12.595793     59092.5
         80        22.63   3.221069  58482.5      20.0   -18.9244     58462.5
         80        22.63   3.221069  59403.5     200.0     19.222     59386.5
         80        22.63   3.221069  57397.5      20.0   3.820782     57400.5
         80        22.63   3.221069  59327.5      80.0  -0.458148     59391.5
         80        22.63   3.221069  59260.5     250.0  31.260004     59333.5
         80        22.63   3.221069  59155.5     200.0  18.451101     59287.5
         80        22.63   3.221069  60085.5     150.0  21.805561     60109.5
         80        22.63   3.221069  57524.5       5.0  -5.718246     57529.5
         80        22.63   3.221069  57233.5     110.0   2.341472     57343.5
         80        22.63   3.221069  57576.5      20.0   9.911683     57572.5
         80        22.63   3.221069  58723.5      80.0  21.955171     58643.5
         80        22.63   3.221069  59053.5     110.0  25.765863     58991.5
         80        22.63   3.221069  57479.5     200.0  -1.105334     57279.5
         80        22.63   3.221069  58962.5     250.0  29.144019     58944.5
         80        22.63   3.221069  57617.5     150.0   0.702895     57620.5
         80        22.63   3.221069  59928.5     250.0   9.009556     59780.5
         80        22.63   3.221069  57841.5     200.0  31.163333     57889.5
         80        22.63   3.221069  59578.5      20.0  -4.421622     59558.5
         80        22.63   3.221069  60006.5     250.0   8.674871     59780.5
         80        22.63   3.221069  59771.5     250.0  15.389529     59715.5
         80        22.63   3.221069  60203.5      20.0   3.411684     60183.5
         80        22.63   3.221069  59731.5     110.0  24.645445     59709.5
         80        22.63   3.221069  59745.5       5.0 -10.564546     59750.5
         80        22.63   3.221069  57944.5     150.0  22.677287     57821.5
         80        22.63   3.221069  60134.5     250.0  10.998056     60120.5
         80        22.63   3.221069  60099.5     250.0  12.105909     60111.5
         80        22.63   3.221069  59433.5     250.0  26.438756     59345.5
         80        22.63   3.221069  58708.5     110.0  26.819915     58599.5
         80        22.63   3.221069  58568.5      20.0   0.587893     58548.5
         80        22.63   3.221069  60011.5     250.0   7.742866     60112.5
         80        22.63   3.221069  59004.5     200.0  29.577631     58986.5
         80        22.63   3.221069  59619.5     200.0  34.393459     59668.5
         80        22.63   3.221069  58926.5     200.0  32.478726     58986.5
         80        22.63   3.221069  58836.5     200.0  16.930315     58636.5
         80        22.63   3.221069  59178.5      40.0  -4.239807     59138.5
         80        22.63   3.221069  57945.5     150.0  26.158562     57899.5
         80        22.63   3.221069  57748.5     250.0  18.334056     57829.5
         80        22.63   3.221069  59577.5      80.0  -1.581914     59497.5
         80        22.63   3.221069  57618.5      80.0   4.156666     57614.5
         80        22.63   3.221069  58387.5       5.0   5.101952     58392.5
         80        22.63   3.221069  58418.5      80.0 -16.337516     58438.5
         80        22.63   3.221069  59034.5      40.0  29.342024     59015.5
         80        22.63   3.221069  59237.5      40.0  19.436042     59277.5
         80        22.63   3.221069  57522.5     110.0   4.370542     57611.5
         80        22.63   3.221069  59810.5     110.0  12.403672     59755.5
         80        22.63   3.221069  59897.5      80.0   5.758434     59977.5
         80        22.63   3.221069  59451.5       5.0  15.964755     59446.5
         80        22.63   3.221069  58025.5     250.0   20.95325     58275.5
         80        22.63   3.221069  58511.5      80.0 -12.725652     58499.5
         80        22.63   3.221069  58530.5     250.0  38.506286     58582.5
         80        22.63   3.221069  57586.5      40.0  10.323354     57572.5
         80        22.63   3.221069  59410.5     110.0  22.427932     59386.5
         80        22.63   3.221069  57814.5       5.0   4.697249     57819.5
         80        22.63   3.221069  57819.5      20.0  22.292019     57839.5
         80        22.63   3.221069  59521.5      40.0   2.946167     59561.5
         80        22.63   3.221069  60165.5     250.0  10.386049     60136.5
         80        22.63   3.221069  60180.5     200.0    2.04736     60271.5
         80        22.63   3.221069  58611.5     150.0   2.876125     58613.5
         80        22.63   3.221069  58485.5     150.0  29.296246     58565.5
         80        22.63   3.221069  59459.5     250.0  13.864537     59401.5
         80        22.63   3.221069  58933.5      20.0   1.101344     58953.5
         80        22.63   3.221069  59596.5     200.0   7.659899     59396.5
         80        22.63   3.221069  58904.5     110.0  -0.205782     58925.5
         80        22.63   3.221069  57455.5      20.0  -1.946276     57435.5
         80        22.63   3.221069  59086.5      40.0  -6.194834     59126.5
         80        22.63   3.221069  58868.5     200.0  20.287287     58953.5
         80        22.63   3.221069  57625.5     250.0  18.958967     57834.5
         80        22.63   3.221069  57584.5     150.0   4.406736     57613.5
         80        22.63   3.221069  60065.5      40.0   5.861897     60075.5
         80        22.63   3.221069  58134.5     250.0   7.333696     58262.5
         80        22.63   3.221069  58231.5      80.0  -1.377462     58311.5
         80        22.63   3.221069  58157.5     250.0  13.906631     58206.5
         80        22.63   3.221069  58651.5      40.0  -4.738947     58691.5
         80        22.63   3.221069  59108.5      20.0   3.021928     59088.5
         80        22.63   3.221069  57587.5      40.0   1.241608     57627.5
         80        22.63   3.221069  57840.5       5.0  14.758866     57838.5
         80        22.63   3.221069  57955.5      40.0   0.069478     57995.5
         80        22.63   3.221069  59250.5      80.0  27.551333     59330.5
         80        22.63   3.221069  58209.5      40.0   2.232192     58193.5
         80        22.63   3.221069  59401.5     250.0  30.923764     59355.5
         80        22.63   3.221069  58107.5      80.0  18.241191     58187.5
         80        22.63   3.221069  58211.5     250.0  -0.688862     58385.5
         80        22.63   3.221069  59727.5     150.0  32.409262     59675.5
         80        22.63   3.221069  60254.5     150.0    2.48024     60294.5
         80        22.63   3.221069  57662.5      20.0   6.656242     57642.5
         80        22.63   3.221069  59284.5      20.0  21.812672     59304.5
         80        22.63   3.221069  58524.5     250.0   9.460773     58555.5
         80        22.63   3.221069  58192.5     110.0  -3.307175     58082.5
         80        22.63   3.221069  57524.5      80.0   2.943544     57444.5
         80        22.63   3.221069  57672.5     200.0   17.27047     57872.5
         80        22.63   3.221069  57799.5      20.0    6.26765     57819.5
         80        22.63   3.221069  59566.5     250.0  21.282381     59644.5
         80        22.63   3.221069  59423.5      20.0   4.574113     59437.5
         80        22.63   3.221069  59899.5       5.0  -6.671433     59904.5
         80        22.63   3.221069  59384.5     110.0  31.126439     59355.5
         80        22.63   3.221069  58503.5      40.0  23.756884     58543.5
         80        22.63   3.221069  60238.5     250.0  13.839495     60023.5
         80        22.63   3.221069  59201.5      80.0   0.859974     59222.5
         80        22.63   3.221069  59487.5     150.0 -11.737067     59484.5
         80        22.63   3.221069  58517.5     110.0  -0.146038     58521.5
         80        22.63   3.221069  59417.5     250.0  23.217199     59382.5
         80        22.63   3.221069  58072.5     200.0  21.435794     58272.5
         80        22.63   3.221069  59346.5       5.0 -10.455377     59351.5
         80        22.63   3.221069  57478.5      80.0  -2.877134     57558.5
         80        22.63   3.221069  58828.5     250.0  20.880218     58578.5
         80        22.63   3.221069  58166.5      80.0   1.032161     58230.5
         80        22.63   3.221069  59000.5     110.0  -0.145298     58890.5
         80        22.63   3.221069  60044.5     200.0   8.807114     60055.5
         80        22.63   3.221069  58682.5      40.0  22.900708     58642.5
         80        22.63   3.221069  59565.5     150.0  10.481473     59664.5
         80        22.63   3.221069  57464.5      40.0  -0.771652     57424.5
         80        22.63   3.221069  58191.5      80.0  -4.606319     58133.5
         80        22.63   3.221069  58355.5     110.0  -2.992846     58348.5
         80        22.63   3.221069  58958.5     150.0  17.218358     59012.5
