 sigma_kern  peak_appmag  peak_flux peak_mjd sigma_sim    max_fom max_fom_mjd
         25        22.26   4.528976  58829.5      20.0   2.382763     58836.5
         25        22.26   4.528976  57725.5      80.0   0.941394     57645.5
         25        22.26   4.528976  57403.5      80.0  -0.012513     57323.5
         25        22.26   4.528976  58607.5      80.0  21.233616     58584.5
         25        22.26   4.528976  58336.5       5.0   3.346331     58341.5
         25        22.26   4.528976  57684.5      80.0   5.495086     57764.5
         25        22.26   4.528976  60200.5      20.0   2.640626     60180.5
         25        22.26   4.528976  58644.5     120.0  10.890279     58583.5
         25        22.26   4.528976  59961.5     120.0  10.653291     60022.5
         25        22.26   4.528976  58688.5     120.0   7.399791     58671.5
         25        22.26   4.528976  59765.5       2.0   0.921994     59767.5
         25        22.26   4.528976  59428.5      40.0  12.408315     59405.5
         25        22.26   4.528976  59905.5      80.0   1.064362     59897.5
         25        22.26   4.528976  59849.5      20.0  -0.159376     59853.5
         25        22.26   4.528976  59784.5      40.0  12.484347     59756.5
         25        22.26   4.528976  60275.5      80.0   2.096193     60195.5
         25        22.26   4.528976  60225.5      80.0   4.488152     60290.5
         25        22.26   4.528976  57360.5     120.0   4.073906     57422.5
         25        22.26   4.528976  58651.5       5.0  -0.820136     58646.5
         25        22.26   4.528976  60002.5       2.0  -0.811889     60000.5
         25        22.26   4.528976  59161.5       2.0   0.918139     59163.5
         25        22.26   4.528976  58744.5      80.0   6.819221     58664.5
         25        22.26   4.528976  58005.5       2.0   1.964891     58003.5
         25        22.26   4.528976  57810.5       5.0   -7.13493     57805.5
         25        22.26   4.528976  60243.5      20.0   0.273983     60263.5
         25        22.26   4.528976  58286.5       2.0  -8.702469     58284.5
         25        22.26   4.528976  58722.5       2.0   1.668098     58724.5
         25        22.26   4.528976  60110.5       5.0  -5.754519     60115.5
         25        22.26   4.528976  58894.5       2.0  -3.118411     58896.5
         25        22.26   4.528976  58454.5       5.0   0.987559     58459.5
         25        22.26   4.528976  60237.5      40.0   0.822119     60197.5
         25        22.26   4.528976  59094.5       2.0  -2.987061     59096.5
         25        22.26   4.528976  59362.5      20.0  18.888755     59373.5
         25        22.26   4.528976  59365.5      80.0  10.874464     59370.5
         25        22.26   4.528976  57516.5      80.0   2.749483     57596.5
         25        22.26   4.528976  59481.5       2.0  -0.145691     59483.5
         25        22.26   4.528976  60245.5       5.0   0.133837     60250.5
         25        22.26   4.528976  58562.5      80.0  21.615563     58577.5
         25        22.26   4.528976  57792.5       2.0   2.354858     57794.5
         25        22.26   4.528976  57909.5     120.0   0.233958     57892.5
         25        22.26   4.528976  57514.5      40.0  -0.226549     57517.5
         25        22.26   4.528976  59211.5       2.0  -4.449559     59209.5
         25        22.26   4.528976  59890.5       2.0   1.330038     59892.5
         25        22.26   4.528976  57502.5       5.0  -0.826759     57497.5
         25        22.26   4.528976  58430.5       5.0  -0.565708     58433.5
         25        22.26   4.528976  59045.5       2.0  -7.184259     59047.5
         25        22.26   4.528976  59911.5      80.0   3.652867     59961.5
         25        22.26   4.528976  59021.5     120.0  20.911491     58993.5
         25        22.26   4.528976  60002.5      80.0   9.920278     60082.5
         25        22.26   4.528976  57794.5       2.0  -9.052264     57792.5
         25        22.26   4.528976  58854.5       5.0   5.480531     58859.5
         25        22.26   4.528976  57831.5      20.0   8.520728     57851.5
         25        22.26   4.528976  59999.5       2.0  -2.589061     59997.5
         25        22.26   4.528976  59745.5      20.0  14.620026     59729.5
         25        22.26   4.528976  57829.5      20.0   5.752722     57827.5
         25        22.26   4.528976  59527.5      80.0  15.812425     59607.5
         25        22.26   4.528976  58940.5     120.0   7.974771     58973.5
         25        22.26   4.528976  58718.5      40.0   2.321143     58734.5
         25        22.26   4.528976  58016.5     120.0  26.603257     57946.5
         25        22.26   4.528976  59341.5     120.0  18.431994     59379.5
         25        22.26   4.528976  58803.5      80.0   4.390404     58852.5
         25        22.26   4.528976  59448.5      40.0   9.021392     59422.5
         25        22.26   4.528976  59503.5      40.0   -0.08008     59499.5
         25        22.26   4.528976  59642.5       2.0 -17.513753     59644.5
         25        22.26   4.528976  57372.5      40.0    3.32793     57412.5
         25        22.26   4.528976  59015.5      40.0  18.678835     58998.5
         25        22.26   4.528976  58347.5      80.0   8.598642     58319.5
         25        22.26   4.528976  57281.5     120.0   3.500448     57401.5
         25        22.26   4.528976  59244.5     120.0   6.825506     59240.5
         25        22.26   4.528976  59998.5      20.0   1.716636     59978.5
         25        22.26   4.528976  58988.5      40.0  17.445059     58981.5
         25        22.26   4.528976  60191.5     120.0  15.055076     60113.5
         25        22.26   4.528976  58761.5      20.0   1.262135     58741.5
         25        22.26   4.528976  59610.5      80.0  22.186583     59620.5
         25        22.26   4.528976  57988.5      80.0   9.013213     57908.5
         25        22.26   4.528976  59576.5     120.0   0.308779     59640.5
         25        22.26   4.528976  59367.5      20.0   19.19358     59376.5
         25        22.26   4.528976  58728.5      20.0   2.979748     58726.5
         25        22.26   4.528976  59670.5       5.0   4.989444     59675.5
         25        22.26   4.528976  59346.5     120.0  13.133988     59327.5
         25        22.26   4.528976  58042.5      40.0   1.483406     58002.5
         25        22.26   4.528976  58080.5      20.0   0.234752     58100.5
         25        22.26   4.528976  58814.5      40.0   0.093559     58803.5
         25        22.26   4.528976  57994.5     120.0   6.578199     57952.5
         25        22.26   4.528976  57635.5       2.0   0.724395     57633.5
         25        22.26   4.528976  58386.5      20.0   7.519231     58369.5
         25        22.26   4.528976  58123.5       5.0  -2.242988     58118.5
         25        22.26   4.528976  60080.5       2.0   6.750785     60082.5
         25        22.26   4.528976  59106.5     120.0   4.214819     59030.5
         25        22.26   4.528976  58798.5      20.0  -0.326006     58798.5
         25        22.26   4.528976  58411.5       2.0   0.363989     58410.5
         25        22.26   4.528976  58130.5       2.0  -2.477864     58128.5
         25        22.26   4.528976  59010.5      80.0   4.461786     58992.5
         25        22.26   4.528976  58124.5      20.0   7.706913     58144.5
         25        22.26   4.528976  57966.5      20.0  11.012766     57966.5
         25        22.26   4.528976  58519.5       5.0  -0.000375     58523.5
         25        22.26   4.528976  59255.5      40.0  10.279959     59232.5
         25        22.26   4.528976  59404.5      20.0  10.979904     59392.5
         25        22.26   4.528976  59928.5      40.0   2.616985     59949.5
         25        22.26   4.528976  59611.5      80.0   6.396353     59650.5
         25        22.26   4.528976  59253.5     120.0   3.909133     59218.5
         25        22.26   4.528976  58173.5      80.0   0.131612     58093.5
         25        22.26   4.528976  57572.5      20.0  -0.199683     57552.5
         25        22.26   4.528976  58083.5      40.0   0.178479     58123.5
         25        22.26   4.528976  60029.5      80.0  15.240933     60104.5
         25        22.26   4.528976  58808.5      20.0   1.331196     58827.5
         25        22.26   4.528976  58164.5       5.0   7.660982     58160.5
         25        22.26   4.528976  58620.5       5.0   11.37561     58625.5
         25        22.26   4.528976  57356.5       2.0   0.886216     57357.5
         25        22.26   4.528976  59308.5       2.0   3.803956     59310.5
         25        22.26   4.528976  59262.5       5.0  -1.121018     59267.5
         25        22.26   4.528976  60027.5      40.0  11.124028     60024.5
         25        22.26   4.528976  58295.5      80.0   2.423952     58215.5
         25        22.26   4.528976  59006.5       2.0 -12.188714     59008.5
         25        22.26   4.528976  59407.5      40.0  12.728748     59410.5
         25        22.26   4.528976  57759.5       5.0    3.18336     57764.5
         25        22.26   4.528976  59122.5       2.0   1.233648     59120.5
         25        22.26   4.528976  57241.5      80.0    0.36094     57233.5
         25        22.26   4.528976  58083.5       5.0    0.15533     58084.5
         25        22.26   4.528976  58583.5       5.0  -6.808979     58588.5
         25        22.26   4.528976  59681.5       2.0  -5.731589     59679.5
         25        22.26   4.528976  57628.5      20.0  -0.938651     57648.5
         25        22.26   4.528976  58234.5     120.0   14.63262     58257.5
         25        22.26   4.528976  57236.5      80.0   0.252215     57233.5
         25        22.26   4.528976  57822.5       5.0   4.562288     57817.5
         25        22.26   4.528976  59622.5     120.0  15.940297     59635.5
         25        22.26   4.528976  57962.5      20.0    11.7582     57968.5
         25        22.26   4.528976  59221.5      80.0   0.415439     59169.5
         25        22.26   4.528976  58030.5      40.0  -0.054877     58058.5
         25        22.26   4.528976  58594.5      40.0  14.674645     58571.5
         25        22.26   4.528976  58120.5      80.0  10.176452     58158.5
         25        22.26   4.528976  57791.5       2.0  -8.335501     57789.5
         25        22.26   4.528976  59712.5      80.0  17.484772     59725.5
         25        22.26   4.528976  58202.5       2.0    0.36512     58201.5
         25        22.26   4.528976  58671.5     120.0   8.124612     58590.5
         25        22.26   4.528976  57279.5       5.0  -0.306456     57284.5
         25        22.26   4.528976  59112.5      80.0   0.702448     59192.5
         25        22.26   4.528976  58402.5       5.0   0.355138     58407.5
         25        22.26   4.528976  58564.5      20.0  18.124182     58574.5
         25        22.26   4.528976  58145.5      80.0  10.878594     58162.5
         25        22.26   4.528976  59771.5       2.0   3.215096     59772.5
         25        22.26   4.528976  59777.5       5.0  -0.002368     59782.5
         25        22.26   4.528976  59468.5      40.0   6.512074     59428.5
         25        22.26   4.528976  58009.5     120.0   9.912522     57889.5
         25        22.26   4.528976  58011.5       2.0  -1.699933     58013.5
         25        22.26   4.528976  60215.5      80.0   4.931496     60176.5
         25        22.26   4.528976  57941.5       5.0  12.512891     57946.5
         25        22.26   4.528976  57722.5       5.0   1.226728     57727.5
         25        22.26   4.528976  59290.5      20.0   6.101317     59306.5
         25        22.26   4.528976  57635.5      20.0    0.87192     57622.5
