 sigma_kern  peak_appmag  peak_flux peak_mjd sigma_sim    max_fom max_fom_mjd
        130        21.53    8.87156  59842.5      80.0   6.926561     59922.5
        130        21.53    8.87156  57655.5     300.0   4.032241     57632.5
        130        21.53    8.87156  58639.5      80.0  14.172571     58666.5
        130        21.53    8.87156  59649.5     150.0  45.441713     59682.5
        130        21.53    8.87156  59895.5     110.0  17.137547     60005.5
        130        21.53    8.87156  58433.5      40.0  14.266869     58473.5
        130        21.53    8.87156  59247.5      20.0  12.775344     59227.5
        130        21.53    8.87156  58587.5     250.0  78.395931     58588.5
        130        21.53    8.87156  59008.5     110.0  48.325425     58995.5
        130        21.53    8.87156  58747.5     200.0    9.31761     58688.5
        130        21.53    8.87156  57237.5     250.0  10.360695     57487.5
        130        21.53    8.87156  57768.5     150.0  54.952742     57889.5
        130        21.53    8.87156  58293.5      40.0  36.699637     58290.5
        130        21.53    8.87156  58728.5     200.0   9.952118     58718.5
        130        21.53    8.87156  59601.5      40.0 -16.165992     59592.5
        130        21.53    8.87156  59717.5     110.0  56.590663     59696.5
        130        21.53    8.87156  59928.5     200.0  21.873911     60056.5
        130        21.53    8.87156  59505.5      40.0  25.635621     59545.5
        130        21.53    8.87156  59153.5     250.0  31.838474     59264.5
        130        21.53    8.87156  59081.5     300.0  15.950036     59039.5
        130        21.53    8.87156  59263.5      20.0 -22.505756     59243.5
        130        21.53    8.87156  58731.5     200.0    19.8677     58686.5
        130        21.53    8.87156  59987.5     150.0  26.965988     60064.5
        130        21.53    8.87156  57995.5      40.0   27.45888     57955.5
        130        21.53    8.87156  59458.5      20.0  28.433359     59438.5
        130        21.53    8.87156  60156.5     300.0  22.661032     60129.5
        130        21.53    8.87156  57371.5     200.0  10.379896     57554.5
        130        21.53    8.87156  59407.5     300.0   56.81116     59399.5
        130        21.53    8.87156  59575.5     200.0   11.81363     59583.5
        130        21.53    8.87156  58380.5     150.0  -1.330177     58303.5
        130        21.53    8.87156  60068.5      80.0  14.138677     60112.5
        130        21.53    8.87156  57679.5     250.0  -7.302614     57593.5
        130        21.53    8.87156  57767.5      40.0  39.537747     57807.5
        130        21.53    8.87156  58958.5     150.0   76.37041     58964.5
        130        21.53    8.87156  58121.5      40.0  25.591811     58161.5
